time,x,y,z
0,0,0,1
0.01,2.24998e-05,-0.0099998,0.99995
0.02,8.99964e-05,-0.0199984,0.9998
0.03,0.000202482,-0.0299946,0.99955
0.04,0.000359942,-0.0399872,0.9992
0.05,0.000562359,-0.049975,0.99875
0.06,0.000809708,-0.0599567,0.998201
0.07,0.00110196,-0.0699313,0.997551
0.08,0.00143908,-0.0798974,0.996802
0.09,0.00182102,-0.089854,0.995953
0.1,0.00224775,-0.0997997,0.995005
0.11,0.0027192,-0.109733,0.993957
0.12,0.00323533,-0.119654,0.99281
0.13,0.00379606,-0.12956,0.991564
0.14,0.00440135,-0.139451,0.990219
0.15,0.0050511,-0.149325,0.988775
0.16,0.00574524,-0.15918,0.987233
0.17,0.00648369,-0.169017,0.985592
0.18,0.00726636,-0.178833,0.983853
0.19,0.00809316,-0.188628,0.982015
0.2,0.00896398,-0.198401,0.98008
0.21,0.00987873,-0.208149,0.978047
0.22,0.0108373,-0.217872,0.975917
0.23,0.0118395,-0.227569,0.97369
0.24,0.0128854,-0.237239,0.971366
0.25,0.0139746,-0.24688,0.968945
0.26,0.0151072,-0.256492,0.966428
0.27,0.016283,-0.266072,0.963815
0.28,0.0175018,-0.275621,0.961107
0.29,0.0187636,-0.285137,0.958303
0.3,0.020068,-0.294618,0.955404
0.31,0.0214151,-0.304064,0.952411
0.32,0.0228045,-0.313473,0.949323
0.33,0.0242363,-0.322845,0.946142
0.34,0.0257101,-0.332177,0.942866
0.35,0.0272258,-0.34147,0.939498
0.36,0.0287833,-0.350722,0.936037
0.37,0.0303822,-0.359932,0.932484
0.38,0.0320226,-0.369098,0.928839
0.39,0.0337041,-0.37822,0.925102
0.4,0.0354265,-0.387296,0.921274
0.41,0.0371897,-0.396326,0.917356
0.42,0.0389934,-0.405308,0.913348
0.43,0.0408374,-0.414242,0.90925
0.44,0.0427215,-0.423125,0.905063
0.45,0.0446454,-0.431958,0.900788
0.46,0.046609,-0.440739,0.896424
