time,x,y,z
0,0,0,1
0.001,0.001,3.75e-08,1
0.002,0.002,1.5e-07,0.999998
0.003,0.003,3.375e-07,0.999996
0.004,0.00399999,5.99999e-07,0.999992
0.005,0.00499998,9.37498e-07,0.999988
0.006,0.00599996,1.35e-06,0.999982
0.007,0.00699994,1.83749e-06,0.999976
0.008,0.00799991,2.39999e-06,0.999968
0.009,0.00899988,3.03748e-06,0.99996
0.01,0.00999983,3.74997e-06,0.99995
0.011,0.0109998,4.53745e-06,0.99994
0.012,0.0119997,5.39993e-06,0.999928
0.013,0.0129996,6.33741e-06,0.999916
0.014,0.0139995,7.34988e-06,0.999902
0.015,0.0149994,8.43734e-06,0.999888
0.016,0.0159993,9.59979e-06,0.999872
0.017,0.0169992,1.08372e-05,0.999856
0.018,0.017999,1.21497e-05,0.999838
0.019,0.0189989,1.35371e-05,0.99982
0.02,0.0199987,1.49995e-05,0.9998
0.021,0.0209984,1.65369e-05,0.99978
0.022,0.0219982,1.81493e-05,0.999758
0.023,0.022998,1.98366e-05,0.999736
0.024,0.0239977,2.1599e-05,0.999712
0.025,0.0249974,2.34363e-05,0.999688
0.026,0.0259971,2.53486e-05,0.999662
0.027,0.0269967,2.73358e-05,0.999636
0.028,0.0279963,2.93981e-05,0.999608
0.029,0.0289959,3.15353e-05,0.99958
0.03,0.0299955,3.37475e-05,0.99955
0.031,0.030995,3.60346e-05,0.99952
0.032,0.0319945,3.83967e-05,0.999488
0.033,0.032994,4.08338e-05,0.999456
0.034,0.0339934,4.33458e-05,0.999422
0.035,0.0349928,4.59328e-05,0.999388
0.036,0.0359922,4.85947e-05,0.999352
0.037,0.0369915,5.13316e-05,0.999316
0.038,0.0379908,5.41434e-05,0.999278
0.039,0.0389901,5.70302e-05,0.99924
0.04,0.0399893,5.9992e-05,0.9992
0.041,0.0409884,6.30286e-05,0.99916
0.042,0.0419876,6.61402e-05,0.999118
0.043,0.0429867,6.93268e-05,0.999076
0.044,0.0439857,7.25882e-05,0.999032
0.045,0.0449847,7.59246e-05,0.998988
0.046,0.0459837,7.93359e-05,0.998942
0.047,0.0469826,8.28222e-05,0.998896
0.048,0.0479815,8.63833e-05,0.998848
0.049,0.0489803,9.00194e-05,0.9988
0.05,0.0499791,9.37304e-05,0.99875
0.051,0.0509778,9.75162e-05,0.9987
0.052,0.0519764,0.000101377,0.998648
0.053,0.0529751,0.000105313,0.998596
0.054,0.0539736,0.000109323,0.998542
0.055,0.0549721,0.000113409,0.998488
0.056,0.0559706,0.000117569,0.998432
0.057,0.056969,0.000121804,0.998376
0.058,0.0579673,0.000126114,0.998318
0.059,0.0589656,0.000130499,0.99826
0.06,0.0599638,0.000134959,0.998201
0.061,0.060962,0.000139494,0.99814
0.062,0.0619601,0.000144104,0.998079
0.063,0.0629581,0.000148788,0.998016
0.064,0.0639561,0.000153547,0.997953
0.065,0.064954,0.000158381,0.997888
0.066,0.0659518,0.00016329,0.997823
0.067,0.0669496,0.000168274,0.997756
0.068,0.0679473,0.000173333,0.997689
0.069,0.068945,0.000178466,0.99762
0.07,0.0699425,0.000183675,0.997551
0.071,0.07094,0.000188958,0.997481
0.072,0.0719375,0.000194316,0.997409
0.073,0.0729348,0.000199748,0.997337
0.074,0.0739321,0.000205256,0.997263
0.075,0.0749293,0.000210838,0.997189
0.076,0.0759264,0.000216495,0.997113
0.077,0.0769235,0.000222227,0.997037
0.078,0.0779205,0.000228034,0.99696
0.079,0.0789174,0.000233915,0.996881
0.08,0.0799142,0.000239871,0.996802
0.081,0.080911,0.000245902,0.996721
0.082,0.0819076,0.000252008,0.99664
0.083,0.0829042,0.000258188,0.996557
0.084,0.0839007,0.000264444,0.996474
0.085,0.0848971,0.000270773,0.99639
0.086,0.0858934,0.000277178,0.996304
0.087,0.0868897,0.000283658,0.996218
0.088,0.0878858,0.000290212,0.996131
0.089,0.0888819,0.00029684,0.996042
0.09,0.0898779,0.000303544,0.995953
0.091,0.0908738,0.000310322,0.995862
0.092,0.0918695,0.000317175,0.995771
0.093,0.0928652,0.000324102,0.995679
0.094,0.0938609,0.000331105,0.995585
0.095,0.0948564,0.000338182,0.995491
0.096,0.0958518,0.000345333,0.995396
0.097,0.0968471,0.000352559,0.995299
0.098,0.0978423,0.00035986,0.995202
0.099,0.0988375,0.000367236,0.995104
0.1,0.0998325,0.000374686,0.995004
0.101,0.100827,0.000382211,0.994904
0.102,0.101822,0.00038981,0.994803
0.103,0.102817,0.000397484,0.9947
0.104,0.103812,0.000405232,0.994597
0.105,0.104806,0.000413056,0.994493
0.106,0.1058,0.000420953,0.994387
0.107,0.106795,0.000428926,0.994281
0.108,0.107789,0.000436973,0.994174
0.109,0.108783,0.000445094,0.994065
0.11,0.109777,0.00045329,0.993956
0.111,0.110771,0.000461561,0.993846
0.112,0.111765,0.000469906,0.993735
0.113,0.112758,0.000478325,0.993622
0.114,0.113752,0.000486819,0.993509
0.115,0.114745,0.000495388,0.993395
0.116,0.115739,0.000504031,0.99328
0.117,0.116732,0.000512749,0.993163
0.118,0.117725,0.000521541,0.993046
0.119,0.118718,0.000530408,0.992928
0.12,0.119711,0.000539349,0.992809
0.121,0.120703,0.000548364,0.992688
0.122,0.121696,0.000557454,0.992567
0.123,0.122688,0.000566619,0.992445
0.124,0.123681,0.000575857,0.992322
0.125,0.124673,0.000585171,0.992198
0.126,0.125665,0.000594558,0.992073
0.127,0.126657,0.00060402,0.991946
0.128,0.127649,0.000613557,0.991819
0.129,0.128641,0.000623168,0.991691
0.13,0.129632,0.000632853,0.991562
0.131,0.130624,0.000642613,0.991432
0.132,0.131615,0.000652446,0.991301
0.133,0.132606,0.000662355,0.991169
0.134,0.133597,0.000672337,0.991036
0.135,0.134588,0.000682394,0.990901
0.136,0.135579,0.000692526,0.990766
0.137,0.136569,0.000702731,0.99063
0.138,0.13756,0.000713011,0.990493
0.139,0.13855,0.000723365,0.990355
0.14,0.139541,0.000733794,0.990216
0.141,0.140531,0.000744296,0.990076
0.142,0.141521,0.000754873,0.989935
0.143,0.14251,0.000765524,0.989793
0.144,0.1435,0.00077625,0.98965
0.145,0.14449,0.000787049,0.989506
0.146,0.145479,0.000797923,0.989361
0.147,0.146468,0.000808871,0.989215
0.148,0.147457,0.000819893,0.989068
0.149,0.148446,0.00083099,0.98892
0.15,0.149435,0.00084216,0.988771
0.151,0.150424,0.000853405,0.988621
0.152,0.151412,0.000864724,0.98847
0.153,0.1524,0.000876117,0.988318
0.154,0.153389,0.000887584,0.988166
0.155,0.154377,0.000899125,0.988012
0.156,0.155364,0.00091074,0.987857
0.157,0.156352,0.00092243,0.987701
0.158,0.15734,0.000934193,0.987544
0.159,0.158327,0.000946031,0.987386
0.16,0.159314,0.000957942,0.987227
0.161,0.160301,0.000969928,0.987068
0.162,0.161288,0.000981987,0.986907
0.163,0.162275,0.000994121,0.986745
0.164,0.163262,0.00100633,0.986582
0.165,0.164248,0.00101861,0.986419
0.166,0.165234,0.00103097,0.986254
0.167,0.16622,0.0010434,0.986088
0.168,0.167206,0.0010559,0.985921
0.169,0.168192,0.00106848,0.985754
0.17,0.169178,0.00108113,0.985585
0.171,0.170163,0.00109385,0.985415
0.172,0.171148,0.00110665,0.985245
0.173,0.172133,0.00111953,0.985073
0.174,0.173118,0.00113247,0.9849
0.175,0.174103,0.00114549,0.984727
0.176,0.175088,0.00115859,0.984552
0.177,0.176072,0.00117176,0.984377
