time,q0_x,q0_y,q0_z,q1_x,q1_y,q1_z,q2_x,q2_y,q2_z
0.135,0.000618334,-0.118035,0.993009,0,0,1,0,0,1
0.136,0.000618081,-0.118809,0.992917,0,0,1,0,0,1
0.137,0.000616477,-0.119582,0.992824,0,0,1,0,0,1
0.138,0.000616417,-0.120352,0.992731,0,0,1,0,0,1
0.139,0.000614651,-0.12112,0.992638,0,0,1,0,0,1
0.14,0.000612715,-0.121892,0.992543,0,0,1,0,0,1
0.141,0.00061002,-0.122666,0.992448,0,0,1,0,0,1
0.142,0.00060641,-0.123453,0.99235,0,0,1,0,0,1
0.143,0.000600298,-0.124246,0.992251,0,0,1,0,0,1
0.144,0.000594951,-0.125012,0.992155,0,0,1,0,0,1
0.145,0.000588554,-0.12577,0.992059,0,0,1,0,0,1
0.146,0.000580152,-0.126506,0.991966,0,0,1,0,0,1
0.147,0.000571412,-0.127251,0.99187,0,0,1,0,0,1
0.148,0.000562658,-0.127968,0.991778,0,0,1,0,0,1
0.149,0.000554156,-0.128695,0.991684,0,0,1,0,0,1
0.15,0.00054706,-0.12942,0.99159,0,0,1,0,0,1
0.151,0.000540981,-0.130134,0.991496,0,0,1,0,0,1
0.152,0.000532754,-0.130836,0.991404,0,0,1,0,0,1
0.153,0.000525319,-0.13155,0.991309,0,0,1,0,0,1
0.154,0.00051873,-0.132254,0.991216,0,0,1,0,0,1
0.155,0.000510825,-0.132962,0.991121,0,0,1,0,0,1
0.156,0.00050238,-0.133666,0.991026,0,0,1,0,0,1
0.157,0.000494709,-0.134378,0.99093,0,0,1,0,0,1
0.158,0.000487625,-0.135083,0.990834,0,0,1,0,0,1
0.159,0.000480364,-0.135788,0.990738,0,0,1,0,0,1
0.16,0.000473865,-0.136481,0.990643,0,0,1,0,0,1
0.161,0.000466949,-0.13718,0.990546,0,0,1,0,0,1
0.162,0.000459094,-0.137875,0.990449,0,0,1,0,0,1
0.163,0.00044986,-0.138572,0.990352,0,0,1,0,0,1
0.164,0.000440278,-0.13926,0.990256,0,0,1,0,0,1
0.165,0.000430655,-0.139943,0.990159,0,0,1,0,0,1
0.166,0.000420552,-0.140624,0.990063,0,0,1,0,0,1
0.167,0.000411674,-0.141314,0.989965,0,0,1,0,0,1
0.168,0.000402037,-0.141993,0.989868,0,0,1,0,0,1
0.169,0.000391937,-0.14268,0.989769,0,0,1,0,0,1
0.17,0.000381013,-0.14338,0.989668,0,0,1,0,0,1
0.171,0.000370942,-0.14407,0.989567,0,0,1,0,0,1
0.172,0.000363222,-0.144766,0.989466,0,0,1,0,0,1
0.173,0.000355827,-0.145449,0.989366,0,0,1,0,0,1
0.174,0.000347974,-0.146137,0.989264,0,0,1,0,0,1
0.175,0.000339843,-0.146823,0.989163,0,0,1,0,0,1
0.176,0.00033139,-0.147518,0.989059,0,0,1,0,0,1
0.177,0.000321976,-0.148215,0.988955,0,0,1,0,0,1
0.178,0.000312922,-0.148882,0.988855,0,0,1,0,0,1
0.179,0.000304767,-0.149575,0.98875,0,0,1,0,0,1
0.18,0.000299689,-0.150279,0.988644,0,0,1,0,0,1
0.181,0.000293871,-0.15099,0.988535,0,0,1,0,0,1
0.182,0.000287646,-0.151709,0.988425,0,0,1,0,0,1
0.183,0.000279361,-0.152446,0.988312,0,0,1,0,0,1
0.184,0.000273784,-0.153176,0.988199,0,0,1,0,0,1
0.185,0.000269314,-0.153893,0.988087,0,0,1,0,0,1
0.186,0.000261746,-0.1546,0.987977,0,0,1,0,0,1
0.187,0.000256831,-0.155306,0.987866,0,0,1,0,0,1
0.188,0.000251849,-0.156002,0.987757,0,0,1,0,0,1
0.189,0.000246272,-0.156692,0.987648,0,0,1,0,0,1
0.19,0.000240952,-0.157355,0.987542,0,0,1,0,0,1
0.191,0.000235546,-0.158023,0.987435,0,0,1,0,0,1
0.192,0.00023127,-0.1587,0.987327,0,0,1,0,0,1
0.193,0.000226627,-0.159384,0.987217,0,0,1,0,0,1
0.194,0.00022221,-0.160073,0.987105,0,0,1,0,0,1
0.195,0.000217415,-0.160776,0.986991,0,0,1,0,0,1
0.196,0.000215493,-0.161498,0.986873,0,0,1,0,0,1
0.197,0.000214402,-0.162201,0.986758,0,0,1,0,0,1
0.198,0.00021484,-0.162892,0.986644,0,0,1,0,0,1
0.199,0.000213882,-0.163571,0.986532,0,0,1,0,0,1
0.2,0.00021375,-0.164248,0.986419,0,0,1,0,0,1
0.201,0.000213967,-0.164917,0.986307,0,0,1,0,0,1
0.202,0.000213876,-0.165599,0.986193,0,0,1,0,0,1
0.203,0.000212898,-0.166277,0.986079,0,0,1,0,0,1
0.204,0.000212751,-0.166955,0.985964,0,0,1,0,0,1
0.205,0.000212623,-0.167626,0.985851,0,0,1,0,0,1
0.206,0.000214276,-0.168285,0.985738,0,0,1,0,0,1
0.207,0.000215908,-0.168944,0.985626,0,0,1,0,0,1
0.208,0.000217788,-0.169594,0.985514,0,0,1,0,0,1
0.209,0.0002197,-0.170251,0.985401,0,0,1,0,0,1
0.21,0.000221705,-0.170909,0.985287,0,0,1,0,0,1
0.211,0.00022422,-0.171559,0.985174,0,0,1,0,0,1
0.212,0.000226987,-0.172218,0.985059,0,0,1,0,0,1
0.213,0.000227816,-0.172878,0.984943,0,0,1,0,0,1
0.214,0.000230837,-0.173558,0.984824,0,0,1,0,0,1
0.215,0.000235802,-0.17421,0.984708,0,0,1,0,0,1
0.216,0.000240952,-0.174864,0.984592,0,0,1,0,0,1
0.217,0.000245422,-0.175516,0.984477,0,0,1,0,0,1
0.218,0.000250964,-0.176173,0.984359,0,0,1,0,0,1
0.219,0.000256324,-0.176834,0.984241,0,0,1,0,0,1
0.22,0.000261661,-0.177478,0.984125,0,0,1,0,0,1
0.221,0.000264469,-0.178116,0.984009,0,0,1,0,0,1
0.222,0.000269148,-0.178748,0.983895,0,0,1,0,0,1
0.223,0.000272046,-0.179391,0.983778,0,0,1,0,0,1
0.224,0.000275213,-0.180048,0.983658,0,0,1,0,0,1
0.225,0.00027919,-0.180691,0.98354,0,0,1,0,0,1
0.226,0.000279918,-0.181322,0.983424,0,0,1,0,0,1
0.227,0.000277981,-0.181949,0.983308,0,0,1,0,0,1
0.228,0.000276381,-0.182589,0.983189,0,0,1,0,0,1
0.229,0.000274639,-0.183216,0.983073,0,0,1,0,0,1
0.23,0.000272872,-0.18384,0.982956,0,0,1,0,0,1
0.231,0.000272101,-0.184456,0.982841,0,0,1,0,0,1
0.232,0.000269038,-0.185066,0.982726,0,0,1,0,0,1
0.233,0.000265968,-0.185664,0.982613,0,0,1,0,0,1
0.234,0.000263317,-0.186239,0.982504,0,0,1,0,0,1
0.235,0.000258981,-0.186812,0.982396,0,0,1,0,0,1
0.236,0.000253717,-0.18739,0.982286,0,0,1,0,0,1
0.237,0.000246019,-0.187971,0.982174,0,0,1,0,0,1
0.238,0.000236993,-0.188534,0.982067,0,0,1,0,0,1
0.239,0.000226727,-0.189095,0.981959,0,0,1,0,0,1
0.24,0.000213394,-0.189656,0.981851,0,0,1,0,0,1
0.241,0.000200603,-0.190214,0.981743,0,0,1,0,0,1
0.242,0.000187469,-0.190782,0.981632,0,0,1,0,0,1
0.243,0.0001726,-0.191351,0.981522,0,0,1,0,0,1
0.244,0.000157136,-0.191911,0.981412,0,0,1,0,0,1
0.245,0.000139234,-0.192472,0.981303,0,0,1,0,0,1
0.246,0.000119094,-0.19304,0.981191,0,0,1,0,0,1
0.247,0.000101044,-0.193606,0.981079,0,0,1,0,0,1
0.248,8.428e-05,-0.194178,0.980966,0,0,1,0,0,1
0.249,6.94978e-05,-0.194741,0.980855,0,0,1,0,0,1
0.25,5.43668e-05,-0.195291,0.980745,0,0,1,0,0,1
0.251,3.40439e-05,-0.195841,0.980636,0,0,1,0,0,1
0.252,1.07564e-05,-0.196399,0.980524,0,0,1,0,0,1
0.253,-1.46063e-05,-0.196951,0.980413,0,0,1,0,0,1
0.254,-3.97822e-05,-0.197506,0.980302,0,0,1,0,0,1
0.255,-6.70442e-05,-0.198061,0.98019,0,0,1,0,0,1
0.256,-9.22938e-05,-0.19862,0.980077,0,0,1,0,0,1
0.257,-0.00011751,-0.199169,0.979965,0,0,1,0,0,1
0.258,-0.00014317,-0.199721,0.979853,0,0,1,0,0,1
0.259,-0.000167451,-0.200305,0.979734,0,0,1,0,0,1
0.26,-0.000189651,-0.200891,0.979614,0,0,1,0,0,1
0.261,-0.000212591,-0.201483,0.979492,0,0,1,0,0,1
0.262,-0.000236337,-0.202075,0.97937,0,0,1,0,0,1
0.263,-0.000258237,-0.202671,0.979247,0,0,1,0,0,1
0.264,-0.000280742,-0.203278,0.979121,0,0,1,0,0,1
0.265,-0.000301726,-0.203878,0.978996,0,0,1,0,0,1
0.266,-0.000323355,-0.204481,0.97887,0,0,1,0,0,1
0.267,-0.000344306,-0.205084,0.978744,0,0,1,0,0,1
0.268,-0.000358581,-0.20568,0.978619,0,0,1,0,0,1
0.269,-0.000371638,-0.206277,0.978494,0,0,1,0,0,1
0.27,-0.000383406,-0.206862,0.97837,0,0,1,0,0,1
0.271,-0.000396129,-0.207448,0.978246,0,0,1,0,0,1
0.272,-0.000409062,-0.208043,0.97812,0,0,1,0,0,1
0.273,-0.000421197,-0.208641,0.977992,0,0,1,0,0,1
0.274,-0.000434158,-0.209226,0.977867,0,0,1,0,0,1
0.275,-0.000444218,-0.209791,0.977746,0,0,1,0,0,1
0.276,-0.000454497,-0.210359,0.977624,0,0,1,0,0,1
0.277,-0.000465547,-0.210928,0.977502,0,0,1,0,0,1
0.278,-0.000476054,-0.211492,0.97738,0,0,1,0,0,1
0.279,-0.000488506,-0.212055,0.977258,0,0,1,0,0,1
0.28,-0.000500458,-0.212633,0.977132,0,0,1,0,0,1
0.281,-0.000509424,-0.213215,0.977005,0,0,1,0,0,1
0.282,-0.000517031,-0.213792,0.976879,0,0,1,0,0,1
0.283,-0.000523257,-0.214359,0.976755,0,0,1,0,0,1
0.284,-0.000530296,-0.214932,0.976629,0,0,1,0,0,1
0.285,-0.000536398,-0.215506,0.976502,0,0,1,0,0,1
0.286,-0.000543088,-0.216092,0.976373,0,0,1,0,0,1
0.287,-0.000555122,-0.216675,0.976244,0,0,1,0,0,1
0.288,-0.00056442,-0.217257,0.976114,0,0,1,0,0,1
0.289,-0.000577036,-0.217849,0.975982,0,0,1,0,0,1
0.29,-0.000586056,-0.218432,0.975852,0,0,1,0,0,1
0.291,-0.000595088,-0.219007,0.975723,0,0,1,0,0,1
0.292,-0.000605562,-0.219572,0.975596,0,0,1,0,0,1
0.293,-0.00061263,-0.220133,0.97547,0,0,1,0,0,1
0.294,-0.000618241,-0.220673,0.975348,0,0,1,0,0,1
0.295,-0.000629175,-0.221219,0.975224,0,0,1,0,0,1
0.296,-0.000637914,-0.221768,0.975099,0,0,1,0,0,1
0.297,-0.000648274,-0.222338,0.974969,0,0,1,0,0,1
0.298,-0.000657458,-0.222897,0.974842,0,0,1,0,0,1
0.299,-0.00066563,-0.223464,0.974712,0,0,1,0,0,1
0.3,-0.000671716,-0.224026,0.974583,0,0,1,0,0,1
0.301,-0.000675147,-0.224582,0.974455,0,0,1,0,0,1
0.302,-0.000678989,-0.225144,0.974325,0,0,1,0,0,1
0.303,-0.000683364,-0.225708,0.974195,0,0,1,0,0,1
0.304,-0.000684923,-0.226266,0.974065,0,0,1,0,0,1
0.305,-0.00068827,-0.226817,0.973937,0,0,1,0,0,1
0.306,-0.000694305,-0.227354,0.973812,0,0,1,0,0,1
0.307,-0.000699175,-0.227882,0.973689,0,0,1,0,0,1
0.308,-0.000703563,-0.228413,0.973564,0,0,1,0,0,1
0.309,-0.00070638,-0.228959,0.973436,0,0,1,0,0,1
0.31,-0.000707919,-0.2295,0.973308,0,0,1,0,0,1
0.311,-0.000707034,-0.230043,0.97318,0,0,1,0,0,1
0.312,-0.000703723,-0.230576,0.973054,0,0,1,0,0,1
0.313,-0.000698017,-0.231088,0.972933,0,0,1,0,0,1
0.314,-0.000690568,-0.231586,0.972814,0,0,1,0,0,1
0.315,-0.000681992,-0.232095,0.972693,0,0,1,0,0,1
0.316,-0.000674012,-0.232595,0.972574,0,0,1,0,0,1
0.317,-0.00066736,-0.233103,0.972452,0,0,1,0,0,1
0.318,-0.000664097,-0.233607,0.972331,0,0,1,0,0,1
0.319,-0.000662736,-0.234116,0.972208,0,0,1,0,0,1
0.32,-0.000660314,-0.234625,0.972086,0,0,1,0,0,1
0.321,-0.000660307,-0.235148,0.971959,0,0,1,0,0,1
0.322,-0.000664817,-0.235676,0.971831,0,0,1,0,0,1
0.323,-0.000668953,-0.236194,0.971706,0,0,1,0,0,1
0.324,-0.000664506,-0.236705,0.971581,0,0,1,0,0,1
0.325,-0.000657324,-0.237189,0.971463,0,0,1,0,0,1
0.326,-0.000649078,-0.237693,0.97134,0,0,1,0,0,1
0.327,-0.000641564,-0.238176,0.971222,0,0,1,0,0,1
0.328,-0.000632268,-0.238659,0.971103,0,0,1,0,0,1
0.329,-0.000624024,-0.239143,0.970984,0,0,1,0,0,1
0.33,-0.000613972,-0.239615,0.970868,0,0,1,0,0,1
0.331,-0.000603039,-0.24009,0.970751,0,0,1,0,0,1
0.332,-0.00058888,-0.240555,0.970635,0,0,1,0,0,1
0.333,-0.000574453,-0.241013,0.970522,0,0,1,0,0,1
0.334,-0.000557736,-0.241483,0.970405,0,0,1,0,0,1
0.335,-0.000539063,-0.24196,0.970286,0,0,1,0,0,1
0.336,-0.00052152,-0.242426,0.97017,0,0,1,0,0,1
0.337,-0.000504695,-0.2429,0.970051,0,0,1,0,0,1
0.338,-0.000489466,-0.243369,0.969934,0,0,1,0,0,1
0.339,-0.000471987,-0.243822,0.96982,0,0,1,0,0,1
0.34,-0.000452243,-0.244272,0.969707,0,0,1,0,0,1
0.341,-0.000436781,-0.244724,0.969593,0,0,1,0,0,1
0.342,-0.000422559,-0.245175,0.969479,0,0,1,0,0,1
0.343,-0.000409102,-0.245628,0.969364,0,0,1,0,0,1
0.344,-0.000393588,-0.246076,0.96925,0,0,1,0,0,1
0.345,-0.000377318,-0.246515,0.969139,0,0,1,0,0,1
0.346,-0.000358749,-0.246955,0.969027,0,0,1,0,0,1
0.347,-0.000340338,-0.247412,0.96891,0,0,1,0,0,1
0.348,-0.000317551,-0.247851,0.968798,0,0,1,0,0,1
0.349,-0.000296606,-0.248287,0.968686,0,0,1,0,0,1
0.35,-0.000277378,-0.248718,0.968576,0,0,1,0,0,1
0.351,-0.000262429,-0.249149,0.968465,0,0,1,0,0,1
0.352,-0.000246015,-0.249562,0.968359,0,0,1,0,0,1
0.353,-0.000228572,-0.249982,0.968251,0,0,1,0,0,1
0.354,-0.000210451,-0.250404,0.968141,0,0,1,0,0,1
0.355,-0.000195968,-0.250818,0.968034,0,0,1,0,0,1
0.356,-0.000181846,-0.25123,0.967927,0,0,1,0,0,1
0.357,-0.000168425,-0.251654,0.967817,0,0,1,0,0,1
0.358,-0.000154708,-0.25209,0.967704,0,0,1,0,0,1
0.359,-0.000138556,-0.252515,0.967593,0,0,1,0,0,1
0.36,-0.000123064,-0.252934,0.967483,0,0,1,0,0,1
0.361,-0.000106748,-0.253362,0.967372,0,0,1,0,0,1
0.362,-9.079e-05,-0.253783,0.967261,0,0,1,0,0,1
0.363,-7.04105e-05,-0.254199,0.967152,0,0,1,0,0,1
0.364,-5.05358e-05,-0.254612,0.967043,0,0,1,0,0,1
0.365,-2.86436e-05,-0.255005,0.96694,0,0,1,0,0,1
0.366,-7.15492e-06,-0.255386,0.966839,0,0,1,0,0,1
0.367,1.66285e-05,-0.255768,0.966738,0,0,1,0,0,1
0.368,4.28449e-05,-0.256149,0.966637,0,0,1,0,0,1
0.369,7.02526e-05,-0.256529,0.966536,0,0,1,0,0,1
0.37,9.94706e-05,-0.256914,0.966434,0,0,1,0,0,1
0.371,0.000129565,-0.2573,0.966332,0,0,1,0,0,1
0.372,0.000159393,-0.25769,0.966228,0,0,1,0,0,1
0.373,0.000187229,-0.258079,0.966124,0,0,1,0,0,1
0.374,0.00021906,-0.258472,0.966019,0,0,1,0,0,1
0.375,0.000250422,-0.258873,0.965911,0,0,1,0,0,1
0.376,0.000279619,-0.259268,0.965805,0,0,1,0,0,1
0.377,0.000312967,-0.25966,0.9657,0,0,1,0,0,1
0.378,0.000344525,-0.260056,0.965594,0,0,1,0,0,1
0.379,0.00037236,-0.260452,0.965487,0,0,1,0,0,1
0.38,0.000401139,-0.260852,0.965379,0,0,1,0,0,1
0.381,0.000428335,-0.261263,0.965267,0,0,1,0,0,1
0.382,0.000449384,-0.261669,0.965158,0,0,1,0,0,1
0.383,0.000473992,-0.262072,0.965048,0,0,1,0,0,1
0.384,0.000500115,-0.262477,0.964938,0,0,1,0,0,1
0.385,0.000528495,-0.262884,0.964827,0,0,1,0,0,1
0.386,0.000558153,-0.263303,0.964713,0,0,1,0,0,1
0.387,0.000588218,-0.263706,0.964603,0,0,1,0,0,1
0.388,0.000610522,-0.264099,0.964495,0,0,1,0,0,1
0.389,0.000633365,-0.264487,0.964389,0,0,1,0,0,1
0.39,0.000655532,-0.264877,0.964282,0,0,1,0,0,1
0.391,0.000679195,-0.265268,0.964174,0,0,1,0,0,1
0.392,0.000699557,-0.265659,0.964067,0,0,1,0,0,1
0.393,0.000716683,-0.266043,0.963961,0,0,1,0,0,1
0.394,0.00073308,-0.266441,0.963851,0,0,1,0,0,1
0.395,0.00074692,-0.266841,0.96374,0,0,1,0,0,1
0.396,0.000762377,-0.267233,0.963632,0,0,1,0,0,1
0.397,0.000776085,-0.267653,0.963515,0,0,1,0,0,1
0.398,0.000793779,-0.268076,0.963397,0,0,1,0,0,1
0.399,0.00081723,-0.268482,0.963284,0,0,1,0,0,1
0.4,0.000839047,-0.268859,0.963179,0,0,1,0,0,1
0.401,0.000858109,-0.269217,0.963079,0,0,1,0,0,1
0.402,0.000875456,-0.269588,0.962975,0,0,1,0,0,1
0.403,0.000892402,-0.269961,0.962871,0,0,1,0,0,1
0.404,0.000910004,-0.27034,0.962765,0,0,1,0,0,1
0.405,0.000927483,-0.270723,0.962657,0,0,1,0,0,1
0.406,0.000948119,-0.271105,0.962549,0,0,1,0,0,1
0.407,0.000966887,-0.271494,0.96244,0,0,1,0,0,1
0.408,0.000983198,-0.271881,0.962331,0,0,1,0,0,1
0.409,0.00100393,-0.272291,0.962215,0,0,1,0,0,1
