time,x,y,z
0,0,0,1
0.001,0.001,7.5e-09,1
0.002,0.002,3e-08,0.999998
0.003,0.003,6.74999e-08,0.999996
0.004,0.00399999,1.2e-07,0.999992
0.005,0.00499998,1.875e-07,0.999988
0.006,0.00599996,2.69999e-07,0.999982
0.007,0.00699994,3.67498e-07,0.999976
0.008,0.00799991,4.79997e-07,0.999968
0.009,0.00899988,6.07496e-07,0.99996
0.01,0.00999983,7.49994e-07,0.99995
0.011,0.0109998,9.07491e-07,0.99994
0.012,0.0119997,1.07999e-06,0.999928
0.013,0.0129996,1.26748e-06,0.999916
0.014,0.0139995,1.46998e-06,0.999902
0.015,0.0149994,1.68747e-06,0.999888
0.016,0.0159993,1.91996e-06,0.999872
0.017,0.0169992,2.16745e-06,0.999856
0.018,0.017999,2.42993e-06,0.999838
0.019,0.0189989,2.70742e-06,0.99982
0.02,0.0199987,2.9999e-06,0.9998
0.021,0.0209985,3.30738e-06,0.99978
0.022,0.0219982,3.62985e-06,0.999758
0.023,0.022998,3.96733e-06,0.999736
0.024,0.0239977,4.31979e-06,0.999712
0.025,0.0249974,4.68726e-06,0.999688
0.026,0.0259971,5.06971e-06,0.999662
0.027,0.0269967,5.46717e-06,0.999636
0.028,0.0279963,5.87962e-06,0.999608
0.029,0.0289959,6.30706e-06,0.99958
0.03,0.0299955,6.74949e-06,0.99955
0.031,0.030995,7.20692e-06,0.99952
0.032,0.0319945,7.67934e-06,0.999488
0.033,0.032994,8.16676e-06,0.999456
0.034,0.0339934,8.66916e-06,0.999422
0.035,0.0349929,9.18656e-06,0.999388
0.036,0.0359922,9.71895e-06,0.999352
0.037,0.0369916,1.02663e-05,0.999316
0.038,0.0379909,1.08287e-05,0.999278
0.039,0.0389901,1.14061e-05,0.99924
0.04,0.0399893,1.19984e-05,0.9992
0.041,0.0409885,1.26057e-05,0.99916
0.042,0.0419877,1.32281e-05,0.999118
0.043,0.0429867,1.38654e-05,0.999076
0.044,0.0439858,1.45177e-05,0.999032
0.045,0.0449848,1.51849e-05,0.998988
0.046,0.0459838,1.58672e-05,0.998942
0.047,0.0469827,1.65644e-05,0.998896
0.048,0.0479816,1.72767e-05,0.998848
0.049,0.0489804,1.80039e-05,0.9988
0.05,0.0499792,1.87461e-05,0.99875
0.051,0.0509779,1.95033e-05,0.9987
0.052,0.0519766,2.02754e-05,0.998648
0.053,0.0529752,2.10626e-05,0.998596
0.054,0.0539738,2.18647e-05,0.998542
0.055,0.0549723,2.26818e-05,0.998488
0.056,0.0559707,2.35139e-05,0.998432
0.057,0.0569691,2.43609e-05,0.998376
0.058,0.0579675,2.52229e-05,0.998318
0.059,0.0589658,2.60999e-05,0.99826
0.06,0.059964,2.69919e-05,0.998201
0.061,0.0609622,2.78988e-05,0.99814
0.062,0.0619603,2.88208e-05,0.998079
0.063,0.0629583,2.97577e-05,0.998016
0.064,0.0639563,3.07095e-05,0.997953
0.065,0.0649542,3.16763e-05,0.997888
0.066,0.0659521,3.26581e-05,0.997823
0.067,0.0669499,3.36549e-05,0.997756
0.068,0.0679476,3.46666e-05,0.997689
0.069,0.0689452,3.56933e-05,0.99762
0.07,0.0699428,3.6735e-05,0.997551
0.071,0.0709403,3.77916e-05,0.997481
0.072,0.0719378,3.88632e-05,0.997409
0.073,0.0729352,3.99498e-05,0.997337
0.074,0.0739325,4.10513e-05,0.997263
0.075,0.0749297,4.21677e-05,0.997189
0.076,0.0759268,4.32991e-05,0.997113
0.077,0.0769239,4.44455e-05,0.997037
0.078,0.0779209,4.56069e-05,0.99696
0.079,0.0789178,4.67832e-05,0.996881
0.08,0.0799147,4.79744e-05,0.996802
0.081,0.0809114,4.91806e-05,0.996721
0.082,0.0819081,5.04017e-05,0.99664
0.083,0.0829047,5.16378e-05,0.996557
0.084,0.0839012,5.28889e-05,0.996474
0.085,0.0848977,5.41549e-05,0.99639
0.086,0.085894,5.54358e-05,0.996304
0.087,0.0868903,5.67317e-05,0.996218
0.088,0.0878864,5.80425e-05,0.99613
0.089,0.0888825,5.93683e-05,0.996042
0.09,0.0898785,6.0709e-05,0.995953
0.091,0.0908744,6.20646e-05,0.995862
0.092,0.0918702,6.34352e-05,0.995771
0.093,0.092866,6.48207e-05,0.995679
0.094,0.0938616,6.62212e-05,0.995585
0.095,0.0948571,6.76366e-05,0.995491
0.096,0.0958526,6.90669e-05,0.995396
0.097,0.0968479,7.05122e-05,0.995299
0.098,0.0978432,7.19724e-05,0.995202
0.099,0.0988383,7.34475e-05,0.995104
0.1,0.0998334,7.49375e-05,0.995004
0.101,0.100828,7.64425e-05,0.994904
0.102,0.101823,7.79624e-05,0.994803
0.103,0.102818,7.94972e-05,0.9947
0.104,0.103813,8.10469e-05,0.994597
0.105,0.104807,8.26115e-05,0.994493
0.106,0.105802,8.41911e-05,0.994387
0.107,0.106796,8.57856e-05,0.994281
0.108,0.10779,8.7395e-05,0.994174
0.109,0.108784,8.90193e-05,0.994065
0.11,0.109778,9.06585e-05,0.993956
0.111,0.110772,9.23126e-05,0.993846
0.112,0.111766,9.39817e-05,0.993735
0.113,0.11276,9.56656e-05,0.993622
0.114,0.113753,9.73645e-05,0.993509
0.115,0.114747,9.90782e-05,0.993395
0.116,0.11574,0.000100807,0.99328
0.117,0.116733,0.00010255,0.993163
0.118,0.117726,0.000104309,0.993046
0.119,0.118719,0.000106082,0.992928
0.12,0.119712,0.00010787,0.992809
0.121,0.120705,0.000109674,0.992688
0.122,0.121698,0.000111492,0.992567
0.123,0.12269,0.000113324,0.992445
0.124,0.123682,0.000115172,0.992322
0.125,0.124675,0.000117035,0.992198
0.126,0.125667,0.000118913,0.992072
0.127,0.126659,0.000120805,0.991946
0.128,0.127651,0.000122712,0.991819
0.129,0.128642,0.000124634,0.991691
0.13,0.129634,0.000126572,0.991562
0.131,0.130626,0.000128524,0.991432
0.132,0.131617,0.00013049,0.991301
