time,x,y,z
0,0,0,1
0.001,7.5e-09,-0.001,1
0.002,3e-08,-0.002,0.999998
0.003,6.74999e-08,-0.003,0.999996
0.004,1.2e-07,-0.00399999,0.999992
0.005,1.875e-07,-0.00499998,0.999988
0.006,2.69999e-07,-0.00599996,0.999982
0.007,3.67498e-07,-0.00699994,0.999976
0.008,4.79997e-07,-0.00799991,0.999968
0.009,6.07496e-07,-0.00899988,0.99996
0.01,7.49994e-07,-0.00999983,0.99995
0.011,9.07491e-07,-0.0109998,0.99994
0.012,1.07999e-06,-0.0119997,0.999928
0.013,1.26748e-06,-0.0129996,0.999916
0.014,1.46998e-06,-0.0139995,0.999902
0.015,1.68747e-06,-0.0149994,0.999888
0.016,1.91996e-06,-0.0159993,0.999872
0.017,2.16745e-06,-0.0169992,0.999856
0.018,2.42993e-06,-0.017999,0.999838
0.019,2.70742e-06,-0.0189989,0.99982
0.02,2.9999e-06,-0.0199987,0.9998
0.021,3.30738e-06,-0.0209985,0.99978
0.022,3.62985e-06,-0.0219982,0.999758
0.023,3.96733e-06,-0.022998,0.999736
0.024,4.31979e-06,-0.0239977,0.999712
0.025,4.68726e-06,-0.0249974,0.999688
0.026,5.06971e-06,-0.0259971,0.999662
0.027,5.46717e-06,-0.0269967,0.999636
0.028,5.87962e-06,-0.0279963,0.999608
0.029,6.30706e-06,-0.0289959,0.99958
0.03,6.74949e-06,-0.0299955,0.99955
0.031,7.20692e-06,-0.030995,0.99952
0.032,7.67934e-06,-0.0319945,0.999488
0.033,8.16676e-06,-0.032994,0.999456
0.034,8.66916e-06,-0.0339934,0.999422
0.035,9.18656e-06,-0.0349929,0.999388
0.036,9.71895e-06,-0.0359922,0.999352
0.037,1.02663e-05,-0.0369916,0.999316
0.038,1.08287e-05,-0.0379909,0.999278
0.039,1.14061e-05,-0.0389901,0.99924
0.04,1.19984e-05,-0.0399893,0.9992
0.041,1.26057e-05,-0.0409885,0.99916
0.042,1.32281e-05,-0.0419877,0.999118
0.043,1.38654e-05,-0.0429867,0.999076
0.044,1.45177e-05,-0.0439858,0.999032
0.045,1.51849e-05,-0.0449848,0.998988
0.046,1.58672e-05,-0.0459838,0.998942
0.047,1.65644e-05,-0.0469827,0.998896
0.048,1.72767e-05,-0.0479816,0.998848
0.049,1.80039e-05,-0.0489804,0.9988
0.05,1.87461e-05,-0.0499792,0.99875
0.051,1.95033e-05,-0.0509779,0.9987
0.052,2.02754e-05,-0.0519766,0.998648
0.053,2.10626e-05,-0.0529752,0.998596
0.054,2.18647e-05,-0.0539738,0.998542
0.055,2.26818e-05,-0.0549723,0.998488
0.056,2.35139e-05,-0.0559707,0.998432
0.057,2.43609e-05,-0.0569691,0.998376
0.058,2.52229e-05,-0.0579675,0.998318
0.059,2.60999e-05,-0.0589658,0.99826
0.06,2.69919e-05,-0.059964,0.998201
0.061,2.78988e-05,-0.0609622,0.99814
0.062,2.88208e-05,-0.0619603,0.998079
0.063,2.97577e-05,-0.0629583,0.998016
0.064,3.07095e-05,-0.0639563,0.997953
0.065,3.16763e-05,-0.0649542,0.997888
0.066,3.26581e-05,-0.0659521,0.997823
0.067,3.36549e-05,-0.0669499,0.997756
0.068,3.46666e-05,-0.0679476,0.997689
0.069,3.56933e-05,-0.0689452,0.99762
0.07,3.6735e-05,-0.0699428,0.997551
0.071,3.77916e-05,-0.0709403,0.997481
0.072,3.88632e-05,-0.0719378,0.997409
0.073,3.99498e-05,-0.0729352,0.997337
0.074,4.10513e-05,-0.0739325,0.997263
0.075,4.21677e-05,-0.0749297,0.997189
0.076,4.32991e-05,-0.0759268,0.997113
0.077,4.44455e-05,-0.0769239,0.997037
0.078,4.56069e-05,-0.0779209,0.99696
0.079,4.67832e-05,-0.0789178,0.996881
0.08,4.79744e-05,-0.0799147,0.996802
0.081,4.91806e-05,-0.0809114,0.996721
0.082,5.04017e-05,-0.0819081,0.99664
0.083,5.16378e-05,-0.0829047,0.996557
0.084,5.28889e-05,-0.0839012,0.996474
0.085,5.41549e-05,-0.0848977,0.99639
0.086,5.54358e-05,-0.085894,0.996304
0.087,5.67317e-05,-0.0868903,0.996218
0.088,5.80425e-05,-0.0878864,0.99613
0.089,5.93683e-05,-0.0888825,0.996042
0.09,6.0709e-05,-0.0898785,0.995953
0.091,6.20646e-05,-0.0908744,0.995862
0.092,6.34352e-05,-0.0918702,0.995771
0.093,6.48207e-05,-0.092866,0.995679
0.094,6.62212e-05,-0.0938616,0.995585
0.095,6.76366e-05,-0.0948571,0.995491
0.096,6.90669e-05,-0.0958526,0.995396
0.097,7.05122e-05,-0.0968479,0.995299
0.098,7.19724e-05,-0.0978432,0.995202
0.099,7.34475e-05,-0.0988383,0.995104
0.1,7.49375e-05,-0.0998334,0.995004
0.101,7.64425e-05,-0.100828,0.994904
0.102,7.79624e-05,-0.101823,0.994803
0.103,7.94972e-05,-0.102818,0.9947
0.104,8.10469e-05,-0.103813,0.994597
0.105,8.26115e-05,-0.104807,0.994493
0.106,8.41911e-05,-0.105802,0.994387
0.107,8.57856e-05,-0.106796,0.994281
0.108,8.7395e-05,-0.10779,0.994174
0.109,8.90193e-05,-0.108784,0.994065
0.11,9.06585e-05,-0.109778,0.993956
0.111,9.23126e-05,-0.110772,0.993846
0.112,9.39817e-05,-0.111766,0.993735
0.113,9.56656e-05,-0.11276,0.993622
0.114,9.73645e-05,-0.113753,0.993509
0.115,9.90782e-05,-0.114747,0.993395
0.116,0.000100807,-0.11574,0.99328
0.117,0.00010255,-0.116733,0.993163
0.118,0.000104309,-0.117726,0.993046
0.119,0.000106082,-0.118719,0.992928
0.12,0.00010787,-0.119712,0.992809
0.121,0.000109674,-0.120705,0.992688
0.122,0.000111492,-0.121698,0.992567
0.123,0.000113324,-0.12269,0.992445
0.124,0.000115172,-0.123682,0.992322
0.125,0.000117035,-0.124675,0.992198
0.126,0.000118913,-0.125667,0.992072
0.127,0.000120805,-0.126659,0.991946
0.128,0.000122712,-0.127651,0.991819
0.129,0.000124634,-0.128642,0.991691
0.13,0.000126572,-0.129634,0.991562
0.131,0.000128524,-0.130626,0.991432
0.132,0.00013049,-0.131617,0.991301
0.133,0.000132472,-0.132608,0.991169
0.134,0.000134469,-0.133599,0.991035
0.135,0.00013648,-0.13459,0.990901
0.136,0.000138506,-0.135581,0.990766
0.137,0.000140547,-0.136572,0.99063
0.138,0.000142603,-0.137562,0.990493
0.139,0.000144674,-0.138553,0.990355
0.14,0.00014676,-0.139543,0.990216
0.141,0.000148861,-0.140533,0.990076
0.142,0.000150976,-0.141523,0.989935
0.143,0.000153106,-0.142513,0.989793
0.144,0.000155251,-0.143503,0.98965
0.145,0.000157411,-0.144492,0.989506
0.146,0.000159586,-0.145482,0.989361
0.147,0.000161776,-0.146471,0.989215
0.148,0.00016398,-0.14746,0.989068
0.149,0.0001662,-0.148449,0.98892
0.15,0.000168434,-0.149438,0.988771
0.151,0.000170683,-0.150427,0.988621
0.152,0.000172947,-0.151415,0.98847
0.153,0.000175225,-0.152404,0.988318
0.154,0.000177519,-0.153392,0.988165
0.155,0.000179827,-0.15438,0.988012
0.156,0.00018215,-0.155368,0.987857
0.157,0.000184488,-0.156356,0.987701
0.158,0.000186841,-0.157343,0.987544
0.159,0.000189208,-0.158331,0.987386
0.16,0.000191591,-0.159318,0.987227
0.161,0.000193988,-0.160305,0.987067
0.162,0.0001964,-0.161292,0.986907
0.163,0.000198827,-0.162279,0.986745
0.164,0.000201268,-0.163266,0.986582
0.165,0.000203725,-0.164252,0.986418
0.166,0.000206196,-0.165238,0.986254
0.167,0.000208682,-0.166225,0.986088
0.168,0.000211182,-0.167211,0.985921
0.169,0.000213698,-0.168196,0.985753
0.17,0.000216228,-0.169182,0.985585
0.171,0.000218774,-0.170168,0.985415
0.172,0.000221333,-0.171153,0.985244
0.173,0.000223908,-0.172138,0.985073
0.174,0.000226498,-0.173123,0.9849
0.175,0.000229102,-0.174108,0.984727
0.176,0.000231721,-0.175093,0.984552
0.177,0.000234355,-0.176077,0.984376
0.178,0.000237003,-0.177061,0.9842
0.179,0.000239666,-0.178045,0.984022
0.18,0.000242344,-0.179029,0.983844
0.181,0.000245037,-0.180013,0.983664
0.182,0.000247745,-0.180997,0.983484
0.183,0.000250467,-0.18198,0.983302
0.184,0.000253204,-0.182963,0.98312
0.185,0.000255956,-0.183946,0.982936
0.186,0.000258723,-0.184929,0.982752
0.187,0.000261504,-0.185912,0.982566
0.188,0.0002643,-0.186894,0.98238
0.189,0.000267111,-0.187877,0.982193
0.19,0.000269936,-0.188859,0.982004
0.191,0.000272777,-0.189841,0.981815
0.192,0.000275632,-0.190822,0.981625
0.193,0.000278501,-0.191804,0.981433
0.194,0.000281386,-0.192785,0.981241
0.195,0.000284285,-0.193766,0.981048
0.196,0.000287199,-0.194747,0.980853
0.197,0.000290127,-0.195728,0.980658
0.198,0.00029307,-0.196709,0.980462
0.199,0.000296028,-0.197689,0.980265
0.2,0.000299001,-0.198669,0.980067
0.201,0.000301988,-0.199649,0.979867
0.202,0.000304991,-0.200629,0.979667
0.203,0.000308007,-0.201608,0.979466
0.204,0.000311039,-0.202588,0.979264
0.205,0.000314085,-0.203567,0.979061
0.206,0.000317146,-0.204546,0.978857
0.207,0.000320221,-0.205525,0.978652
0.208,0.000323312,-0.206503,0.978446
0.209,0.000326416,-0.207481,0.978239
0.21,0.000329536,-0.20846,0.978031
0.211,0.00033267,-0.209437,0.977822
0.212,0.000335819,-0.210415,0.977612
0.213,0.000338983,-0.211393,0.977401
0.214,0.000342161,-0.21237,0.977189
0.215,0.000345354,-0.213347,0.976976
0.216,0.000348561,-0.214324,0.976763
0.217,0.000351784,-0.215301,0.976548
0.218,0.00035502,-0.216277,0.976332
0.219,0.000358272,-0.217253,0.976115
0.22,0.000361538,-0.218229,0.975897
0.221,0.000364819,-0.219205,0.975679
0.222,0.000368114,-0.220181,0.975459
0.223,0.000371424,-0.221156,0.975238
0.224,0.000374749,-0.222131,0.975017
0.225,0.000378088,-0.223106,0.974794
0.226,0.000381442,-0.224081,0.974571
0.227,0.00038481,-0.225055,0.974346
0.228,0.000388194,-0.226029,0.97412
0.229,0.000391591,-0.227003,0.973894
0.23,0.000395004,-0.227977,0.973666
0.231,0.000398431,-0.228951,0.973438
0.232,0.000401872,-0.229924,0.973209
0.233,0.000405328,-0.230897,0.972978
0.234,0.000408799,-0.23187,0.972747
0.235,0.000412284,-0.232843,0.972514
0.236,0.000415784,-0.233815,0.972281
0.237,0.000419299,-0.234787,0.972047
0.238,0.000422828,-0.235759,0.971811
0.239,0.000426372,-0.236731,0.971575
0.24,0.00042993,-0.237702,0.971338
0.241,0.000433503,-0.238673,0.9711
0.242,0.00043709,-0.239644,0.970861
0.243,0.000440692,-0.240615,0.970621
0.244,0.000444309,-0.241586,0.970379
0.245,0.00044794,-0.242556,0.970137
0.246,0.000451585,-0.243526,0.969894
0.247,0.000455245,-0.244496,0.96965
0.248,0.00045892,-0.245465,0.969405
0.249,0.000462609,-0.246434,0.969159
0.25,0.000466313,-0.247403,0.968912
0.251,0.000470031,-0.248372,0.968665
0.252,0.000473764,-0.249341,0.968416
0.253,0.000477512,-0.250309,0.968166
0.254,0.000481274,-0.251277,0.967915
0.255,0.00048505,-0.252245,0.967663
0.256,0.000488841,-0.253212,0.967411
0.257,0.000492646,-0.25418,0.967157
0.258,0.000496466,-0.255147,0.966902
0.259,0.000500301,-0.256113,0.966647
0.26,0.00050415,-0.25708,0.96639
0.261,0.000508013,-0.258046,0.966132
0.262,0.000511891,-0.259012,0.965874
0.263,0.000515783,-0.259978,0.965614
0.264,0.00051969,-0.260943,0.965354
0.265,0.000523612,-0.261909,0.965093
0.266,0.000527548,-0.262874,0.96483
0.267,0.000531498,-0.263838,0.964567
0.268,0.000535463,-0.264803,0.964302
0.269,0.000539442,-0.265767,0.964037
0.27,0.000543436,-0.266731,0.963771
0.271,0.000547444,-0.267694,0.963504
0.272,0.000551467,-0.268658,0.963236
0.273,0.000555504,-0.269621,0.962966
0.274,0.000559555,-0.270584,0.962696
0.275,0.000563621,-0.271546,0.962425
0.276,0.000567702,-0.272508,0.962153
0.277,0.000571796,-0.27347,0.96188
0.278,0.000575906,-0.274432,0.961606
0.279,0.000580029,-0.275394,0.961331
0.28,0.000584168,-0.276355,0.961055
0.281,0.00058832,-0.277316,0.960779
0.282,0.000592487,-0.278276,0.960501
0.283,0.000596668,-0.279237,0.960222
0.284,0.000600864,-0.280197,0.959942
0.285,0.000605074,-0.281157,0.959662
0.286,0.000609299,-0.282116,0.95938
0.287,0.000613538,-0.283075,0.959097
0.288,0.000617791,-0.284034,0.958814
0.289,0.000622059,-0.284993,0.958529
0.29,0.000626341,-0.285951,0.958244
0.291,0.000630637,-0.286909,0.957958
0.292,0.000634948,-0.287867,0.95767
0.293,0.000639273,-0.288825,0.957382
0.294,0.000643613,-0.289782,0.957092
0.295,0.000647967,-0.290739,0.956802
0.296,0.000652335,-0.291696,0.956511
0.297,0.000656718,-0.292652,0.956219
0.298,0.000661115,-0.293608,0.955926
0.299,0.000665526,-0.294564,0.955632
0.3,0.000669952,-0.295519,0.955337
0.301,0.000674391,-0.296474,0.955041
0.302,0.000678846,-0.297429,0.954744
0.303,0.000683314,-0.298384,0.954446
0.304,0.000687797,-0.299338,0.954147
0.305,0.000692295,-0.300292,0.953847
0.306,0.000696806,-0.301246,0.953546
0.307,0.000701332,-0.302199,0.953245
0.308,0.000705872,-0.303152,0.952942
0.309,0.000710426,-0.304105,0.952638
0.31,0.000714995,-0.305058,0.952334
0.311,0.000719578,-0.30601,0.952028
0.312,0.000724175,-0.306962,0.951722
0.313,0.000728787,-0.307913,0.951414
0.314,0.000733413,-0.308864,0.951106
0.315,0.000738053,-0.309815,0.950796
0.316,0.000742707,-0.310766,0.950486
0.317,0.000747376,-0.311716,0.950175
0.318,0.000752059,-0.312666,0.949863
0.319,0.000756756,-0.313616,0.94955
0.32,0.000761467,-0.314565,0.949236
0.321,0.000766193,-0.315514,0.94892
0.322,0.000770933,-0.316463,0.948604
0.323,0.000775687,-0.317412,0.948288
0.324,0.000780455,-0.31836,0.94797
0.325,0.000785238,-0.319308,0.947651
0.326,0.000790034,-0.320255,0.947331
0.327,0.000794845,-0.321202,0.94701
0.328,0.00079967,-0.322149,0.946689
0.329,0.00080451,-0.323096,0.946366
0.33,0.000809363,-0.324042,0.946042
0.331,0.000814231,-0.324988,0.945718
0.332,0.000819113,-0.325933,0.945392
0.333,0.000824009,-0.326878,0.945066
0.334,0.000828919,-0.327823,0.944739
0.335,0.000833844,-0.328768,0.94441
0.336,0.000838782,-0.329712,0.944081
0.337,0.000843735,-0.330656,0.943751
0.338,0.000848702,-0.331599,0.94342
0.339,0.000853683,-0.332543,0.943088
0.34,0.000858678,-0.333486,0.942755
0.341,0.000863688,-0.334428,0.942421
0.342,0.000868711,-0.33537,0.942086
0.343,0.000873749,-0.336312,0.94175
0.344,0.0008788,-0.337254,0.941413
0.345,0.000883866,-0.338195,0.941076
0.346,0.000888946,-0.339136,0.940737
0.347,0.00089404,-0.340077,0.940397
0.348,0.000899149,-0.341017,0.940057
0.349,0.000904271,-0.341957,0.939715
0.35,0.000909407,-0.342896,0.939373
0.351,0.000914558,-0.343835,0.939029
0.352,0.000919722,-0.344774,0.938685
0.353,0.000924901,-0.345713,0.93834
0.354,0.000930094,-0.346651,0.937994
0.355,0.0009353,-0.347589,0.937647
0.356,0.000940521,-0.348526,0.937299
0.357,0.000945756,-0.349463,0.93695
0.358,0.000951005,-0.3504,0.9366
0.359,0.000956268,-0.351336,0.936249
0.36,0.000961545,-0.352273,0.935897
0.361,0.000966836,-0.353208,0.935544
0.362,0.000972142,-0.354144,0.935191
0.363,0.000977461,-0.355079,0.934836
0.364,0.000982794,-0.356013,0.93448
0.365,0.000988141,-0.356947,0.934124
0.366,0.000993502,-0.357881,0.933767
0.367,0.000998878,-0.358815,0.933408
0.368,0.00100427,-0.359748,0.933049
0.369,0.00100967,-0.360681,0.932689
0.37,0.00101509,-0.361614,0.932328
0.371,0.00102052,-0.362546,0.931965
0.372,0.00102596,-0.363477,0.931602
0.373,0.00103142,-0.364409,0.931238
