time,q0_x,q0_y,q0_z,q1_x,q1_y,q1_z,q2_x,q2_y,q2_z,q3_x,q3_y,q3_z,q4_x,q4_y,q4_z,q5_x,q5_y,q5_z,q6_x,q6_y,q6_z,q7_x,q7_y,q7_z,q8_x,q8_y,q8_z,q9_x,q9_y,q9_z
318.7,-0.956813,-0.229118,0.178925,-0.960706,-0.152908,-0.231653,-0.963203,-0.087788,-0.254032,-0.960706,-0.152908,-0.231653,-0.920661,-0.237844,-0.309538,-0.960706,-0.152908,-0.231653,-0.885142,-0.424899,-0.189693,-0.960706,-0.152908,-0.231653,-0.923855,-0.115431,0.364922,-0.718576,-0.554821,-0.419312
318.79,-0.937207,-0.231123,0.2612,-0.97762,-0.150865,-0.146627,-0.982061,-0.0855278,-0.168052,-0.97762,-0.150865,-0.146627,-0.944726,-0.235017,-0.228603,-0.97762,-0.150865,-0.146627,-0.898786,-0.423238,-0.114249,-0.97762,-0.150865,-0.146627,-0.887737,-0.11927,0.444632,-0.753422,-0.550842,-0.359066
318.89,-0.904767,-0.234604,0.355469,-0.986899,-0.154616,-0.0460954,-0.993752,-0.0893028,-0.0669481,-0.986899,-0.154616,-0.0460954,-0.962224,-0.238667,-0.131009,-0.986899,-0.154616,-0.0460954,-0.904137,-0.426678,-0.0219608,-0.986899,-0.154616,-0.0460954,-0.837259,-0.122511,0.532905,-0.784034,-0.553801,-0.280349
318.99,-0.862263,-0.243224,0.444235,-0.984996,-0.164251,0.0529586,-0.994541,-0.0990189,0.0329271,-0.984996,-0.164251,0.0529586,-0.968136,-0.248102,-0.0340386,-0.984996,-0.164251,0.0529586,-0.897583,-0.435482,0.0685553,-0.984996,-0.164251,0.0529586,-0.778412,-0.130384,0.614065,-0.802743,-0.561563,-0.200625
319.09,-0.81096,-0.254503,0.526851,-0.972691,-0.177442,0.149621,-0.985039,-0.112356,0.130672,-0.972691,-0.177442,0.149621,-0.963358,-0.261115,0.0613296,-0.972691,-0.177442,0.149621,-0.88053,-0.447462,0.156347,-0.972691,-0.177442,0.149621,-0.712311,-0.140437,0.68767,-0.810982,-0.572432,-0.120951
319.19,-0.750902,-0.262806,0.60587,-0.950688,-0.187659,0.246933,-0.965574,-0.122719,0.229362,-0.950688,-0.187659,0.246933,-0.949428,-0.271275,0.158104,-0.950688,-0.187659,0.246933,-0.855464,-0.456685,0.244174,-0.950688,-0.187659,0.246933,-0.637739,-0.147617,0.755975,-0.812938,-0.581056,-0.0387965
319.29,-0.680933,-0.271711,0.680075,-0.917667,-0.199296,0.343756,-0.935095,-0.134557,0.327858,-0.917667,-0.199296,0.343756,-0.924555,-0.282949,0.255221,-0.917667,-0.199296,0.343756,-0.8199,-0.467119,0.331005,-0.917667,-0.199296,0.343756,-0.554303,-0.155023,0.81775,-0.805307,-0.591142,0.0450776
319.39,-0.604061,-0.280771,0.745841,-0.874887,-0.211922,0.435502,-0.894755,-0.147445,0.421514,-0.874887,-0.211922,0.435502,-0.889603,-0.295726,0.348071,-0.874887,-0.211922,0.435502,-0.775182,-0.478354,0.412638,-0.874887,-0.211922,0.435502,-0.465687,-0.16222,0.869954,-0.788117,-0.60236,0.126623
319.49,-0.519969,-0.287902,0.804204,-0.82233,-0.222669,0.523634,-0.844351,-0.158456,0.511823,-0.82233,-0.222669,0.523634,-0.844964,-0.306706,0.43814,-0.82233,-0.222669,0.523634,-0.722178,-0.487836,0.490383,-0.82233,-0.222669,0.523634,-0.37099,-0.167537,0.913399,-0.763103,-0.612174,0.207162
319.59,-0.431634,-0.2935,0.852965,-0.761832,-0.232007,0.604801,-0.7857,-0.168066,0.59534,-0.761832,-0.232007,0.604801,-0.792094,-0.316359,0.522019,-0.761832,-0.232007,0.604801,-0.662487,-0.495998,0.561335,-0.761832,-0.232007,0.604801,-0.273704,-0.171322,0.946433,-0.730675,-0.620987,0.283707
319.69,-0.337035,-0.297838,0.893141,-0.691974,-0.240216,0.680784,-0.717417,-0.176554,0.6739,-0.691974,-0.240216,0.680784,-0.729748,-0.324953,0.601559,-0.691974,-0.240216,0.680784,-0.594733,-0.503097,0.627046,-0.691974,-0.240216,0.680784,-0.171609,-0.173832,0.969708,-0.690077,-0.629011,0.357966
319.79,-0.244005,-0.300972,0.921888,-0.618772,-0.247255,0.745644,-0.645449,-0.183872,0.741341,-0.618772,-0.247255,0.745644,-0.663276,-0.33243,0.670489,-0.618772,-0.247255,0.745644,-0.524508,-0.509109,0.682422,-0.618772,-0.247255,0.745644,-0.0731627,-0.175167,0.981817,-0.644602,-0.63617,0.424
319.89,-0.152504,-0.302282,0.94094,-0.542788,-0.251112,0.801451,-0.570175,-0.187909,0.799744,-0.542788,-0.251112,0.801451,-0.593725,-0.336606,0.730881,-0.542788,-0.251112,0.801451,-0.453281,-0.512355,0.729403,-0.542788,-0.251112,0.801451,0.0224581,-0.175325,0.984254,-0.596748,-0.640297,0.483644
319.99,-0.0572321,-0.30278,0.95134,-0.459632,-0.253308,0.851219,-0.487324,-0.190223,0.85225,-0.459632,-0.253308,0.851219,-0.516943,-0.339031,0.78602,-0.459632,-0.253308,0.851219,-0.376585,-0.514176,0.770588,-0.459632,-0.253308,0.851219,0.120614,-0.175067,0.977141,-0.543146,-0.642772,0.540219
320.09,0.0363843,-0.302791,0.952362,-0.373971,-0.254322,0.891889,-0.401586,-0.191305,0.895618,-0.373971,-0.254322,0.891889,-0.437145,-0.340194,0.83257,-0.373971,-0.254322,0.891889,-0.298526,-0.514995,0.803531,-0.373971,-0.254322,0.891889,0.215583,-0.174637,0.960742,-0.486401,-0.644031,0.590455
320.19,0.128153,-0.302538,0.944483,-0.286254,-0.255378,0.923494,-0.313586,-0.192449,0.929853,-0.286254,-0.255378,0.923494,-0.354533,-0.341459,0.870467,-0.286254,-0.255378,0.923494,-0.218769,-0.515824,0.828291,-0.286254,-0.255378,0.923494,0.306926,-0.173816,0.935727,-0.42573,-0.645486,0.634115
320.28,0.211083,-0.311348,0.926556,-0.203709,-0.255877,0.945002,-0.230517,-0.193007,0.953735,-0.203709,-0.255877,0.945002,-0.276182,-0.342114,0.898154,-0.203709,-0.255877,0.945002,-0.144251,-0.516188,0.84424,-0.203709,-0.255877,0.945002,0.388082,-0.173016,0.905239,-0.36714,-0.646328,0.668931
320.38,0.209628,-0.400432,0.892026,-0.203709,-0.255877,0.945002,-0.230517,-0.193007,0.953735,-0.203709,-0.255877,0.945002,-0.276182,-0.342114,0.898154,-0.203709,-0.255877,0.945002,-0.144251,-0.516188,0.84424,-0.203709,-0.255877,0.945002,0.388082,-0.173016,0.905239,-0.36714,-0.646328,0.668931
320.48,0.207061,-0.488245,0.847787,-0.203709,-0.255877,0.945002,-0.230517,-0.193007,0.953735,-0.203709,-0.255877,0.945002,-0.276182,-0.342114,0.898154,-0.203709,-0.255877,0.945002,-0.144251,-0.516188,0.84424,-0.203709,-0.255877,0.945002,0.388082,-0.173016,0.905239,-0.36714,-0.646328,0.668931
320.58,0.207064,-0.572134,0.793591,-0.203709,-0.255877,0.945002,-0.230517,-0.193007,0.953735,-0.203709,-0.255877,0.945002,-0.276182,-0.342114,0.898154,-0.203709,-0.255877,0.945002,-0.144251,-0.516188,0.84424,-0.203709,-0.255877,0.945002,0.388082,-0.173016,0.905239,-0.36714,-0.646328,0.668931
320.68,0.206176,-0.651492,0.730102,-0.203709,-0.255877,0.945002,-0.230517,-0.193007,0.953735,-0.203709,-0.255877,0.945002,-0.276182,-0.342114,0.898154,-0.203709,-0.255877,0.945002,-0.144251,-0.516188,0.84424,-0.203709,-0.255877,0.945002,0.388082,-0.173016,0.905239,-0.36714,-0.646328,0.668931
320.78,0.206445,-0.722974,0.65931,-0.203709,-0.255877,0.945002,-0.230517,-0.193007,0.953735,-0.203709,-0.255877,0.945002,-0.276182,-0.342114,0.898154,-0.203709,-0.255877,0.945002,-0.144251,-0.516188,0.84424,-0.203709,-0.255877,0.945002,0.388082,-0.173016,0.905239,-0.36714,-0.646328,0.668931
320.88,0.206145,-0.786335,0.582393,-0.203709,-0.255877,0.945002,-0.230517,-0.193007,0.953735,-0.203709,-0.255877,0.945002,-0.276182,-0.342114,0.898154,-0.203709,-0.255877,0.945002,-0.144251,-0.516188,0.84424,-0.203709,-0.255877,0.945002,0.388082,-0.173016,0.905239,-0.36714,-0.646328,0.668931
320.98,0.204496,-0.840711,0.501385,-0.203709,-0.255877,0.945002,-0.230517,-0.193007,0.953735,-0.203709,-0.255877,0.945002,-0.276182,-0.342114,0.898154,-0.203709,-0.255877,0.945002,-0.144251,-0.516188,0.84424,-0.203709,-0.255877,0.945002,0.388082,-0.173016,0.905239,-0.36714,-0.646328,0.668931
321.08,0.201725,-0.888246,0.412707,-0.203709,-0.255877,0.945002,-0.230517,-0.193007,0.953735,-0.203709,-0.255877,0.945002,-0.276182,-0.342114,0.898154,-0.203709,-0.255877,0.945002,-0.144251,-0.516188,0.84424,-0.203709,-0.255877,0.945002,0.388082,-0.173016,0.905239,-0.36714,-0.646328,0.668931
321.18,0.201429,-0.926077,0.319073,-0.203709,-0.255877,0.945002,-0.230517,-0.193007,0.953735,-0.203709,-0.255877,0.945002,-0.276182,-0.342114,0.898154,-0.203709,-0.255877,0.945002,-0.144251,-0.516188,0.84424,-0.203709,-0.255877,0.945002,0.388082,-0.173016,0.905239,-0.36714,-0.646328,0.668931
321.28,0.201735,-0.953425,0.22424,-0.203709,-0.255877,0.945002,-0.230517,-0.193007,0.953735,-0.203709,-0.255877,0.945002,-0.276182,-0.342114,0.898154,-0.203709,-0.255877,0.945002,-0.144251,-0.516188,0.84424,-0.203709,-0.255877,0.945002,0.388082,-0.173016,0.905239,-0.36714,-0.646328,0.668931
321.38,0.202336,-0.97105,0.12697,-0.203709,-0.255877,0.945002,-0.230517,-0.193007,0.953735,-0.203709,-0.255877,0.945002,-0.276182,-0.342114,0.898154,-0.203709,-0.255877,0.945002,-0.144251,-0.516188,0.84424,-0.203709,-0.255877,0.945002,0.388082,-0.173016,0.905239,-0.36714,-0.646328,0.668931
321.48,0.202805,-0.978847,0.0269842,-0.203709,-0.255877,0.945002,-0.230517,-0.193007,0.953735,-0.203709,-0.255877,0.945002,-0.276182,-0.342114,0.898154,-0.203709,-0.255877,0.945002,-0.144251,-0.516188,0.84424,-0.203709,-0.255877,0.945002,0.388082,-0.173016,0.905239,-0.36714,-0.646328,0.668931
321.58,0.206578,-0.975645,-0.073775,-0.203709,-0.255877,0.945002,-0.230517,-0.193007,0.953735,-0.203709,-0.255877,0.945002,-0.276182,-0.342114,0.898154,-0.203709,-0.255877,0.945002,-0.144251,-0.516188,0.84424,-0.203709,-0.255877,0.945002,0.388082,-0.173016,0.905239,-0.36714,-0.646328,0.668931
321.68,0.209155,-0.962523,-0.172635,-0.203709,-0.255877,0.945002,-0.230517,-0.193007,0.953735,-0.203709,-0.255877,0.945002,-0.276182,-0.342114,0.898154,-0.203709,-0.255877,0.945002,-0.144251,-0.516188,0.84424,-0.203709,-0.255877,0.945002,0.388082,-0.173016,0.905239,-0.36714,-0.646328,0.668931
321.78,0.210464,-0.939395,-0.270635,-0.203709,-0.255877,0.945002,-0.230517,-0.193007,0.953735,-0.203709,-0.255877,0.945002,-0.276182,-0.342114,0.898154,-0.203709,-0.255877,0.945002,-0.144251,-0.516188,0.84424,-0.203709,-0.255877,0.945002,0.388082,-0.173016,0.905239,-0.36714,-0.646328,0.668931
321.88,0.214523,-0.906384,-0.363935,-0.203709,-0.255877,0.945002,-0.230517,-0.193007,0.953735,-0.203709,-0.255877,0.945002,-0.276182,-0.342114,0.898154,-0.203709,-0.255877,0.945002,-0.144251,-0.516188,0.84424,-0.203709,-0.255877,0.945002,0.388082,-0.173016,0.905239,-0.36714,-0.646328,0.668931
321.98,0.221195,-0.864008,-0.452286,-0.203709,-0.255877,0.945002,-0.230517,-0.193007,0.953735,-0.203709,-0.255877,0.945002,-0.276182,-0.342114,0.898154,-0.203709,-0.255877,0.945002,-0.144251,-0.516188,0.84424,-0.203709,-0.255877,0.945002,0.388082,-0.173016,0.905239,-0.36714,-0.646328,0.668931
322.08,0.228566,-0.811369,-0.537994,-0.203709,-0.255877,0.945002,-0.230517,-0.193007,0.953735,-0.203709,-0.255877,0.945002,-0.276182,-0.342114,0.898154,-0.203709,-0.255877,0.945002,-0.144251,-0.516188,0.84424,-0.203709,-0.255877,0.945002,0.388082,-0.173016,0.905239,-0.36714,-0.646328,0.668931
322.18,0.23271,-0.749208,-0.620108,-0.203709,-0.255877,0.945002,-0.230517,-0.193007,0.953735,-0.203709,-0.255877,0.945002,-0.276182,-0.342114,0.898154,-0.203709,-0.255877,0.945002,-0.144251,-0.516188,0.84424,-0.203709,-0.255877,0.945002,0.388082,-0.173016,0.905239,-0.36714,-0.646328,0.668931
322.28,0.235465,-0.679906,-0.694466,-0.203709,-0.255877,0.945002,-0.230517,-0.193007,0.953735,-0.203709,-0.255877,0.945002,-0.276182,-0.342114,0.898154,-0.203709,-0.255877,0.945002,-0.144251,-0.516188,0.84424,-0.203709,-0.255877,0.945002,0.388082,-0.173016,0.905239,-0.36714,-0.646328,0.668931
322.38,0.236334,-0.602692,-0.762173,-0.203709,-0.255877,0.945002,-0.230517,-0.193007,0.953735,-0.203709,-0.255877,0.945002,-0.276182,-0.342114,0.898154,-0.203709,-0.255877,0.945002,-0.144251,-0.516188,0.84424,-0.203709,-0.255877,0.945002,0.388082,-0.173016,0.905239,-0.36714,-0.646328,0.668931
322.48,0.236664,-0.522681,-0.81902,-0.203709,-0.255877,0.945002,-0.230517,-0.193007,0.953735,-0.203709,-0.255877,0.945002,-0.276182,-0.342114,0.898154,-0.203709,-0.255877,0.945002,-0.144251,-0.516188,0.84424,-0.203709,-0.255877,0.945002,0.388082,-0.173016,0.905239,-0.36714,-0.646328,0.668931
322.58,0.235355,-0.439477,-0.866873,-0.203709,-0.255877,0.945002,-0.230517,-0.193007,0.953735,-0.203709,-0.255877,0.945002,-0.276182,-0.342114,0.898154,-0.203709,-0.255877,0.945002,-0.144251,-0.516188,0.84424,-0.203709,-0.255877,0.945002,0.388082,-0.173016,0.905239,-0.36714,-0.646328,0.668931
322.68,0.23314,-0.353185,-0.906039,-0.203709,-0.255877,0.945002,-0.230517,-0.193007,0.953735,-0.203709,-0.255877,0.945002,-0.276182,-0.342114,0.898154,-0.203709,-0.255877,0.945002,-0.144251,-0.516188,0.84424,-0.203709,-0.255877,0.945002,0.388082,-0.173016,0.905239,-0.36714,-0.646328,0.668931
322.78,0.229611,-0.261297,-0.937552,-0.203709,-0.255877,0.945002,-0.230517,-0.193007,0.953735,-0.203709,-0.255877,0.945002,-0.276182,-0.342114,0.898154,-0.203709,-0.255877,0.945002,-0.144251,-0.516188,0.84424,-0.203709,-0.255877,0.945002,0.388082,-0.173016,0.905239,-0.36714,-0.646328,0.668931
322.88,0.227987,-0.165483,-0.959498,-0.203709,-0.255877,0.945002,-0.230517,-0.193007,0.953735,-0.203709,-0.255877,0.945002,-0.276182,-0.342114,0.898154,-0.203709,-0.255877,0.945002,-0.144251,-0.516188,0.84424,-0.203709,-0.255877,0.945002,0.388082,-0.173016,0.905239,-0.36714,-0.646328,0.668931
322.98,0.227423,-0.0647253,-0.971643,-0.203709,-0.255877,0.945002,-0.230517,-0.193007,0.953735,-0.203709,-0.255877,0.945002,-0.276182,-0.342114,0.898154,-0.203709,-0.255877,0.945002,-0.144251,-0.516188,0.84424,-0.203709,-0.255877,0.945002,0.388082,-0.173016,0.905239,-0.36714,-0.646328,0.668931
323.08,0.227321,0.0372699,-0.973106,-0.203709,-0.255877,0.945002,-0.230517,-0.193007,0.953735,-0.203709,-0.255877,0.945002,-0.276182,-0.342114,0.898154,-0.203709,-0.255877,0.945002,-0.144251,-0.516188,0.84424,-0.203709,-0.255877,0.945002,0.388082,-0.173016,0.905239,-0.36714,-0.646328,0.668931
323.18,0.22824,0.134537,-0.964265,-0.203709,-0.255877,0.945002,-0.230517,-0.193007,0.953735,-0.203709,-0.255877,0.945002,-0.276182,-0.342114,0.898154,-0.203709,-0.255877,0.945002,-0.144251,-0.516188,0.84424,-0.203709,-0.255877,0.945002,0.388082,-0.173016,0.905239,-0.36714,-0.646328,0.668931
323.28,0.230511,0.228992,-0.945742,-0.203709,-0.255877,0.945002,-0.230517,-0.193007,0.953735,-0.203709,-0.255877,0.945002,-0.276182,-0.342114,0.898154,-0.203709,-0.255877,0.945002,-0.144251,-0.516188,0.84424,-0.203709,-0.255877,0.945002,0.388082,-0.173016,0.905239,-0.36714,-0.646328,0.668931
323.38,0.233897,0.320342,-0.917972,-0.203709,-0.255877,0.945002,-0.230517,-0.193007,0.953735,-0.203709,-0.255877,0.945002,-0.276182,-0.342114,0.898154,-0.203709,-0.255877,0.945002,-0.144251,-0.516188,0.84424,-0.203709,-0.255877,0.945002,0.388082,-0.173016,0.905239,-0.36714,-0.646328,0.668931
323.47,0.235143,0.356726,-0.904132,-0.203709,-0.255877,0.945002,-0.230564,-0.249839,0.940436,-0.203709,-0.255877,0.945002,-0.276182,-0.342114,0.898154,-0.203709,-0.255877,0.945002,-0.144251,-0.516188,0.84424,-0.203709,-0.255877,0.945002,0.388082,-0.173016,0.905239,-0.36714,-0.646328,0.668931
323.57,0.235143,0.356726,-0.904132,-0.203709,-0.255877,0.945002,-0.230963,-0.343264,0.910399,-0.203709,-0.255877,0.945002,-0.276182,-0.342114,0.898154,-0.203709,-0.255877,0.945002,-0.144251,-0.516188,0.84424,-0.203709,-0.255877,0.945002,0.388082,-0.173016,0.905239,-0.36714,-0.646328,0.668931
323.67,0.235143,0.356726,-0.904132,-0.203709,-0.255877,0.945002,-0.230155,-0.434588,0.870725,-0.203709,-0.255877,0.945002,-0.276182,-0.342114,0.898154,-0.203709,-0.255877,0.945002,-0.144251,-0.516188,0.84424,-0.203709,-0.255877,0.945002,0.388082,-0.173016,0.905239,-0.36714,-0.646328,0.668931
323.77,0.235143,0.356726,-0.904132,-0.203709,-0.255877,0.945002,-0.22992,-0.521302,0.821816,-0.203709,-0.255877,0.945002,-0.276182,-0.342114,0.898154,-0.203709,-0.255877,0.945002,-0.144251,-0.516188,0.84424,-0.203709,-0.255877,0.945002,0.388082,-0.173016,0.905239,-0.36714,-0.646328,0.668931
323.87,0.235143,0.356726,-0.904132,-0.203709,-0.255877,0.945002,-0.23268,-0.59743,0.767422,-0.203709,-0.255877,0.945002,-0.276182,-0.342114,0.898154,-0.203709,-0.255877,0.945002,-0.144251,-0.516188,0.84424,-0.203709,-0.255877,0.945002,0.388082,-0.173016,0.905239,-0.36714,-0.646328,0.668931
323.97,0.235143,0.356726,-0.904132,-0.203709,-0.255877,0.945002,-0.233326,-0.669747,0.70498,-0.203709,-0.255877,0.945002,-0.276182,-0.342114,0.898154,-0.203709,-0.255877,0.945002,-0.144251,-0.516188,0.84424,-0.203709,-0.255877,0.945002,0.388082,-0.173016,0.905239,-0.36714,-0.646328,0.668931
324.07,0.235143,0.356726,-0.904132,-0.203709,-0.255877,0.945002,-0.230745,-0.736142,0.636279,-0.203709,-0.255877,0.945002,-0.276182,-0.342114,0.898154,-0.203709,-0.255877,0.945002,-0.144251,-0.516188,0.84424,-0.203709,-0.255877,0.945002,0.388082,-0.173016,0.905239,-0.36714,-0.646328,0.668931
324.17,0.235143,0.356726,-0.904132,-0.203709,-0.255877,0.945002,-0.223506,-0.796966,0.561151,-0.203709,-0.255877,0.945002,-0.276182,-0.342114,0.898154,-0.203709,-0.255877,0.945002,-0.144251,-0.516188,0.84424,-0.203709,-0.255877,0.945002,0.388082,-0.173016,0.905239,-0.36714,-0.646328,0.668931
324.27,0.235143,0.356726,-0.904132,-0.203709,-0.255877,0.945002,-0.217012,-0.851972,0.476497,-0.203709,-0.255877,0.945002,-0.276182,-0.342114,0.898154,-0.203709,-0.255877,0.945002,-0.144251,-0.516188,0.84424,-0.203709,-0.255877,0.945002,0.388082,-0.173016,0.905239,-0.36714,-0.646328,0.668931
324.37,0.235143,0.356726,-0.904132,-0.203709,-0.255877,0.945002,-0.213199,-0.897798,0.385363,-0.203709,-0.255877,0.945002,-0.276182,-0.342114,0.898154,-0.203709,-0.255877,0.945002,-0.144251,-0.516188,0.84424,-0.203709,-0.255877,0.945002,0.388082,-0.173016,0.905239,-0.36714,-0.646328,0.668931
324.47,0.235143,0.356726,-0.904132,-0.203709,-0.255877,0.945002,-0.208619,-0.934215,0.289345,-0.203709,-0.255877,0.945002,-0.276182,-0.342114,0.898154,-0.203709,-0.255877,0.945002,-0.144251,-0.516188,0.84424,-0.203709,-0.255877,0.945002,0.388082,-0.173016,0.905239,-0.36714,-0.646328,0.668931
324.57,0.235143,0.356726,-0.904132,-0.203709,-0.255877,0.945002,-0.201744,-0.959535,0.196446,-0.203709,-0.255877,0.945002,-0.276182,-0.342114,0.898154,-0.203709,-0.255877,0.945002,-0.144251,-0.516188,0.84424,-0.203709,-0.255877,0.945002,0.388082,-0.173016,0.905239,-0.36714,-0.646328,0.668931
324.67,0.235143,0.356726,-0.904132,-0.203709,-0.255877,0.945002,-0.19286,-0.975611,0.104823,-0.203709,-0.255877,0.945002,-0.276182,-0.342114,0.898154,-0.203709,-0.255877,0.945002,-0.144251,-0.516188,0.84424,-0.203709,-0.255877,0.945002,0.388082,-0.173016,0.905239,-0.36714,-0.646328,0.668931
324.77,0.235143,0.356726,-0.904132,-0.203709,-0.255877,0.945002,-0.182476,-0.983187,0.00682262,-0.203709,-0.255877,0.945002,-0.276182,-0.342114,0.898154,-0.203709,-0.255877,0.945002,-0.144251,-0.516188,0.84424,-0.203709,-0.255877,0.945002,0.388082,-0.173016,0.905239,-0.36714,-0.646328,0.668931
324.87,0.235143,0.356726,-0.904132,-0.203709,-0.255877,0.945002,-0.170976,-0.980983,-0.0918698,-0.203709,-0.255877,0.945002,-0.276182,-0.342114,0.898154,-0.203709,-0.255877,0.945002,-0.144251,-0.516188,0.84424,-0.203709,-0.255877,0.945002,0.388082,-0.173016,0.905239,-0.36714,-0.646328,0.668931
324.97,0.235143,0.356726,-0.904132,-0.203709,-0.255877,0.945002,-0.16168,-0.968868,-0.187496,-0.203709,-0.255877,0.945002,-0.276182,-0.342114,0.898154,-0.203709,-0.255877,0.945002,-0.144251,-0.516188,0.84424,-0.203709,-0.255877,0.945002,0.388082,-0.173016,0.905239,-0.36714,-0.646328,0.668931
325.07,0.235143,0.356726,-0.904132,-0.203709,-0.255877,0.945002,-0.150681,-0.948214,-0.279617,-0.203709,-0.255877,0.945002,-0.276182,-0.342114,0.898154,-0.203709,-0.255877,0.945002,-0.144251,-0.516188,0.84424,-0.203709,-0.255877,0.945002,0.388082,-0.173016,0.905239,-0.36714,-0.646328,0.668931
325.17,0.235143,0.356726,-0.904132,-0.203709,-0.255877,0.945002,-0.135339,-0.919041,-0.3702,-0.203709,-0.255877,0.945002,-0.276182,-0.342114,0.898154,-0.203709,-0.255877,0.945002,-0.144251,-0.516188,0.84424,-0.203709,-0.255877,0.945002,0.388082,-0.173016,0.905239,-0.36714,-0.646328,0.668931
325.27,0.235143,0.356726,-0.904132,-0.203709,-0.255877,0.945002,-0.11677,-0.881661,-0.457207,-0.203709,-0.255877,0.945002,-0.276182,-0.342114,0.898154,-0.203709,-0.255877,0.945002,-0.144251,-0.516188,0.84424,-0.203709,-0.255877,0.945002,0.388082,-0.173016,0.905239,-0.36714,-0.646328,0.668931
325.37,0.235143,0.356726,-0.904132,-0.203709,-0.255877,0.945002,-0.0967341,-0.836582,-0.539234,-0.203709,-0.255877,0.945002,-0.276182,-0.342114,0.898154,-0.203709,-0.255877,0.945002,-0.144251,-0.516188,0.84424,-0.203709,-0.255877,0.945002,0.388082,-0.173016,0.905239,-0.36714,-0.646328,0.668931
325.47,0.235143,0.356726,-0.904132,-0.203709,-0.255877,0.945002,-0.0777023,-0.782766,-0.617446,-0.203709,-0.255877,0.945002,-0.276182,-0.342114,0.898154,-0.203709,-0.255877,0.945002,-0.144251,-0.516188,0.84424,-0.203709,-0.255877,0.945002,0.388082,-0.173016,0.905239,-0.36714,-0.646328,0.668931
325.57,0.235143,0.356726,-0.904132,-0.203709,-0.255877,0.945002,-0.066718,-0.719183,-0.69161,-0.203709,-0.255877,0.945002,-0.276182,-0.342114,0.898154,-0.203709,-0.255877,0.945002,-0.144251,-0.516188,0.84424,-0.203709,-0.255877,0.945002,0.388082,-0.173016,0.905239,-0.36714,-0.646328,0.668931
325.67,0.235143,0.356726,-0.904132,-0.203709,-0.255877,0.945002,-0.0597269,-0.647907,-0.759374,-0.203709,-0.255877,0.945002,-0.276182,-0.342114,0.898154,-0.203709,-0.255877,0.945002,-0.144251,-0.516188,0.84424,-0.203709,-0.255877,0.945002,0.388082,-0.173016,0.905239,-0.36714,-0.646328,0.668931
325.77,0.235143,0.356726,-0.904132,-0.203709,-0.255877,0.945002,-0.0527554,-0.56855,-0.820955,-0.203709,-0.255877,0.945002,-0.276182,-0.342114,0.898154,-0.203709,-0.255877,0.945002,-0.144251,-0.516188,0.84424,-0.203709,-0.255877,0.945002,0.388082,-0.173016,0.905239,-0.36714,-0.646328,0.668931
325.87,0.235143,0.356726,-0.904132,-0.203709,-0.255877,0.945002,-0.0463706,-0.484164,-0.873748,-0.203709,-0.255877,0.945002,-0.276182,-0.342114,0.898154,-0.203709,-0.255877,0.945002,-0.144251,-0.516188,0.84424,-0.203709,-0.255877,0.945002,0.388082,-0.173016,0.905239,-0.36714,-0.646328,0.668931
325.97,0.235143,0.356726,-0.904132,-0.203709,-0.255877,0.945002,-0.0404013,-0.392755,-0.918755,-0.203709,-0.255877,0.945002,-0.276182,-0.342114,0.898154,-0.203709,-0.255877,0.945002,-0.144251,-0.516188,0.84424,-0.203709,-0.255877,0.945002,0.388082,-0.173016,0.905239,-0.36714,-0.646328,0.668931
326.07,0.235143,0.356726,-0.904132,-0.203709,-0.255877,0.945002,-0.0353842,-0.298784,-0.953665,-0.203709,-0.255877,0.945002,-0.276182,-0.342114,0.898154,-0.203709,-0.255877,0.945002,-0.144251,-0.516188,0.84424,-0.203709,-0.255877,0.945002,0.388082,-0.173016,0.905239,-0.36714,-0.646328,0.668931
326.17,0.235143,0.356726,-0.904132,-0.203709,-0.255877,0.945002,-0.0319248,-0.203298,-0.978596,-0.203709,-0.255877,0.945002,-0.276182,-0.342114,0.898154,-0.203709,-0.255877,0.945002,-0.144251,-0.516188,0.84424,-0.203709,-0.255877,0.945002,0.388082,-0.173016,0.905239,-0.36714,-0.646328,0.668931
326.27,0.235143,0.356726,-0.904132,-0.203709,-0.255877,0.945002,-0.0299031,-0.108622,-0.993633,-0.203709,-0.255877,0.945002,-0.276182,-0.342114,0.898154,-0.203709,-0.255877,0.945002,-0.144251,-0.516188,0.84424,-0.203709,-0.255877,0.945002,0.388082,-0.173016,0.905239,-0.36714,-0.646328,0.668931
326.37,0.235143,0.356726,-0.904132,-0.203709,-0.255877,0.945002,-0.0294363,-0.0128259,-0.999484,-0.203709,-0.255877,0.945002,-0.276182,-0.342114,0.898154,-0.203709,-0.255877,0.945002,-0.144251,-0.516188,0.84424,-0.203709,-0.255877,0.945002,0.388082,-0.173016,0.905239,-0.36714,-0.646328,0.668931
326.47,0.235143,0.356726,-0.904132,-0.203709,-0.255877,0.945002,-0.0295565,0.0876074,-0.995717,-0.203709,-0.255877,0.945002,-0.276182,-0.342114,0.898154,-0.203709,-0.255877,0.945002,-0.144251,-0.516188,0.84424,-0.203709,-0.255877,0.945002,0.388082,-0.173016,0.905239,-0.36714,-0.646328,0.668931
