time,q0_x,q0_y,q0_z,q1_x,q1_y,q1_z,q2_x,q2_y,q2_z
0.35,0.00146014,-0.350978,0.936383,0,0,1,0,0,1
0.36,0.0013899,-0.360403,0.932796,0,0,1,0,0,1
0.37,0.00130994,-0.36984,0.929094,0,0,1,0,0,1
0.38,0.00123286,-0.379211,0.92531,0,0,1,0,0,1
0.39,0.00109713,-0.388418,0.921483,0,0,1,0,0,1
0.4,0.000995649,-0.397611,0.917553,0,0,1,0,0,1
0.41,0.00092863,-0.406763,0.913533,0,0,1,0,0,1
0.42,0.000895553,-0.415971,0.909377,0,0,1,0,0,1
0.43,0.000967804,-0.42514,0.905127,0,0,1,0,0,1
0.44,0.00109642,-0.434246,0.900794,0,0,1,0,0,1
0.45,0.00124366,-0.44337,0.896338,0,0,1,0,0,1
0.46,0.00134141,-0.452526,0.89175,0,0,1,0,0,1
0.47,0.00146588,-0.461576,0.887099,0,0,1,0,0,1
0.48,0.00162677,-0.470585,0.882353,0,0,1,0,0,1
0.49,0.00173878,-0.479589,0.877492,0,0,1,0,0,1
0.5,0.0018414,-0.488534,0.872543,0,0,1,0,0,1
0.51,0.00196609,-0.497296,0.867579,0,0,1,0,0,1
0.52,0.00205315,-0.505956,0.862557,0,0,1,0,0,1
0.53,0.00210383,-0.514549,0.857458,0,0,1,0,0,1
0.54,0.00216443,-0.523095,0.852272,0,0,1,0,0,1
0.55,0.00232151,-0.531549,0.847025,0,0,1,0,0,1
0.56,0.00250011,-0.54003,0.841642,0,0,1,0,0,1
0.57,0.00274452,-0.548573,0.836098,0,0,1,0,0,1
0.58,0.00289522,-0.556915,0.830565,0,0,1,0,0,1
0.59,0.00307847,-0.565144,0.824987,0,0,1,0,0,1
0.6,0.00325415,-0.573247,0.819376,0,0,1,0,0,1
0.61,0.0034493,-0.581292,0.813687,0,0,1,0,0,1
0.62,0.0036696,-0.589296,0.807909,0,0,1,0,0,1
0.63,0.0038732,-0.597309,0.802002,0,0,1,0,0,1
0.64,0.00409162,-0.605355,0.795945,0,0,1,0,0,1
0.65,0.00431037,-0.613352,0.789798,0,0,1,0,0,1
0.66,0.00454102,-0.621238,0.783609,0,0,1,0,0,1
0.67,0.00480682,-0.628992,0.777397,0,0,1,0,0,1
0.68,0.00504982,-0.636675,0.771115,0,0,1,0,0,1
0.69,0.00542389,-0.6443,0.764754,0,0,1,0,0,1
0.7,0.00585159,-0.651841,0.758333,0,0,1,0,0,1
0.71,0.0062763,-0.659291,0.751862,0,0,1,0,0,1
0.72,0.00671609,-0.666784,0.745221,0,0,1,0,0,1
0.73,0.00723175,-0.674171,0.73854,0,0,1,0,0,1
0.74,0.00778835,-0.681421,0.73185,0,0,1,0,0,1
0.75,0.00825507,-0.68854,0.725151,0,0,1,0,0,1
0.76,0.00860696,-0.695621,0.718358,0,0,1,0,0,1
0.77,0.008973,-0.702604,0.711524,0,0,1,0,0,1
0.78,0.00923106,-0.709418,0.704728,0,0,1,0,0,1
0.79,0.00955683,-0.716192,0.697838,0,0,1,0,0,1
0.8,0.00993982,-0.723022,0.690753,0,0,1,0,0,1
0.81,0.0103227,-0.729887,0.68349,0,0,1,0,0,1
0.82,0.0106995,-0.73649,0.676364,0,0,1,0,0,1
0.83,0.0109601,-0.742901,0.669311,0,0,1,0,0,1
0.84,0.011137,-0.749231,0.662216,0,0,1,0,0,1
0.85,0.011267,-0.755445,0.655116,0,0,1,0,0,1
0.86,0.0114719,-0.761663,0.647872,0,0,1,0,0,1
0.87,0.0118284,-0.767855,0.640515,0,0,1,0,0,1
0.88,0.0121257,-0.774002,0.633067,0,0,1,0,0,1
0.89,0.0126072,-0.780121,0.625501,0,0,1,0,0,1
0.9,0.0130498,-0.7862,0.617834,0,0,1,0,0,1
0.91,0.0135676,-0.79229,0.609994,0,0,1,0,0,1
0.92,0.0140514,-0.798295,0.602102,0,0,1,0,0,1
0.93,0.0146221,-0.804106,0.594307,0,0,1,0,0,1
0.94,0.0150031,-0.809894,0.586385,0,0,1,0,0,1
0.95,0.0152341,-0.815642,0.578356,0,0,1,0,0,1
0.96,0.0154571,-0.821379,0.570173,0,0,1,0,0,1
0.97,0.0156014,-0.827025,0.561949,0,0,1,0,0,1
0.98,0.0157189,-0.832622,0.553619,0,0,1,0,0,1
0.99,0.0157803,-0.838152,0.545209,0,0,1,0,0,1
1,0.0158344,-0.843663,0.536639,0,0,1,0,0,1
1.01,0.0157947,-0.848963,0.528216,0,0,1,0,0,1
1.02,0.0157746,-0.854174,0.519747,0,0,1,0,0,1
1.03,0.0156633,-0.859296,0.511239,0,0,1,0,0,1
1.04,0.0155078,-0.864315,0.502711,0,0,1,0,0,1
1.05,0.01531,-0.869287,0.49407,0,0,1,0,0,1
1.06,0.0151985,-0.874166,0.485389,0,0,1,0,0,1
1.07,0.015147,-0.878975,0.476627,0,0,1,0,0,1
1.08,0.0150272,-0.883698,0.467816,0,0,1,0,0,1
1.09,0.0148723,-0.888278,0.459066,0,0,1,0,0,1
1.1,0.014815,-0.892735,0.450339,0,0,1,0,0,1
1.11,0.0147429,-0.897142,0.441496,0,0,1,0,0,1
1.12,0.0147239,-0.901451,0.432631,0,0,1,0,0,1
1.13,0.0146737,-0.905692,0.423683,0,0,1,0,0,1
1.14,0.0147325,-0.909845,0.414688,0,0,1,0,0,1
1.15,0.014766,-0.913863,0.405754,0,0,1,0,0,1
1.16,0.0148344,-0.917746,0.39689,0,0,1,0,0,1
1.17,0.014956,-0.921556,0.387958,0,0,1,0,0,1
1.18,0.0151959,-0.92528,0.378981,0,0,1,0,0,1
1.19,0.0154094,-0.929001,0.369757,0,0,1,0,0,1
1.2,0.015683,-0.932618,0.360525,0,0,1,0,0,1
1.21,0.0159442,-0.936186,0.351144,0,0,1,0,0,1
1.22,0.016083,-0.939711,0.341591,0,0,1,0,0,1
1.23,0.0162282,-0.943203,0.33182,0,0,1,0,0,1
1.24,0.0163675,-0.946578,0.322058,0,0,1,0,0,1
1.25,0.0163384,-0.949948,0.311981,0,0,1,0,0,1
1.26,0.0163787,-0.953203,0.301886,0,0,1,0,0,1
1.27,0.0164718,-0.956372,0.291687,0,0,1,0,0,1
1.28,0.0166229,-0.959391,0.281589,0,0,1,0,0,1
1.29,0.0166903,-0.962293,0.271503,0,0,1,0,0,1
1.3,0.0168317,-0.965121,0.261261,0,0,1,0,0,1
1.31,0.0169847,-0.967821,0.251066,0,0,1,0,0,1
1.32,0.0171889,-0.970386,0.240947,0,0,1,0,0,1
1.33,0.0174863,-0.972851,0.230769,0,0,1,0,0,1
1.34,0.0177413,-0.975195,0.220634,0,0,1,0,0,1
1.35,0.0179906,-0.977433,0.210477,0,0,1,0,0,1
1.36,0.0183755,-0.979556,0.200329,0,0,1,0,0,1
1.37,0.0187927,-0.98158,0.190124,0,0,1,0,0,1
1.38,0.0194557,-0.983492,0.179905,0,0,1,0,0,1
1.39,0.020091,-0.985283,0.169747,0,0,1,0,0,1
1.4,0.0208027,-0.986983,0.159475,0,0,1,0,0,1
1.41,0.0216218,-0.988565,0.149238,0,0,1,0,0,1
1.42,0.022487,-0.990046,0.138933,0,0,1,0,0,1
1.43,0.0233683,-0.991406,0.128715,0,0,1,0,0,1
1.44,0.0241267,-0.992658,0.11852,0,0,1,0,0,1
1.45,0.0247451,-0.99381,0.1083,0,0,1,0,0,1
1.46,0.0253515,-0.994848,0.0981534,0,0,1,0,0,1
1.47,0.0260055,-0.995784,0.0879642,0,0,1,0,0,1
1.48,0.0267426,-0.996617,0.0777165,0,0,1,0,0,1
1.49,0.0273268,-0.997355,0.0673521,0,0,1,0,0,1
1.5,0.0278132,-0.997986,0.0570193,0,0,1,0,0,1
1.51,0.0283997,-0.998509,0.0466198,0,0,1,0,0,1
1.52,0.0290967,-0.998925,0.0360922,0,0,1,0,0,1
1.53,0.029832,-0.999227,0.025599,0,0,1,0,0,1
1.54,0.0304861,-0.999419,0.0152658,0,0,1,0,0,1
1.55,0.0312064,-0.999501,0.00493562,0,0,1,0,0,1
1.56,0.0319892,-0.999474,-0.00539794,0,0,1,0,0,1
1.57,0.0328003,-0.999338,-0.0157126,0,0,1,0,0,1
1.58,0.033635,-0.999097,-0.0259666,0,0,1,0,0,1
1.59,0.034401,-0.998758,-0.0360467,0,0,1,0,0,1
1.6,0.0351508,-0.998317,-0.0461225,0,0,1,0,0,1
1.61,0.0359681,-0.997772,-0.056182,0,0,1,0,0,1
1.62,0.0367568,-0.997134,-0.0661306,0,0,1,0,0,1
1.63,0.0376451,-0.996386,-0.0761411,0,0,1,0,0,1
1.64,0.0386108,-0.995526,-0.0862359,0,0,1,0,0,1
1.65,0.0396566,-0.994555,-0.096368,0,0,1,0,0,1
1.66,0.0408212,-0.993468,-0.106558,0,0,1,0,0,1
1.67,0.0420215,-0.992294,-0.116562,0,0,1,0,0,1
1.68,0.0431179,-0.991011,-0.126641,0,0,1,0,0,1
1.69,0.0442056,-0.989632,-0.136654,0,0,1,0,0,1
1.7,0.0452182,-0.988175,-0.146508,0,0,1,0,0,1
1.71,0.0461483,-0.986648,-0.156189,0,0,1,0,0,1
1.72,0.0471324,-0.985012,-0.165923,0,0,1,0,0,1
1.73,0.0481167,-0.983284,-0.175604,0,0,1,0,0,1
1.74,0.0491648,-0.981451,-0.185302,0,0,1,0,0,1
1.75,0.0501525,-0.979496,-0.19512,0,0,1,0,0,1
1.76,0.0510854,-0.977428,-0.204998,0,0,1,0,0,1
1.77,0.0521003,-0.975235,-0.214945,0,0,1,0,0,1
1.78,0.0530593,-0.972897,-0.225071,0,0,1,0,0,1
1.79,0.0539161,-0.970462,-0.23515,0,0,1,0,0,1
1.8,0.0547482,-0.96793,-0.24518,0,0,1,0,0,1
1.81,0.0554954,-0.965305,-0.255159,0,0,1,0,0,1
1.82,0.0562192,-0.962523,-0.265307,0,0,1,0,0,1
1.83,0.0568863,-0.959691,-0.27524,0,0,1,0,0,1
1.84,0.0576205,-0.956786,-0.285028,0,0,1,0,0,1
1.85,0.0583425,-0.953766,-0.294832,0,0,1,0,0,1
1.86,0.0591708,-0.950676,-0.304491,0,0,1,0,0,1
1.87,0.0598985,-0.94753,-0.314004,0,0,1,0,0,1
1.88,0.0606962,-0.944272,-0.323521,0,0,1,0,0,1
1.89,0.0613991,-0.940923,-0.333006,0,0,1,0,0,1
1.9,0.0623506,-0.93749,-0.342381,0,0,1,0,0,1
1.91,0.0631225,-0.933938,-0.351818,0,0,1,0,0,1
1.92,0.0639103,-0.930273,-0.361257,0,0,1,0,0,1
1.93,0.0648406,-0.926538,-0.37057,0,0,1,0,0,1
1.94,0.065682,-0.92271,-0.379857,0,0,1,0,0,1
1.95,0.0664852,-0.91877,-0.389154,0,0,1,0,0,1
1.96,0.067315,-0.914728,-0.398424,0,0,1,0,0,1
1.97,0.0680546,-0.910619,-0.407605,0,0,1,0,0,1
1.98,0.0687376,-0.906423,-0.41674,0,0,1,0,0,1
1.99,0.0693838,-0.902109,-0.425894,0,0,1,0,0,1
2,0.0700097,-0.897637,-0.43514,0,0,1,0,0,1
2.01,0.0706457,-0.893117,-0.444242,0,0,1,0,0,1
2.02,0.0711041,-0.888536,-0.453263,0,0,1,0,0,1
2.03,0.0714912,-0.883918,-0.462145,0,0,1,0,0,1
2.04,0.0718029,-0.879205,-0.471001,0,0,1,0,0,1
2.05,0.0720574,-0.874336,-0.479942,0,0,1,0,0,1
2.06,0.0723857,-0.869448,-0.488693,0,0,1,0,0,1
2.07,0.072723,-0.864371,-0.497568,0,0,1,0,0,1
2.08,0.0730564,-0.859182,-0.506428,0,0,1,0,0,1
2.09,0.0734668,-0.854012,-0.51504,0,0,1,0,0,1
2.1,0.0739553,-0.84874,-0.523614,0,0,1,0,0,1
2.11,0.0745361,-0.843362,-0.532152,0,0,1,0,0,1
2.12,0.0750489,-0.837898,-0.540643,0,0,1,0,0,1
2.13,0.0755011,-0.832343,-0.549095,0,0,1,0,0,1
2.14,0.0759976,-0.826583,-0.557661,0,0,1,0,0,1
2.15,0.0764355,-0.82069,-0.566237,0,0,1,0,0,1
2.16,0.0768148,-0.814704,-0.574767,0,0,1,0,0,1
2.17,0.0771063,-0.808698,-0.583149,0,0,1,0,0,1
2.18,0.0773789,-0.802628,-0.59144,0,0,1,0,0,1
2.19,0.0775703,-0.79651,-0.599628,0,0,1,0,0,1
2.2,0.0777735,-0.790324,-0.607733,0,0,1,0,0,1
2.21,0.0778396,-0.784115,-0.615715,0,0,1,0,0,1
2.22,0.0780566,-0.7778,-0.623646,0,0,1,0,0,1
2.23,0.0784157,-0.771338,-0.631576,0,0,1,0,0,1
2.24,0.0787566,-0.764804,-0.639431,0,0,1,0,0,1
2.25,0.0791034,-0.758117,-0.647303,0,0,1,0,0,1
2.26,0.0795175,-0.751409,-0.655028,0,0,1,0,0,1
2.27,0.0800129,-0.744676,-0.662612,0,0,1,0,0,1
2.28,0.0804948,-0.73781,-0.670192,0,0,1,0,0,1
2.29,0.0811375,-0.730852,-0.677696,0,0,1,0,0,1
2.3,0.081665,-0.723729,-0.685235,0,0,1,0,0,1
2.31,0.0822604,-0.716393,-0.692831,0,0,1,0,0,1
2.32,0.0827462,-0.708954,-0.700383,0,0,1,0,0,1
2.33,0.083158,-0.701434,-0.707867,0,0,1,0,0,1
2.34,0.0833685,-0.693907,-0.715222,0,0,1,0,0,1
2.35,0.083501,-0.686304,-0.722506,0,0,1,0,0,1
2.36,0.0836612,-0.678617,-0.729712,0,0,1,0,0,1
2.37,0.0838207,-0.670888,-0.736806,0,0,1,0,0,1
2.38,0.0840254,-0.663194,-0.743716,0,0,1,0,0,1
2.39,0.0841798,-0.655469,-0.750516,0,0,1,0,0,1
2.4,0.0843546,-0.647708,-0.757204,0,0,1,0,0,1
2.41,0.0846344,-0.639866,-0.763812,0,0,1,0,0,1
2.42,0.0849188,-0.632078,-0.770237,0,0,1,0,0,1
2.43,0.0850767,-0.624308,-0.776532,0,0,1,0,0,1
2.44,0.0851602,-0.616506,-0.782731,0,0,1,0,0,1
2.45,0.0852104,-0.608681,-0.788826,0,0,1,0,0,1
2.46,0.0853134,-0.600731,-0.794886,0,0,1,0,0,1
2.47,0.0853306,-0.592798,-0.800818,0,0,1,0,0,1
2.48,0.0853178,-0.584838,-0.80665,0,0,1,0,0,1
2.49,0.0853646,-0.576958,-0.812301,0,0,1,0,0,1
2.5,0.0853384,-0.568943,-0.817937,0,0,1,0,0,1
2.51,0.0852946,-0.560831,-0.823525,0,0,1,0,0,1
2.52,0.0852432,-0.552496,-0.829145,0,0,1,0,0,1
2.53,0.0852506,-0.543996,-0.834746,0,0,1,0,0,1
2.54,0.0852282,-0.535557,-0.840187,0,0,1,0,0,1
2.55,0.0851344,-0.527096,-0.845531,0,0,1,0,0,1
2.56,0.085105,-0.518548,-0.850803,0,0,1,0,0,1
2.57,0.0850628,-0.509892,-0.856023,0,0,1,0,0,1
2.58,0.0850006,-0.501201,-0.861146,0,0,1,0,0,1
2.59,0.0850029,-0.492453,-0.866178,0,0,1,0,0,1
2.6,0.0850548,-0.483759,-0.871058,0,0,1,0,0,1
2.61,0.0850285,-0.475129,-0.875798,0,0,1,0,0,1
2.62,0.0849999,-0.466392,-0.880485,0,0,1,0,0,1
2.63,0.0850022,-0.45773,-0.885019,0,0,1,0,0,1
2.64,0.08497,-0.448999,-0.889483,0,0,1,0,0,1
2.65,0.0848579,-0.440379,-0.893793,0,0,1,0,0,1
2.66,0.0847735,-0.431592,-0.898077,0,0,1,0,0,1
2.67,0.0846826,-0.422813,-0.902251,0,0,1,0,0,1
2.68,0.0845805,-0.413996,-0.906341,0,0,1,0,0,1
2.69,0.0844939,-0.405184,-0.910322,0,0,1,0,0,1
2.7,0.0844263,-0.396196,-0.914276,0,0,1,0,0,1
2.71,0.0843424,-0.387261,-0.918104,0,0,1,0,0,1
2.72,0.0842617,-0.378345,-0.921821,0,0,1,0,0,1
2.73,0.0841676,-0.369384,-0.925457,0,0,1,0,0,1
2.74,0.0840574,-0.360495,-0.928966,0,0,1,0,0,1
2.75,0.0839534,-0.351661,-0.932355,0,0,1,0,0,1
2.76,0.0838914,-0.342676,-0.9357,0,0,1,0,0,1
2.77,0.0838129,-0.333652,-0.938963,0,0,1,0,0,1
2.78,0.0837239,-0.324596,-0.94214,0,0,1,0,0,1
2.79,0.0836408,-0.315635,-0.945187,0,0,1,0,0,1
2.8,0.0835672,-0.306479,-0.948202,0,0,1,0,0,1
2.81,0.0835065,-0.297183,-0.951162,0,0,1,0,0,1
2.82,0.0834408,-0.287829,-0.95404,0,0,1,0,0,1
2.83,0.0834174,-0.278319,-0.95686,0,0,1,0,0,1
2.84,0.083434,-0.268764,-0.959586,0,0,1,0,0,1
2.85,0.0834469,-0.259179,-0.962218,0,0,1,0,0,1
2.86,0.0835006,-0.249705,-0.964715,0,0,1,0,0,1
2.87,0.0835227,-0.240181,-0.967128,0,0,1,0,0,1
2.88,0.0835843,-0.230682,-0.969432,0,0,1,0,0,1
2.89,0.0836457,-0.221133,-0.97165,0,0,1,0,0,1
2.9,0.0837236,-0.211637,-0.973756,0,0,1,0,0,1
2.91,0.0837752,-0.202047,-0.975786,0,0,1,0,0,1
2.92,0.0838477,-0.192319,-0.977744,0,0,1,0,0,1
2.93,0.0839026,-0.182573,-0.979606,0,0,1,0,0,1
2.94,0.0839617,-0.172716,-0.981387,0,0,1,0,0,1
2.95,0.0840036,-0.162936,-0.983054,0,0,1,0,0,1
2.96,0.0840322,-0.152989,-0.984649,0,0,1,0,0,1
2.97,0.0840364,-0.143018,-0.986146,0,0,1,0,0,1
2.98,0.0840384,-0.133033,-0.987542,0,0,1,0,0,1
2.99,0.0840569,-0.123036,-0.988836,0,0,1,0,0,1
3,0.0840857,-0.112917,-0.99004,0,0,1,0,0,1
3.01,0.0841017,-0.102983,-0.991121,0,0,1,0,0,1
3.02,0.0840987,-0.0931259,-0.992096,0,0,1,0,0,1
3.03,0.0840832,-0.0833466,-0.992967,0,0,1,0,0,1
3.04,0.0840594,-0.0737323,-0.993729,0,0,1,0,0,1
3.05,0.0840405,-0.0641533,-0.994395,0,0,1,0,0,1
3.06,0.0840268,-0.0546113,-0.994966,0,0,1,0,0,1
3.07,0.0840244,-0.0450056,-0.995447,0,0,1,0,0,1
3.08,0.0840232,-0.0352674,-0.99584,0,0,1,0,0,1
3.09,0.0840292,-0.0255384,-0.996136,0,0,1,0,0,1
3.1,0.084032,-0.0157295,-0.996339,0,0,1,0,0,1
3.11,0.0840325,-0.00577027,-0.996446,0,0,1,0,0,1
3.12,0.0840325,0.00409416,-0.996455,0,0,1,0,0,1
3.13,0.0840332,0.0137557,-0.996368,0,0,1,0,0,1
3.14,0.0840361,0.023355,-0.996189,0,0,1,0,0,1
