time,x,y,z
0,0,0,1
0.01,2.34998e-05,-0.0099998,0.99995
0.02,9.39962e-05,-0.0199984,0.9998
0.03,0.000211481,-0.0299945,0.99955
0.04,0.000375939,-0.039987,0.9992
0.05,0.000587351,-0.0499746,0.99875
0.06,0.00084569,-0.0599561,0.998201
0.07,0.00115093,-0.0699302,0.997551
0.08,0.00150302,-0.0798959,0.996802
0.09,0.00190193,-0.0898517,0.995953
0.1,0.00234761,-0.0997966,0.995005
0.11,0.00284,-0.109729,0.993957
0.12,0.00337905,-0.119649,0.992811
0.13,0.00396468,-0.129553,0.991565
0.14,0.00459682,-0.139442,0.99022
0.15,0.00527541,-0.149314,0.988776
0.16,0.00600035,-0.159168,0.987233
0.17,0.00677155,-0.169002,0.985592
0.18,0.00758893,-0.178816,0.983853
0.19,0.00845239,-0.188607,0.982016
0.2,0.00936181,-0.198376,0.980081
0.21,0.0103171,-0.208121,0.978049
0.22,0.0113181,-0.21784,0.975919
0.23,0.0123647,-0.227532,0.973692
0.24,0.0134569,-0.237197,0.971368
0.25,0.0145943,-0.246833,0.968948
0.26,0.015777,-0.256438,0.966432
0.27,0.0170048,-0.266013,0.96382
0.28,0.0182775,-0.275554,0.961112
0.29,0.019595,-0.285063,0.958309
0.3,0.020957,-0.294536,0.955411
0.31,0.0223636,-0.303973,0.952418
0.32,0.0238143,-0.313374,0.949331
0.33,0.0253092,-0.322736,0.946151
0.34,0.026848,-0.332059,0.942877
0.35,0.0284305,-0.341341,0.93951
0.36,0.0300565,-0.350581,0.93605
0.37,0.0317259,-0.359779,0.932498
0.38,0.0334384,-0.368932,0.928855
0.39,0.0351938,-0.378041,0.92512
0.4,0.0369919,-0.387104,0.921294
0.41,0.0388325,-0.396119,0.917378
0.42,0.0407153,-0.405086,0.913372
0.43,0.0426402,-0.414003,0.909276
0.44,0.0446069,-0.42287,0.905092
0.45,0.0466151,-0.431685,0.900819
0.46,0.0486646,-0.440448,0.896458
0.47,0.0507552,-0.449157,0.89201
0.48,0.0528866,-0.457811,0.887475
0.49,0.0550586,-0.466409,0.882854
0.5,0.0572708,-0.47495,0.878147
0.51,0.059523,-0.483433,0.873355
0.52,0.061815,-0.491857,0.868479
0.53,0.0641464,-0.500221,0.863518
0.54,0.066517,-0.508524,0.858475
0.55,0.0689264,-0.516765,0.853348
0.56,0.0713744,-0.524943,0.848139
0.57,0.0738608,-0.533057,0.842849
0.58,0.0763851,-0.541105,0.837479
0.59,0.0789471,-0.549088,0.832028
0.6,0.0815464,-0.557003,0.826497
0.61,0.0841828,-0.564851,0.820888
0.62,0.0868559,-0.57263,0.8152
0.63,0.0895654,-0.580338,0.809435
0.64,0.092311,-0.587976,0.803594
0.65,0.0950923,-0.595542,0.797676
0.66,0.0979089,-0.603035,0.791683
0.67,0.100761,-0.610455,0.785616
0.68,0.103647,-0.6178,0.779474
0.69,0.106568,-0.62507,0.77326
0.7,0.109523,-0.632263,0.766973
0.71,0.112511,-0.63938,0.760615
0.72,0.115533,-0.646418,0.754186
0.73,0.118587,-0.653377,0.747687
0.74,0.121674,-0.660257,0.741118
0.75,0.124794,-0.667055,0.734482
0.76,0.127944,-0.673773,0.727778
0.77,0.131127,-0.680408,0.721007
0.78,0.13434,-0.68696,0.71417
0.79,0.137584,-0.693428,0.707268
0.8,0.140858,-0.699812,0.700301
0.81,0.144162,-0.70611,0.693272
0.82,0.147496,-0.712322,0.68618
0.83,0.150858,-0.718447,0.679026
0.84,0.154249,-0.724484,0.671811
0.85,0.157668,-0.730433,0.664536
0.86,0.161115,-0.736293,0.657203
0.87,0.164589,-0.742062,0.649811
0.88,0.16809,-0.747741,0.642362
0.89,0.171618,-0.753329,0.634856
0.9,0.175171,-0.758825,0.627295
0.91,0.17875,-0.764228,0.61968
0.92,0.182355,-0.769538,0.612011
0.93,0.185984,-0.774754,0.60429
0.94,0.189637,-0.779876,0.596516
0.95,0.193315,-0.784902,0.588692
0.96,0.197015,-0.789832,0.580819
0.97,0.200739,-0.794666,0.572896
0.98,0.204485,-0.799403,0.564926
0.99,0.208253,-0.804042,0.556908
1,0.212043,-0.808583,0.548845
1.01,0.215854,-0.813026,0.540737
1.02,0.219685,-0.817369,0.532585
1.03,0.223537,-0.821612,0.52439
1.04,0.227408,-0.825755,0.516153
