time,q0_x,q0_y,q0_z,q1_x,q1_y,q1_z,q2_x,q2_y,q2_z
0.225,0.00152208,-0.22459,0.974452,0,0,1,0,0,1
0.226,0.00151773,-0.2256,0.974219,0,0,1,0,0,1
0.227,0.00151054,-0.226605,0.973986,0,0,1,0,0,1
0.228,0.00150188,-0.227599,0.973754,0,0,1,0,0,1
0.229,0.0014935,-0.228592,0.973521,0,0,1,0,0,1
0.23,0.00148868,-0.229582,0.973288,0,0,1,0,0,1
0.231,0.00148378,-0.230549,0.97306,0,0,1,0,0,1
0.232,0.00147342,-0.231508,0.972832,0,0,1,0,0,1
0.233,0.00146727,-0.232471,0.972602,0,0,1,0,0,1
0.234,0.00145875,-0.233436,0.972371,0,0,1,0,0,1
0.235,0.00145215,-0.234398,0.97214,0,0,1,0,0,1
0.236,0.00144189,-0.235357,0.971908,0,0,1,0,0,1
0.237,0.00142853,-0.236309,0.971677,0,0,1,0,0,1
0.238,0.00141342,-0.237256,0.971446,0,0,1,0,0,1
0.239,0.00139685,-0.238213,0.971212,0,0,1,0,0,1
0.24,0.00137712,-0.23918,0.970974,0,0,1,0,0,1
0.241,0.00135726,-0.240148,0.970735,0,0,1,0,0,1
0.242,0.00133907,-0.241104,0.970498,0,0,1,0,0,1
0.243,0.0013193,-0.242059,0.970261,0,0,1,0,0,1
0.244,0.00129948,-0.243002,0.970025,0,0,1,0,0,1
0.245,0.00128192,-0.243926,0.969793,0,0,1,0,0,1
0.246,0.00126739,-0.244867,0.969556,0,0,1,0,0,1
0.247,0.00125587,-0.245809,0.969317,0,0,1,0,0,1
0.248,0.00124157,-0.24677,0.969073,0,0,1,0,0,1
0.249,0.00123102,-0.247727,0.968829,0,0,1,0,0,1
0.25,0.00121697,-0.248695,0.968581,0,0,1,0,0,1
0.251,0.00120157,-0.249669,0.968331,0,0,1,0,0,1
0.252,0.00118551,-0.250647,0.968078,0,0,1,0,0,1
0.253,0.00117162,-0.25162,0.967825,0,0,1,0,0,1
0.254,0.0011614,-0.252599,0.96757,0,0,1,0,0,1
0.255,0.0011514,-0.253571,0.967316,0,0,1,0,0,1
0.256,0.00113654,-0.254561,0.967056,0,0,1,0,0,1
0.257,0.00112377,-0.255546,0.966796,0,0,1,0,0,1
0.258,0.00111062,-0.256515,0.966539,0,0,1,0,0,1
0.259,0.00109651,-0.25748,0.966283,0,0,1,0,0,1
0.26,0.00108007,-0.258454,0.966023,0,0,1,0,0,1
0.261,0.00106094,-0.259446,0.965757,0,0,1,0,0,1
0.262,0.00104173,-0.26042,0.965495,0,0,1,0,0,1
0.263,0.00102255,-0.261394,0.965232,0,0,1,0,0,1
0.264,0.00100303,-0.262364,0.964969,0,0,1,0,0,1
0.265,0.000978595,-0.263335,0.964704,0,0,1,0,0,1
0.266,0.000957171,-0.264308,0.964438,0,0,1,0,0,1
0.267,0.000937237,-0.265271,0.964173,0,0,1,0,0,1
0.268,0.00092543,-0.266221,0.963912,0,0,1,0,0,1
0.269,0.000913852,-0.267166,0.96365,0,0,1,0,0,1
0.27,0.000906355,-0.268114,0.963387,0,0,1,0,0,1
0.271,0.000893843,-0.269049,0.963126,0,0,1,0,0,1
0.272,0.000878195,-0.269979,0.962866,0,0,1,0,0,1
0.273,0.000860514,-0.270901,0.962607,0,0,1,0,0,1
0.274,0.000841977,-0.271822,0.962347,0,0,1,0,0,1
0.275,0.000821399,-0.272736,0.962088,0,0,1,0,0,1
0.276,0.000801986,-0.273654,0.961828,0,0,1,0,0,1
0.277,0.000782064,-0.274576,0.961565,0,0,1,0,0,1
0.278,0.000761817,-0.275503,0.9613,0,0,1,0,0,1
0.279,0.000736404,-0.276419,0.961037,0,0,1,0,0,1
0.28,0.00071405,-0.277342,0.960771,0,0,1,0,0,1
0.281,0.000694134,-0.278273,0.960502,0,0,1,0,0,1
0.282,0.000673622,-0.279204,0.960232,0,0,1,0,0,1
0.283,0.000655814,-0.280142,0.959958,0,0,1,0,0,1
0.284,0.000638009,-0.281072,0.959686,0,0,1,0,0,1
0.285,0.000617492,-0.282008,0.959412,0,0,1,0,0,1
0.286,0.000597274,-0.282945,0.959136,0,0,1,0,0,1
0.287,0.00057931,-0.28388,0.95886,0,0,1,0,0,1
0.288,0.000564191,-0.284808,0.958584,0,0,1,0,0,1
0.289,0.000544316,-0.28574,0.958307,0,0,1,0,0,1
0.29,0.000525187,-0.286677,0.958027,0,0,1,0,0,1
0.291,0.000504258,-0.287616,0.957746,0,0,1,0,0,1
0.292,0.000484137,-0.288558,0.957462,0,0,1,0,0,1
0.293,0.000462278,-0.289498,0.957179,0,0,1,0,0,1
0.294,0.000438555,-0.29045,0.95689,0,0,1,0,0,1
0.295,0.000411507,-0.291407,0.956599,0,0,1,0,0,1
0.296,0.000386486,-0.292357,0.956309,0,0,1,0,0,1
0.297,0.000366344,-0.293309,0.956018,0,0,1,0,0,1
0.298,0.000347971,-0.294275,0.955721,0,0,1,0,0,1
0.299,0.000325849,-0.295229,0.955427,0,0,1,0,0,1
0.3,0.000300601,-0.296185,0.955131,0,0,1,0,0,1
0.301,0.000280958,-0.297118,0.954841,0,0,1,0,0,1
0.302,0.00026118,-0.298068,0.954545,0,0,1,0,0,1
0.303,0.000239612,-0.299017,0.954248,0,0,1,0,0,1
0.304,0.000218504,-0.299968,0.953949,0,0,1,0,0,1
0.305,0.000195136,-0.300911,0.953652,0,0,1,0,0,1
0.306,0.000169936,-0.301853,0.953355,0,0,1,0,0,1
0.307,0.000144377,-0.302787,0.953058,0,0,1,0,0,1
0.308,0.00011859,-0.303705,0.952766,0,0,1,0,0,1
0.309,9.41494e-05,-0.304636,0.952469,0,0,1,0,0,1
0.31,7.08594e-05,-0.305563,0.952172,0,0,1,0,0,1
0.311,5.14714e-05,-0.306486,0.951875,0,0,1,0,0,1
0.312,3.59258e-05,-0.307401,0.95158,0,0,1,0,0,1
0.313,2.0771e-05,-0.308315,0.951284,0,0,1,0,0,1
0.314,4.68872e-06,-0.309227,0.950988,0,0,1,0,0,1
0.315,-1.17162e-05,-0.31014,0.950691,0,0,1,0,0,1
0.316,-2.59808e-05,-0.311032,0.950399,0,0,1,0,0,1
0.317,-4.00846e-05,-0.311918,0.950109,0,0,1,0,0,1
0.318,-5.03139e-05,-0.312791,0.949822,0,0,1,0,0,1
0.319,-6.11311e-05,-0.313665,0.949534,0,0,1,0,0,1
0.32,-6.91341e-05,-0.314557,0.949239,0,0,1,0,0,1
0.321,-7.95738e-05,-0.315448,0.948943,0,0,1,0,0,1
0.322,-8.7373e-05,-0.316354,0.948641,0,0,1,0,0,1
0.323,-9.91846e-05,-0.317263,0.948338,0,0,1,0,0,1
0.324,-0.000111161,-0.318184,0.948029,0,0,1,0,0,1
0.325,-0.000122461,-0.319091,0.947724,0,0,1,0,0,1
0.326,-0.000128257,-0.319987,0.947422,0,0,1,0,0,1
0.327,-0.000134651,-0.320897,0.947114,0,0,1,0,0,1
0.328,-0.000143675,-0.321809,0.946805,0,0,1,0,0,1
0.329,-0.000156626,-0.322739,0.946488,0,0,1,0,0,1
0.33,-0.000171845,-0.323657,0.946174,0,0,1,0,0,1
0.331,-0.000186667,-0.324578,0.945859,0,0,1,0,0,1
0.332,-0.000203718,-0.325491,0.945545,0,0,1,0,0,1
0.333,-0.000222158,-0.326413,0.945227,0,0,1,0,0,1
0.334,-0.000241882,-0.327346,0.944905,0,0,1,0,0,1
0.335,-0.000259049,-0.328279,0.944581,0,0,1,0,0,1
0.336,-0.000281281,-0.329211,0.944256,0,0,1,0,0,1
0.337,-0.000301094,-0.330149,0.943929,0,0,1,0,0,1
0.338,-0.00031756,-0.33108,0.943603,0,0,1,0,0,1
0.339,-0.000333082,-0.332022,0.943271,0,0,1,0,0,1
0.34,-0.000345823,-0.332964,0.942939,0,0,1,0,0,1
0.341,-0.00036395,-0.333899,0.942609,0,0,1,0,0,1
0.342,-0.000383464,-0.334825,0.94228,0,0,1,0,0,1
0.343,-0.000403309,-0.335764,0.941946,0,0,1,0,0,1
0.344,-0.000420356,-0.336701,0.941612,0,0,1,0,0,1
0.345,-0.000439312,-0.337657,0.941269,0,0,1,0,0,1
0.346,-0.000455725,-0.338608,0.940928,0,0,1,0,0,1
0.347,-0.000472964,-0.339556,0.940586,0,0,1,0,0,1
0.348,-0.000492607,-0.34051,0.940241,0,0,1,0,0,1
0.349,-0.000507755,-0.341474,0.939891,0,0,1,0,0,1
0.35,-0.000524556,-0.342441,0.939539,0,0,1,0,0,1
0.351,-0.000540974,-0.343407,0.939186,0,0,1,0,0,1
0.352,-0.000556835,-0.344375,0.938832,0,0,1,0,0,1
0.353,-0.000572361,-0.345345,0.938476,0,0,1,0,0,1
0.354,-0.000589849,-0.346297,0.938125,0,0,1,0,0,1
0.355,-0.000612507,-0.347242,0.937775,0,0,1,0,0,1
0.356,-0.000636868,-0.348192,0.937423,0,0,1,0,0,1
0.357,-0.00065304,-0.349139,0.937071,0,0,1,0,0,1
0.358,-0.000666385,-0.350081,0.936719,0,0,1,0,0,1
0.359,-0.000682076,-0.351023,0.936366,0,0,1,0,0,1
0.36,-0.000695863,-0.351973,0.93601,0,0,1,0,0,1
0.361,-0.000707201,-0.352932,0.935649,0,0,1,0,0,1
0.362,-0.000718314,-0.353894,0.935285,0,0,1,0,0,1
0.363,-0.000729677,-0.354843,0.934926,0,0,1,0,0,1
0.364,-0.000741304,-0.35579,0.934566,0,0,1,0,0,1
0.365,-0.000750692,-0.356755,0.934198,0,0,1,0,0,1
0.366,-0.00076024,-0.35773,0.933825,0,0,1,0,0,1
0.367,-0.000772104,-0.358695,0.933455,0,0,1,0,0,1
0.368,-0.000786178,-0.359661,0.933083,0,0,1,0,0,1
0.369,-0.000791186,-0.360598,0.932721,0,0,1,0,0,1
0.37,-0.000795745,-0.361522,0.932363,0,0,1,0,0,1
0.371,-0.000803926,-0.362458,0.932,0,0,1,0,0,1
0.372,-0.000809727,-0.363381,0.93164,0,0,1,0,0,1
0.373,-0.000818547,-0.364298,0.931282,0,0,1,0,0,1
0.374,-0.000827512,-0.365222,0.93092,0,0,1,0,0,1
0.375,-0.000828863,-0.366139,0.93056,0,0,1,0,0,1
0.376,-0.000823452,-0.367047,0.930202,0,0,1,0,0,1
0.377,-0.000816971,-0.367964,0.92984,0,0,1,0,0,1
0.378,-0.000815011,-0.368886,0.929474,0,0,1,0,0,1
0.379,-0.00080512,-0.369815,0.929105,0,0,1,0,0,1
0.38,-0.000793027,-0.370747,0.928733,0,0,1,0,0,1
0.381,-0.000783169,-0.371672,0.928364,0,0,1,0,0,1
0.382,-0.0007717,-0.372605,0.92799,0,0,1,0,0,1
0.383,-0.000757152,-0.37355,0.92761,0,0,1,0,0,1
0.384,-0.000742858,-0.374486,0.927232,0,0,1,0,0,1
0.385,-0.000725745,-0.375415,0.926856,0,0,1,0,0,1
0.386,-0.000701974,-0.376343,0.92648,0,0,1,0,0,1
0.387,-0.000686377,-0.377279,0.9261,0,0,1,0,0,1
0.388,-0.000670235,-0.378209,0.92572,0,0,1,0,0,1
0.389,-0.000656685,-0.379127,0.925345,0,0,1,0,0,1
0.39,-0.000647561,-0.380028,0.924975,0,0,1,0,0,1
0.391,-0.00063623,-0.380922,0.924607,0,0,1,0,0,1
0.392,-0.000629598,-0.381804,0.924243,0,0,1,0,0,1
0.393,-0.000627004,-0.382681,0.92388,0,0,1,0,0,1
0.394,-0.000626218,-0.383559,0.923516,0,0,1,0,0,1
0.395,-0.000623877,-0.384452,0.923145,0,0,1,0,0,1
0.396,-0.000619316,-0.385356,0.922768,0,0,1,0,0,1
0.397,-0.000612353,-0.386254,0.922392,0,0,1,0,0,1
0.398,-0.000609037,-0.387161,0.922012,0,0,1,0,0,1
0.399,-0.000606515,-0.388071,0.921629,0,0,1,0,0,1
0.4,-0.000605781,-0.388973,0.921249,0,0,1,0,0,1
0.401,-0.000607886,-0.389874,0.920868,0,0,1,0,0,1
0.402,-0.000612619,-0.390789,0.92048,0,0,1,0,0,1
0.403,-0.000623007,-0.391717,0.920086,0,0,1,0,0,1
0.404,-0.00064106,-0.392655,0.919686,0,0,1,0,0,1
0.405,-0.000656929,-0.393596,0.919283,0,0,1,0,0,1
0.406,-0.000671913,-0.394541,0.918878,0,0,1,0,0,1
0.407,-0.000689167,-0.395488,0.918471,0,0,1,0,0,1
0.408,-0.000708673,-0.396421,0.918069,0,0,1,0,0,1
0.409,-0.000729379,-0.39737,0.917658,0,0,1,0,0,1
0.41,-0.000746557,-0.398316,0.917248,0,0,1,0,0,1
