time,q0_x,q0_y,q0_z,q1_x,q1_y,q1_z,q2_x,q2_y,q2_z,q3_x,q3_y,q3_z,q4_x,q4_y,q4_z
8.9,-0.119766,-0.0463652,-0.986183,-0.0858362,0.399412,-0.909327,-0.161096,-0.431034,0.884392,-0.0858362,0.0783865,0.993221,-0.0858362,0.0783865,0.993221
8.91,-0.121232,-0.0464762,-0.986183,-0.0858362,0.390087,-0.913496,-0.161096,-0.421966,0.888884,-0.0858362,0.0783865,0.993221,-0.0858362,0.0783865,0.993221
8.92,-0.122685,-0.0465756,-0.986183,-0.0858362,0.380693,-0.917577,-0.161096,-0.412828,0.893293,-0.0858362,0.0783865,0.993221,-0.0858362,0.0783865,0.993221
8.93,-0.124124,-0.0466635,-0.986183,-0.0858362,0.371219,-0.921576,-0.161096,-0.403608,0.897622,-0.0858362,0.0783865,0.993221,-0.0858362,0.0783865,0.993221
8.94,-0.125544,-0.0467393,-0.986183,-0.0858362,0.36171,-0.925472,-0.161096,-0.394349,0.901852,-0.0858362,0.0783865,0.993221,-0.0858362,0.0783865,0.993221
8.95,-0.126917,-0.0468019,-0.986183,-0.0858362,0.352341,-0.929197,-0.161096,-0.385222,0.905906,-0.0858362,0.0783865,0.993221,-0.0858362,0.0783865,0.993221
8.96,-0.128271,-0.046853,-0.986183,-0.0858362,0.342929,-0.932827,-0.161096,-0.376047,0.909869,-0.0858362,0.0783865,0.993221,-0.0858362,0.0783865,0.993221
8.97,-0.129589,-0.046892,-0.986183,-0.0858362,0.333596,-0.936317,-0.161096,-0.366947,0.91369,-0.0858362,0.0783865,0.993221,-0.0858362,0.0783865,0.993221
8.98,-0.130887,-0.0469196,-0.986183,-0.0858362,0.32422,-0.939714,-0.161096,-0.3578,0.91742,-0.0858362,0.0783865,0.993221,-0.0858362,0.0783865,0.993221
8.99,-0.132162,-0.0469357,-0.986183,-0.0858362,0.314831,-0.943008,-0.161096,-0.348635,0.92105,-0.0858362,0.0783865,0.993221,-0.0858362,0.0783865,0.993221
9,-0.133407,-0.0469405,-0.986183,-0.0858362,0.30547,-0.946186,-0.161096,-0.339494,0.924562,-0.0858362,0.0783865,0.993221,-0.0858362,0.0783865,0.993221
9.01,-0.134625,-0.046934,-0.986183,-0.0858362,0.296114,-0.949257,-0.161096,-0.330354,0.927969,-0.0858362,0.0783865,0.993221,-0.0858362,0.0783865,0.993221
9.02,-0.135828,-0.0469163,-0.986183,-0.0858362,0.286683,-0.952247,-0.161096,-0.321137,0.931298,-0.0858362,0.0783865,0.993221,-0.0858362,0.0783865,0.993221
9.03,-0.137003,-0.0468874,-0.986183,-0.0858362,0.27726,-0.955129,-0.161096,-0.311922,0.934522,-0.0858362,0.0783865,0.993221,-0.0858362,0.0783865,0.993221
9.04,-0.138165,-0.046847,-0.986183,-0.0858362,0.267722,-0.957941,-0.161096,-0.302592,0.937679,-0.0858362,0.0783865,0.993221,-0.0858362,0.0783865,0.993221
9.05,-0.139303,-0.0467952,-0.986183,-0.0858362,0.258157,-0.960656,-0.161096,-0.293231,0.940742,-0.0858362,0.0783865,0.993221,-0.0858362,0.0783865,0.993221
9.06,-0.140431,-0.0467312,-0.986183,-0.0858362,0.248448,-0.963303,-0.161096,-0.283725,0.943743,-0.0858362,0.0783865,0.993221,-0.0858362,0.0783865,0.993221
9.07,-0.141525,-0.0466563,-0.986183,-0.0858362,0.238786,-0.965831,-0.161096,-0.274261,0.946625,-0.0858362,0.0783865,0.993221,-0.0858362,0.0783865,0.993221
9.08,-0.142591,-0.0465701,-0.986183,-0.0858362,0.229114,-0.968257,-0.161096,-0.264782,0.949405,-0.0858362,0.0783865,0.993221,-0.0858362,0.0783865,0.993221
9.09,-0.143623,-0.0464735,-0.986183,-0.0858362,0.219502,-0.970563,-0.161096,-0.255358,0.952065,-0.0858362,0.0783865,0.993221,-0.0858362,0.0783865,0.993221
9.1,-0.144628,-0.0463659,-0.986183,-0.0858362,0.209878,-0.972769,-0.161096,-0.245919,0.954626,-0.0858362,0.0783865,0.993221,-0.0858362,0.0783865,0.993221
9.11,-0.145609,-0.0462471,-0.986183,-0.0858362,0.20021,-0.974882,-0.161096,-0.236433,0.957097,-0.0858362,0.0783865,0.993221,-0.0858362,0.0783865,0.993221
9.12,-0.146575,-0.0461154,-0.986183,-0.0858362,0.190392,-0.976922,-0.161096,-0.226794,0.959502,-0.0858362,0.0783865,0.993221,-0.0858362,0.0783865,0.993221
9.13,-0.147515,-0.0459723,-0.986183,-0.0858362,0.180548,-0.978862,-0.161096,-0.217127,0.961808,-0.0858362,0.0783865,0.993221,-0.0858362,0.0783865,0.993221
9.14,-0.148433,-0.0458168,-0.986183,-0.0858362,0.170609,-0.980714,-0.161096,-0.207362,0.964031,-0.0858362,0.0783865,0.993221,-0.0858362,0.0783865,0.993221
9.15,-0.149327,-0.0456488,-0.986183,-0.0858362,0.160584,-0.982474,-0.161096,-0.197508,0.966167,-0.0858362,0.0783865,0.993221,-0.0858362,0.0783865,0.993221
9.16,-0.150197,-0.0454684,-0.986183,-0.0858362,0.150487,-0.984137,-0.161096,-0.187579,0.96821,-0.0858362,0.0783865,0.993221,-0.0858362,0.0783865,0.993221
9.17,-0.151019,-0.0452805,-0.986183,-0.0858362,0.140573,-0.985664,-0.161096,-0.177826,0.97011,-0.0858362,0.0783865,0.993221,-0.0858362,0.0783865,0.993221
9.18,-0.151815,-0.0450807,-0.986183,-0.0858362,0.130601,-0.987095,-0.161096,-0.168011,0.971918,-0.0858362,0.0783865,0.993221,-0.0858362,0.0783865,0.993221
9.19,-0.152571,-0.0448727,-0.986183,-0.0858362,0.120744,-0.988405,-0.161096,-0.158306,0.973602,-0.0858362,0.0783865,0.993221,-0.0858362,0.0783865,0.993221
9.2,-0.153291,-0.0446561,-0.986183,-0.0858362,0.110957,-0.989605,-0.161096,-0.148666,0.975173,-0.0858362,0.0783865,0.993221,-0.0858362,0.0783865,0.993221
9.21,-0.153979,-0.0444301,-0.986183,-0.0858362,0.101198,-0.990701,-0.161096,-0.13905,0.976641,-0.0858362,0.0783865,0.993221,-0.0858362,0.0783865,0.993221
9.22,-0.154627,-0.0441977,-0.986183,-0.0858362,0.0915816,-0.991683,-0.161096,-0.12957,0.977991,-0.0858362,0.0783865,0.993221,-0.0858362,0.0783865,0.993221
9.23,-0.155247,-0.0439551,-0.986183,-0.0858362,0.0819369,-0.992571,-0.161096,-0.120058,0.979248,-0.0858362,0.0783865,0.993221,-0.0858362,0.0783865,0.993221
9.24,-0.155841,-0.0437012,-0.986183,-0.0858362,0.0722272,-0.993368,-0.161096,-0.110478,0.980417,-0.0858362,0.0783865,0.993221,-0.0858362,0.0783865,0.993221
9.25,-0.156403,-0.0434389,-0.986183,-0.0858362,0.0625529,-0.994063,-0.161096,-0.10093,0.981486,-0.0858362,0.0783865,0.993221,-0.0858362,0.0783865,0.993221
9.26,-0.156936,-0.0431663,-0.986183,-0.0858362,0.052848,-0.994663,-0.161096,-0.0913473,0.982461,-0.0858362,0.0783865,0.993221,-0.0858362,0.0783865,0.993221
9.27,-0.157436,-0.0428859,-0.986183,-0.0858362,0.0431892,-0.995164,-0.161096,-0.0818065,0.983335,-0.0858362,0.0783865,0.993221,-0.0858362,0.0783865,0.993221
9.28,-0.157911,-0.0425929,-0.986183,-0.0858362,0.03342,-0.995572,-0.161096,-0.0721528,0.984122,-0.0858362,0.0783865,0.993221,-0.0858362,0.0783865,0.993221
9.29,-0.158358,-0.0422877,-0.986183,-0.0858362,0.0235551,-0.995884,-0.161096,-0.0624006,0.984818,-0.0858362,0.0783865,0.993221,-0.0858362,0.0783865,0.993221
9.3,-0.158776,-0.0419722,-0.986183,-0.0858362,0.0136585,-0.996096,-0.161096,-0.0526131,0.985417,-0.0858362,0.0783865,0.993221,-0.0858362,0.0783865,0.993221
9.31,-0.15916,-0.0416476,-0.986183,-0.0858362,0.00376825,-0.996207,-0.161096,-0.0428279,0.985914,-0.0858362,0.0783865,0.993221,-0.0858362,0.0783865,0.993221
9.32,-0.159508,-0.041318,-0.986183,-0.0858362,-0.00600188,-0.996217,-0.161096,-0.0331577,0.986308,-0.0858362,0.0783865,0.993221,-0.0858362,0.0783865,0.993221
9.33,-0.159825,-0.0409796,-0.986183,-0.0858362,-0.0157733,-0.996129,-0.161096,-0.0234823,0.986604,-0.0858362,0.0783865,0.993221,-0.0858362,0.0783865,0.993221
9.34,-0.160111,-0.0406308,-0.986183,-0.0858362,-0.0255864,-0.995941,-0.161096,-0.0137617,0.986804,-0.0858362,0.0783865,0.993221,-0.0858362,0.0783865,0.993221
9.35,-0.160361,-0.0402792,-0.986183,-0.0858362,-0.0352428,-0.995659,-0.161096,-0.00419262,0.986904,-0.0858362,0.0783865,0.993221,-0.0858362,0.0783865,0.993221
9.36,-0.160582,-0.0399159,-0.986183,-0.0858362,-0.0449859,-0.995277,-0.161096,0.00546628,0.986908,-0.0858362,0.0783865,0.993221,-0.0858362,0.0783865,0.993221
9.37,-0.160771,-0.0395428,-0.986183,-0.0858362,-0.0547669,-0.994795,-0.161096,0.0151666,0.986814,-0.0858362,0.0783865,0.993221,-0.0858362,0.0783865,0.993221
9.38,-0.16093,-0.0391566,-0.986183,-0.0858362,-0.0646677,-0.994206,-0.161096,0.0249897,0.98662,-0.0858362,0.0783865,0.993221,-0.0858362,0.0783865,0.993221
9.39,-0.161056,-0.0387607,-0.986183,-0.0858362,-0.0745983,-0.993512,-0.161096,0.0348464,0.986323,-0.0858362,0.0783865,0.993221,-0.0858362,0.0783865,0.993221
9.4,-0.161149,-0.0383542,-0.986183,-0.0858362,-0.0845827,-0.992712,-0.161096,0.0447605,0.985923,-0.0858362,0.0783865,0.993221,-0.0858362,0.0783865,0.993221
9.41,-0.161209,-0.0379356,-0.986183,-0.0858362,-0.0946545,-0.991799,-0.161096,0.0547656,0.985414,-0.0858362,0.0783865,0.993221,-0.0858362,0.0783865,0.993221
9.42,-0.161234,-0.0375044,-0.986183,-0.0858362,-0.104823,-0.99077,-0.161096,0.0648714,0.984795,-0.0858362,0.0783865,0.993221,-0.0858362,0.0783865,0.993221
9.42,-0.161234,-0.0375044,-0.986183,-0.0858362,-0.0949242,-0.991766,-0.161096,0.0648714,0.984795,-0.0856922,0.0785267,0.993221,-0.0858362,0.0684641,0.993953
9.43,-0.161234,-0.0375044,-0.986183,-0.0858362,-0.0850608,-0.992659,-0.161096,0.0648714,0.984795,-0.0855315,0.0786503,0.993221,-0.0858362,0.0585803,0.994583
9.44,-0.161234,-0.0375044,-0.986183,-0.0858362,-0.0750943,-0.993459,-0.161096,0.0648714,0.984795,-0.0853518,0.0787589,0.993221,-0.0858362,0.0485959,0.995117
9.45,-0.161234,-0.0375044,-0.986183,-0.0858362,-0.0648614,-0.994175,-0.161096,0.0648714,0.984795,-0.0851494,0.0788535,0.993221,-0.0858362,0.0383475,0.99556
9.46,-0.161234,-0.0375044,-0.986183,-0.0858362,-0.0547869,-0.994774,-0.161096,0.0648714,0.984795,-0.0849323,0.0789297,0.993221,-0.0858362,0.0282605,0.995891
9.47,-0.161234,-0.0375044,-0.986183,-0.0858362,-0.0449163,-0.995261,-0.161096,0.0648714,0.984795,-0.0847027,0.0789883,0.993221,-0.0858362,0.0183803,0.996115
9.48,-0.161234,-0.0375044,-0.986183,-0.0858362,-0.0351187,-0.995647,-0.161096,0.0648714,0.984795,-0.0844583,0.0790306,0.993221,-0.0858362,0.00857581,0.996239
9.49,-0.161234,-0.0375044,-0.986183,-0.0858362,-0.0251827,-0.995937,-0.161096,0.0648714,0.984795,-0.0841938,0.0790573,0.993221,-0.0858362,-0.00136443,0.996265
9.5,-0.161234,-0.0375044,-0.986183,-0.0858362,-0.0151676,-0.996128,-0.161096,0.0648714,0.984795,-0.0839102,0.0790679,0.993221,-0.0858362,-0.0113812,0.996189
9.51,-0.161234,-0.0375044,-0.986183,-0.0858362,-0.00511985,-0.996218,-0.161096,0.0648714,0.984795,-0.0836088,0.079062,0.993221,-0.0858362,-0.0214279,0.99601
9.52,-0.161234,-0.0375044,-0.986183,-0.0858362,0.00480931,-0.996205,-0.161096,0.0648714,0.984795,-0.0832943,0.0790399,0.993221,-0.0858362,-0.0313533,0.995733
9.53,-0.161234,-0.0375044,-0.986183,-0.0858362,0.0147649,-0.996092,-0.161096,0.0648714,0.984795,-0.0829625,0.0790015,0.993221,-0.0858362,-0.0413024,0.995355
9.54,-0.161234,-0.0375044,-0.986183,-0.0858362,0.0247396,-0.995877,-0.161096,0.0648714,0.984795,-0.0826137,0.0789467,0.993221,-0.0858362,-0.0512679,0.994874
9.55,-0.161234,-0.0375044,-0.986183,-0.0858362,0.0344807,-0.995569,-0.161096,0.0648714,0.984795,-0.0822572,0.0788775,0.993221,-0.0858362,-0.0609974,0.994307
9.56,-0.161234,-0.0375044,-0.986183,-0.0858362,0.0441914,-0.995167,-0.161096,0.0648714,0.984795,-0.0818864,0.0787931,0.993221,-0.0858362,-0.0706941,0.993646
9.57,-0.161234,-0.0375044,-0.986183,-0.0858362,0.0538217,-0.994672,-0.161096,0.0648714,0.984795,-0.0815035,0.0786941,0.993221,-0.0858362,-0.0803079,0.992895
9.58,-0.161234,-0.0375044,-0.986183,-0.0858362,0.0634127,-0.994086,-0.161096,0.0648714,0.984795,-0.0811073,0.0785804,0.993221,-0.0858362,-0.0898799,0.992053
9.59,-0.161234,-0.0375044,-0.986183,-0.0858362,0.0731679,-0.993392,-0.161096,0.0648714,0.984795,-0.0806891,0.0784493,0.993221,-0.0858362,-0.0996133,0.9911
9.6,-0.161234,-0.0375044,-0.986183,-0.0858362,0.0829455,-0.992599,-0.161096,0.0648714,0.984795,-0.0802548,0.0783024,0.993221,-0.0858362,-0.109366,0.990047
9.61,-0.161234,-0.0375044,-0.986183,-0.0858362,0.0928614,-0.991695,-0.161096,0.0648714,0.984795,-0.0797988,0.0781374,0.993221,-0.0858362,-0.119255,0.988878
9.62,-0.161234,-0.0375044,-0.986183,-0.0858362,0.102628,-0.990705,-0.161096,0.0648714,0.984795,-0.0793345,0.0779592,0.993221,-0.0858362,-0.128992,0.987629
9.63,-0.161234,-0.0375044,-0.986183,-0.0858362,0.112412,-0.989615,-0.161096,0.0648714,0.984795,-0.0788543,0.077765,0.993221,-0.0858362,-0.138744,0.986278
9.64,-0.161234,-0.0375044,-0.986183,-0.0858362,0.122085,-0.988439,-0.161096,0.0648714,0.984795,-0.078365,0.0775577,0.993221,-0.0858362,-0.148381,0.984845
9.65,-0.161234,-0.0375044,-0.986183,-0.0858362,0.131673,-0.987177,-0.161096,0.0648714,0.984795,-0.0778657,0.0773372,0.993221,-0.0858362,-0.157933,0.983328
9.66,-0.161234,-0.0375044,-0.986183,-0.0858362,0.141142,-0.985837,-0.161096,0.0648714,0.984795,-0.0773587,0.0771047,0.993221,-0.0858362,-0.167362,0.981736
9.67,-0.161234,-0.0375044,-0.986183,-0.0858362,0.150615,-0.984402,-0.161096,0.0648714,0.984795,-0.0768377,0.0768574,0.993221,-0.0858362,-0.176794,0.980049
9.68,-0.161234,-0.0375044,-0.986183,-0.0858362,0.160186,-0.982857,-0.161096,0.0648714,0.984795,-0.0762975,0.0765928,0.993221,-0.0858362,-0.18632,0.978249
9.69,-0.161234,-0.0375044,-0.986183,-0.0858362,0.169723,-0.98122,-0.161096,0.0648714,0.984795,-0.0757455,0.0763142,0.993221,-0.0858362,-0.195811,0.976359
9.7,-0.161234,-0.0375044,-0.986183,-0.0858362,0.179254,-0.979488,-0.161096,0.0648714,0.984795,-0.0751802,0.0760211,0.993221,-0.0858362,-0.205292,0.974373
9.71,-0.161234,-0.0375044,-0.986183,-0.0858362,0.188822,-0.977651,-0.161096,0.0648714,0.984795,-0.0745991,0.0757119,0.993221,-0.0858362,-0.214808,0.972282
9.72,-0.161234,-0.0375044,-0.986183,-0.0858362,0.198392,-0.975715,-0.161096,0.0648714,0.984795,-0.0740044,0.0753878,0.993221,-0.0858362,-0.224323,0.970092
9.73,-0.161234,-0.0375044,-0.986183,-0.0858362,0.208024,-0.973667,-0.161096,0.0648714,0.984795,-0.0733921,0.0750465,0.993221,-0.0858362,-0.233897,0.967788
9.74,-0.161234,-0.0375044,-0.986183,-0.0858362,0.217599,-0.971531,-0.161096,0.0648714,0.984795,-0.0727702,0.0746923,0.993221,-0.0858362,-0.243412,0.965397
9.75,-0.161234,-0.0375044,-0.986183,-0.0858362,0.227087,-0.969315,-0.161096,0.0648714,0.984795,-0.0721407,0.0743267,0.993221,-0.0858362,-0.252838,0.96293
9.76,-0.161234,-0.0375044,-0.986183,-0.0858362,0.236523,-0.967013,-0.161096,0.0648714,0.984795,-0.0715019,0.0739486,0.993221,-0.0858362,-0.262209,0.960377
9.77,-0.161234,-0.0375044,-0.986183,-0.0858362,0.245878,-0.964633,-0.161096,0.0648714,0.984795,-0.070856,0.0735594,0.993221,-0.0858362,-0.271497,0.957748
9.78,-0.161234,-0.0375044,-0.986183,-0.0858362,0.25511,-0.962188,-0.161096,0.0648714,0.984795,-0.0702065,0.0731615,0.993221,-0.0858362,-0.280661,0.955058
9.79,-0.161234,-0.0375044,-0.986183,-0.0858362,0.264486,-0.959606,-0.161096,0.0648714,0.984795,-0.0695345,0.0727431,0.993221,-0.0858362,-0.289965,0.952228
9.8,-0.161234,-0.0375044,-0.986183,-0.0858362,0.273795,-0.956945,-0.161096,0.0648714,0.984795,-0.0688553,0.0723138,0.993221,-0.0858362,-0.2992,0.949319
9.81,-0.161234,-0.0375044,-0.986183,-0.0858362,0.283156,-0.954168,-0.161096,0.0648714,0.984795,-0.0681601,0.0718678,0.993221,-0.0858362,-0.308484,0.946293
9.82,-0.161234,-0.0375044,-0.986183,-0.0858362,0.292512,-0.951291,-0.161096,0.0648714,0.984795,-0.0674533,0.0714079,0.993221,-0.0858362,-0.31776,0.943169
9.83,-0.161234,-0.0375044,-0.986183,-0.0858362,0.301854,-0.948317,-0.161096,0.0648714,0.984795,-0.0667357,0.0709346,0.993221,-0.0858362,-0.327019,0.939946
9.84,-0.161234,-0.0375044,-0.986183,-0.0858362,0.311231,-0.945228,-0.161096,0.0648714,0.984795,-0.0660035,0.0704453,0.993221,-0.0858362,-0.336311,0.936609
9.85,-0.161234,-0.0375044,-0.986183,-0.0858362,0.320753,-0.941985,-0.161096,0.0648714,0.984795,-0.065248,0.0699339,0.993221,-0.0858362,-0.345743,0.933113
9.86,-0.161234,-0.0375044,-0.986183,-0.0858362,0.330383,-0.938594,-0.161096,0.0648714,0.984795,-0.0644716,0.0694018,0.993221,-0.0858362,-0.35528,0.929466
9.87,-0.161234,-0.0375044,-0.986183,-0.0858362,0.339806,-0.935167,-0.161096,0.0648714,0.984795,-0.0637002,0.0688666,0.993221,-0.0858362,-0.364608,0.925789
9.88,-0.161234,-0.0375044,-0.986183,-0.0858362,0.349282,-0.93161,-0.161096,0.0648714,0.984795,-0.0629127,0.0683139,0.993221,-0.0858362,-0.373986,0.921981
9.89,-0.161234,-0.0375044,-0.986183,-0.0858362,0.358695,-0.927967,-0.161096,0.0648714,0.984795,-0.0621191,0.0677507,0.993221,-0.0858362,-0.383299,0.918089
9.9,-0.161234,-0.0375044,-0.986183,-0.0858362,0.368062,-0.924231,-0.161096,0.0648714,0.984795,-0.0613181,0.067176,0.993221,-0.0858362,-0.392563,0.914104
9.91,-0.161234,-0.0375044,-0.986183,-0.0858362,0.377429,-0.920384,-0.161096,0.0648714,0.984795,-0.0605061,0.0665871,0.993221,-0.0858362,-0.401824,0.910009
9.92,-0.161234,-0.0375044,-0.986183,-0.0858362,0.386645,-0.916488,-0.161096,0.0648714,0.984795,-0.0596964,0.065994,0.993221,-0.0858362,-0.410933,0.905869
9.93,-0.161234,-0.0375044,-0.986183,-0.0858362,0.395824,-0.912498,-0.161096,0.0648714,0.984795,-0.0588796,0.0653897,0.993221,-0.0858362,-0.420002,0.901635
9.94,-0.161234,-0.0375044,-0.986183,-0.0858362,0.404821,-0.908478,-0.161096,0.0648714,0.984795,-0.0580688,0.0647841,0.993221,-0.0858362,-0.428889,0.897378
9.95,-0.161234,-0.0375044,-0.986183,-0.0858362,0.413797,-0.904361,-0.161096,0.0648714,0.984795,-0.0572504,0.0641671,0.993221,-0.0858362,-0.437752,0.893022
9.96,-0.161234,-0.0375044,-0.986183,-0.0858362,0.422705,-0.900166,-0.161096,0.0648714,0.984795,-0.0564285,0.0635419,0.993221,-0.0858362,-0.446546,0.888592
9.97,-0.161234,-0.0375044,-0.986183,-0.0858362,0.431505,-0.895915,-0.161096,0.0648714,0.984795,-0.0556074,0.0629118,0.993221,-0.0858362,-0.455229,0.884108
9.98,-0.161234,-0.0375044,-0.986183,-0.0858362,0.440359,-0.891529,-0.161096,0.0648714,0.984795,-0.0547722,0.0622653,0.993221,-0.0858362,-0.463964,0.879487
9.99,-0.161234,-0.0375044,-0.986183,-0.0858362,0.449274,-0.887,-0.161096,0.0648714,0.984795,-0.0539221,0.0616016,0.993221,-0.0858362,-0.472755,0.874722
10,-0.161234,-0.0375044,-0.986183,-0.0858362,0.457845,-0.882538,-0.161096,0.0648714,0.984795,-0.0530962,0.0609515,0.993221,-0.0858362,-0.481204,0.870034
10.01,-0.161234,-0.0375044,-0.986183,-0.0858362,0.466335,-0.878013,-0.161096,0.0648714,0.984795,-0.0522701,0.060296,0.993221,-0.0858362,-0.48957,0.865284
10.02,-0.161234,-0.0375044,-0.986183,-0.0858362,0.474902,-0.873339,-0.161096,0.0648714,0.984795,-0.0514284,0.0596229,0.993221,-0.0858362,-0.49801,0.860383
10.03,-0.161234,-0.0375044,-0.986183,-0.0858362,0.483422,-0.868581,-0.161096,0.0648714,0.984795,-0.0505835,0.0589419,0.993221,-0.0858362,-0.5064,0.855399
10.04,-0.161234,-0.0375044,-0.986183,-0.0858362,0.491841,-0.863769,-0.161096,0.0648714,0.984795,-0.0497408,0.0582574,0.993221,-0.0858362,-0.514688,0.850365
10.05,-0.161234,-0.0375044,-0.986183,-0.0858362,0.50018,-0.858895,-0.161096,0.0648714,0.984795,-0.0488987,0.0575684,0.993221,-0.0858362,-0.522894,0.84527
10.06,-0.161234,-0.0375044,-0.986183,-0.0858362,0.508632,-0.853842,-0.161096,0.0648714,0.984795,-0.0480378,0.0568586,0.993221,-0.0858362,-0.531209,0.839994
10.07,-0.161234,-0.0375044,-0.986183,-0.0858362,0.517072,-0.848681,-0.161096,0.0648714,0.984795,-0.0471709,0.0561386,0.993221,-0.0858362,-0.539508,0.83461
10.08,-0.161234,-0.0375044,-0.986183,-0.0858362,0.525291,-0.843544,-0.161096,0.0648714,0.984795,-0.0463198,0.0554265,0.993221,-0.0858362,-0.547587,0.829255
10.09,-0.161234,-0.0375044,-0.986183,-0.0858362,0.533447,-0.838333,-0.161096,0.0648714,0.984795,-0.0454686,0.0547091,0.993221,-0.0858362,-0.555602,0.82383
10.1,-0.161234,-0.0375044,-0.986183,-0.0858362,0.541578,-0.833027,-0.161096,0.0648714,0.984795,-0.0446136,0.0539836,0.993221,-0.0858362,-0.563589,0.818308
10.11,-0.161234,-0.0375044,-0.986183,-0.0858362,0.549607,-0.827674,-0.161096,0.0648714,0.984795,-0.0437632,0.0532567,0.993221,-0.0858362,-0.571472,0.812744
10.12,-0.161234,-0.0375044,-0.986183,-0.0858362,0.55753,-0.822281,-0.161096,0.0648714,0.984795,-0.0429182,0.0525295,0.993221,-0.0858362,-0.579248,0.807141
10.13,-0.161234,-0.0375044,-0.986183,-0.0858362,0.565366,-0.816834,-0.161096,0.0648714,0.984795,-0.0420766,0.0518004,0.993221,-0.0858362,-0.586937,0.801487
10.14,-0.161234,-0.0375044,-0.986183,-0.0858362,0.573139,-0.811321,-0.161096,0.0648714,0.984795,-0.0412366,0.0510676,0.993221,-0.0858362,-0.594561,0.795768
10.15,-0.161234,-0.0375044,-0.986183,-0.0858362,0.580786,-0.805786,-0.161096,0.0648714,0.984795,-0.0404051,0.0503374,0.993221,-0.0858362,-0.602057,0.790032
10.16,-0.161234,-0.0375044,-0.986183,-0.0858362,0.588483,-0.800101,-0.161096,0.0648714,0.984795,-0.0395629,0.0495929,0.993221,-0.0858362,-0.6096,0.784144
10.17,-0.161234,-0.0375044,-0.986183,-0.0858362,0.596035,-0.794411,-0.161096,0.0648714,0.984795,-0.038732,0.0488535,0.993221,-0.0858362,-0.616998,0.778255
10.18,-0.161234,-0.0375044,-0.986183,-0.0858362,0.603447,-0.788716,-0.161096,0.0648714,0.984795,-0.037912,0.048119,0.993221,-0.0858362,-0.624256,0.772364
10.19,-0.161234,-0.0375044,-0.986183,-0.0858362,0.610791,-0.782962,-0.161096,0.0648714,0.984795,-0.0370953,0.0473827,0.993221,-0.0858362,-0.631443,0.766417
10.2,-0.161234,-0.0375044,-0.986183,-0.0858362,0.618176,-0.777062,-0.161096,0.0648714,0.984795,-0.0362698,0.0466337,0.993221,-0.0858362,-0.638669,0.760322
10.21,-0.161234,-0.0375044,-0.986183,-0.0858362,0.625485,-0.771109,-0.161096,0.0648714,0.984795,-0.0354489,0.045884,0.993221,-0.0858362,-0.645817,0.754175
10.22,-0.161234,-0.0375044,-0.986183,-0.0858362,0.632765,-0.765063,-0.161096,0.0648714,0.984795,-0.0346276,0.0451289,0.993221,-0.0858362,-0.652933,0.747938
10.23,-0.161234,-0.0375044,-0.986183,-0.0858362,0.639923,-0.759002,-0.161096,0.0648714,0.984795,-0.0338164,0.0443783,0.993221,-0.0858362,-0.659927,0.741689
10.24,-0.161234,-0.0375044,-0.986183,-0.0858362,0.647075,-0.75283,-0.161096,0.0648714,0.984795,-0.0330025,0.0436204,0.993221,-0.0858362,-0.666912,0.735328
10.25,-0.161234,-0.0375044,-0.986183,-0.0858362,0.654164,-0.746593,-0.161096,0.0648714,0.984795,-0.0321926,0.0428612,0.993221,-0.0858362,-0.673833,0.728904
10.26,-0.161234,-0.0375044,-0.986183,-0.0858362,0.661325,-0.74017,-0.161096,0.0648714,0.984795,-0.0313714,0.0420863,0.993221,-0.0858362,-0.68082,0.722292
10.27,-0.161234,-0.0375044,-0.986183,-0.0858362,0.668354,-0.733742,-0.161096,0.0648714,0.984795,-0.0305625,0.0413179,0.993221,-0.0858362,-0.687676,0.715679
10.28,-0.161234,-0.0375044,-0.986183,-0.0858362,0.675335,-0.727234,-0.161096,0.0648714,0.984795,-0.0297565,0.0405472,0.993221,-0.0858362,-0.69448,0.708988
10.29,-0.161234,-0.0375044,-0.986183,-0.0858362,0.682275,-0.720638,-0.161096,0.0648714,0.984795,-0.0289527,0.0397734,0.993221,-0.0858362,-0.701243,0.702209
10.3,-0.161234,-0.0375044,-0.986183,-0.0858362,0.689161,-0.713967,-0.161096,0.0648714,0.984795,-0.0281529,0.0389983,0.993221,-0.0858362,-0.707948,0.695356
10.31,-0.161234,-0.0375044,-0.986183,-0.0858362,0.696107,-0.707104,-0.161096,0.0648714,0.984795,-0.027344,0.0382089,0.993221,-0.0858362,-0.714709,0.688312
10.32,-0.161234,-0.0375044,-0.986183,-0.0858362,0.702946,-0.700215,-0.161096,0.0648714,0.984795,-0.0265457,0.0374244,0.993221,-0.0858362,-0.721362,0.681242
10.33,-0.161234,-0.0375044,-0.986183,-0.0858362,0.70968,-0.693297,-0.161096,0.0648714,0.984795,-0.0257579,0.0366448,0.993221,-0.0858362,-0.72791,0.674147
10.34,-0.161234,-0.0375044,-0.986183,-0.0858362,0.716325,-0.686338,-0.161096,0.0648714,0.984795,-0.0249791,0.0358688,0.993221,-0.0858362,-0.734366,0.667014
10.35,-0.161234,-0.0375044,-0.986183,-0.0858362,0.722945,-0.679268,-0.161096,0.0648714,0.984795,-0.0242019,0.0350888,0.993221,-0.0858362,-0.740796,0.65977
