time,x,y,z
0,0,0,1
0.001,4.75e-08,-0.001,1
0.002,1.9e-07,-0.002,0.999998
0.003,4.275e-07,-0.003,0.999996
0.004,7.59999e-07,-0.00399999,0.999992
0.005,1.1875e-06,-0.00499998,0.999988
0.006,1.70999e-06,-0.00599996,0.999982
0.007,2.32749e-06,-0.00699994,0.999976
0.008,3.03998e-06,-0.00799991,0.999968
0.009,3.84747e-06,-0.00899988,0.99996
0.01,4.74996e-06,-0.00999983,0.99995
0.011,5.74744e-06,-0.0109998,0.99994
0.012,6.83992e-06,-0.0119997,0.999928
0.013,8.02739e-06,-0.0129996,0.999916
0.014,9.30985e-06,-0.0139995,0.999902
0.015,1.06873e-05,-0.0149994,0.999888
0.016,1.21597e-05,-0.0159993,0.999872
0.017,1.37272e-05,-0.0169992,0.999856
0.018,1.53896e-05,-0.017999,0.999838
0.019,1.7147e-05,-0.0189988,0.99982
0.02,1.89994e-05,-0.0199987,0.9998
0.021,2.09467e-05,-0.0209984,0.99978
0.022,2.29891e-05,-0.0219982,0.999758
0.023,2.51264e-05,-0.022998,0.999736
0.024,2.73587e-05,-0.0239977,0.999712
0.025,2.96859e-05,-0.0249974,0.999688
0.026,3.21082e-05,-0.025997,0.999662
0.027,3.46254e-05,-0.0269967,0.999636
0.028,3.72375e-05,-0.0279963,0.999608
0.029,3.99447e-05,-0.0289959,0.99958
0.03,4.27468e-05,-0.0299955,0.99955
0.031,4.56438e-05,-0.030995,0.99952
0.032,4.86358e-05,-0.0319945,0.999488
0.033,5.17228e-05,-0.032994,0.999456
0.034,5.49047e-05,-0.0339934,0.999422
0.035,5.81815e-05,-0.0349928,0.999388
0.036,6.15533e-05,-0.0359922,0.999352
0.037,6.502e-05,-0.0369915,0.999316
0.038,6.85817e-05,-0.0379908,0.999278
0.039,7.22383e-05,-0.03899,0.99924
0.04,7.59898e-05,-0.0399892,0.9992
0.041,7.98362e-05,-0.0409884,0.99916
0.042,8.37776e-05,-0.0419875,0.999118
0.043,8.78138e-05,-0.0429866,0.999076
0.044,9.1945e-05,-0.0439857,0.999032
0.045,9.61711e-05,-0.0449847,0.998988
0.046,0.000100492,-0.0459836,0.998942
0.047,0.000104908,-0.0469825,0.998896
0.048,0.000109419,-0.0479814,0.998848
0.049,0.000114024,-0.0489802,0.9988
0.05,0.000118725,-0.049979,0.99875
0.051,0.00012352,-0.0509777,0.9987
0.052,0.000128411,-0.0519764,0.998648
0.053,0.000133396,-0.052975,0.998596
0.054,0.000138476,-0.0539735,0.998542
0.055,0.000143651,-0.054972,0.998488
0.056,0.000148921,-0.0559705,0.998432
0.057,0.000154285,-0.0569689,0.998376
0.058,0.000159745,-0.0579672,0.998318
0.059,0.000165299,-0.0589655,0.99826
0.06,0.000170948,-0.0599637,0.998201
0.061,0.000176692,-0.0609618,0.99814
0.062,0.000182531,-0.0619599,0.998079
0.063,0.000188465,-0.062958,0.998016
0.064,0.000194493,-0.0639559,0.997953
0.065,0.000200616,-0.0649538,0.997888
0.066,0.000206834,-0.0659517,0.997823
0.067,0.000213147,-0.0669494,0.997756
0.068,0.000219555,-0.0679471,0.997689
0.069,0.000226057,-0.0689448,0.99762
0.07,0.000232654,-0.0699423,0.997551
0.071,0.000239346,-0.0709398,0.997481
0.072,0.000246133,-0.0719372,0.997409
0.073,0.000253014,-0.0729346,0.997337
0.074,0.00025999,-0.0739319,0.997263
0.075,0.000267061,-0.0749291,0.997189
0.076,0.000274227,-0.0759262,0.997113
0.077,0.000281487,-0.0769232,0.997037
0.078,0.000288842,-0.0779202,0.99696
0.079,0.000296292,-0.0789171,0.996881
0.08,0.000303836,-0.0799139,0.996802
0.081,0.000311476,-0.0809107,0.996721
0.082,0.000319209,-0.0819073,0.99664
0.083,0.000327038,-0.0829039,0.996557
0.084,0.000334961,-0.0839004,0.996474
0.085,0.000342979,-0.0848968,0.99639
0.086,0.000351092,-0.0858931,0.996304
0.087,0.000359299,-0.0868893,0.996218
0.088,0.000367601,-0.0878854,0.996131
0.089,0.000375997,-0.0888815,0.996042
0.09,0.000384488,-0.0898775,0.995953
0.091,0.000393074,-0.0908733,0.995862
0.092,0.000401754,-0.0918691,0.995771
0.093,0.000410529,-0.0928648,0.995679
0.094,0.000419398,-0.0938604,0.995585
0.095,0.000428362,-0.0948559,0.995491
0.096,0.000437421,-0.0958513,0.995396
0.097,0.000446574,-0.0968466,0.995299
0.098,0.000455822,-0.0978418,0.995202
0.099,0.000465164,-0.0988369,0.995104
0.1,0.000474601,-0.0998319,0.995004
0.101,0.000484132,-0.100827,0.994904
0.102,0.000493758,-0.101822,0.994803
0.103,0.000503478,-0.102816,0.9947
0.104,0.000513293,-0.103811,0.994597
0.105,0.000523202,-0.104805,0.994493
0.106,0.000533206,-0.1058,0.994387
0.107,0.000543304,-0.106794,0.994281
0.108,0.000553497,-0.107788,0.994174
0.109,0.000563784,-0.108782,0.994065
0.11,0.000574165,-0.109776,0.993956
0.111,0.000584641,-0.11077,0.993846
0.112,0.000595212,-0.111764,0.993735
0.113,0.000605877,-0.112758,0.993622
0.114,0.000616636,-0.113751,0.993509
0.115,0.000627489,-0.114744,0.993395
0.116,0.000638437,-0.115738,0.99328
0.117,0.000649479,-0.116731,0.993163
0.118,0.000660616,-0.117724,0.993046
0.119,0.000671847,-0.118717,0.992928
0.12,0.000683172,-0.11971,0.992809
0.121,0.000694592,-0.120702,0.992689
0.122,0.000706106,-0.121695,0.992567
0.123,0.000717714,-0.122687,0.992445
0.124,0.000729416,-0.12368,0.992322
0.125,0.000741213,-0.124672,0.992198
0.126,0.000753104,-0.125664,0.992073
0.127,0.000765089,-0.126656,0.991946
0.128,0.000777168,-0.127648,0.991819
0.129,0.000789342,-0.128639,0.991691
0.13,0.00080161,-0.129631,0.991562
0.131,0.000813972,-0.130622,0.991432
0.132,0.000826428,-0.131614,0.991301
0.133,0.000838978,-0.132605,0.991169
0.134,0.000851623,-0.133596,0.991036
0.135,0.000864362,-0.134587,0.990901
0.136,0.000877194,-0.135577,0.990766
0.137,0.000890121,-0.136568,0.99063
0.138,0.000903142,-0.137558,0.990493
0.139,0.000916257,-0.138549,0.990355
0.14,0.000929467,-0.139539,0.990216
0.141,0.00094277,-0.140529,0.990076
0.142,0.000956167,-0.141519,0.989935
0.143,0.000969658,-0.142509,0.989793
0.144,0.000983244,-0.143498,0.98965
0.145,0.000996923,-0.144488,0.989506
0.146,0.0010107,-0.145477,0.989361
0.147,0.00102456,-0.146466,0.989215
0.148,0.00103853,-0.147455,0.989068
0.149,0.00105258,-0.148444,0.98892
0.15,0.00106673,-0.149433,0.988771
0.151,0.00108097,-0.150422,0.988621
0.152,0.00109531,-0.15141,0.98847
0.153,0.00110974,-0.152398,0.988319
0.154,0.00112427,-0.153387,0.988166
0.155,0.00113888,-0.154375,0.988012
0.156,0.0011536,-0.155362,0.987857
0.157,0.0011684,-0.15635,0.987701
0.158,0.0011833,-0.157338,0.987544
0.159,0.0011983,-0.158325,0.987386
0.16,0.00121338,-0.159312,0.987228
0.161,0.00122857,-0.160299,0.987068
0.162,0.00124384,-0.161286,0.986907
0.163,0.00125921,-0.162273,0.986745
0.164,0.00127467,-0.163259,0.986582
0.165,0.00129023,-0.164246,0.986419
0.166,0.00130588,-0.165232,0.986254
0.167,0.00132162,-0.166218,0.986088
0.168,0.00133746,-0.167204,0.985921
0.169,0.00135339,-0.168189,0.985754
0.17,0.00136942,-0.169175,0.985585
0.171,0.00138554,-0.17016,0.985415
0.172,0.00140175,-0.171146,0.985245
0.173,0.00141805,-0.172131,0.985073
0.174,0.00143445,-0.173115,0.9849
0.175,0.00145095,-0.1741,0.984727
0.176,0.00146753,-0.175085,0.984552
0.177,0.00148421,-0.176069,0.984377
0.178,0.00150098,-0.177053,0.9842
0.179,0.00151785,-0.178037,0.984023
0.18,0.00153481,-0.179021,0.983844
0.181,0.00155187,-0.180004,0.983665
0.182,0.00156901,-0.180988,0.983484
0.183,0.00158625,-0.181971,0.983303
0.184,0.00160359,-0.182954,0.98312
0.185,0.00162101,-0.183937,0.982937
0.186,0.00163854,-0.18492,0.982752
0.187,0.00165615,-0.185902,0.982567
0.188,0.00167386,-0.186885,0.98238
0.189,0.00169166,-0.187867,0.982193
0.19,0.00170955,-0.188849,0.982005
0.191,0.00172754,-0.18983,0.981815
0.192,0.00174562,-0.190812,0.981625
0.193,0.00176379,-0.191793,0.981434
0.194,0.00178206,-0.192774,0.981241
0.195,0.00180042,-0.193755,0.981048
0.196,0.00181887,-0.194736,0.980854
0.197,0.00183742,-0.195717,0.980659
0.198,0.00185606,-0.196697,0.980463
0.199,0.00187479,-0.197677,0.980265
0.2,0.00189362,-0.198657,0.980067
0.201,0.00191254,-0.199637,0.979868
0.202,0.00193155,-0.200617,0.979668
0.203,0.00195065,-0.201596,0.979467
0.204,0.00196985,-0.202575,0.979265
0.205,0.00198914,-0.203554,0.979062
0.206,0.00200853,-0.204533,0.978858
0.207,0.002028,-0.205512,0.978653
0.208,0.00204757,-0.20649,0.978447
0.209,0.00206724,-0.207468,0.97824
0.21,0.00208699,-0.208446,0.978032
0.211,0.00210684,-0.209424,0.977823
0.212,0.00212678,-0.210401,0.977613
0.213,0.00214682,-0.211379,0.977402
0.214,0.00216695,-0.212356,0.97719
0.215,0.00218717,-0.213333,0.976977
0.216,0.00220748,-0.214309,0.976763
0.217,0.00222789,-0.215286,0.976549
0.218,0.00224838,-0.216262,0.976333
0.219,0.00226897,-0.217238,0.976116
0.22,0.00228966,-0.218214,0.975898
0.221,0.00231044,-0.219189,0.97568
0.222,0.0023313,-0.220165,0.97546
0.223,0.00235227,-0.22114,0.975239
0.224,0.00237332,-0.222115,0.975018
0.225,0.00239447,-0.223089,0.974795
0.226,0.00241571,-0.224064,0.974571
0.227,0.00243704,-0.225038,0.974347
0.228,0.00245847,-0.226012,0.974121
0.229,0.00247998,-0.226986,0.973895
0.23,0.00250159,-0.227959,0.973667
0.231,0.0025233,-0.228933,0.973439
0.232,0.00254509,-0.229906,0.97321
0.233,0.00256698,-0.230879,0.972979
0.234,0.00258896,-0.231851,0.972748
0.235,0.00261103,-0.232824,0.972515
0.236,0.00263319,-0.233796,0.972282
0.237,0.00265545,-0.234768,0.972048
0.238,0.0026778,-0.235739,0.971813
0.239,0.00270024,-0.236711,0.971576
0.24,0.00272277,-0.237682,0.971339
0.241,0.0027454,-0.238653,0.971101
0.242,0.00276812,-0.239624,0.970862
0.243,0.00279093,-0.240594,0.970622
0.244,0.00281383,-0.241564,0.970381
0.245,0.00283683,-0.242534,0.970139
0.246,0.00285991,-0.243504,0.969896
0.247,0.00288309,-0.244474,0.969652
0.248,0.00290636,-0.245443,0.969407
0.249,0.00292973,-0.246412,0.969161
0.25,0.00295318,-0.247381,0.968914
0.251,0.00297673,-0.248349,0.968666
0.252,0.00300037,-0.249317,0.968417
0.253,0.0030241,-0.250285,0.968167
0.254,0.00304792,-0.251253,0.967917
0.255,0.00307184,-0.252221,0.967665
0.256,0.00309584,-0.253188,0.967412
0.257,0.00311994,-0.254155,0.967159
0.258,0.00314413,-0.255122,0.966904
0.259,0.00316842,-0.256088,0.966648
0.26,0.00319279,-0.257054,0.966392
0.261,0.00321726,-0.25802,0.966134
0.262,0.00324181,-0.258986,0.965876
0.263,0.00326646,-0.259951,0.965616
0.264,0.0032912,-0.260917,0.965356
0.265,0.00331604,-0.261881,0.965094
0.266,0.00334096,-0.262846,0.964832
0.267,0.00336598,-0.263811,0.964569
0.268,0.00339109,-0.264775,0.964304
0.269,0.00341628,-0.265738,0.964039
0.27,0.00344158,-0.266702,0.963773
0.271,0.00346696,-0.267665,0.963506
0.272,0.00349243,-0.268628,0.963238
0.273,0.003518,-0.269591,0.962968
0.274,0.00354365,-0.270554,0.962698
0.275,0.0035694,-0.271516,0.962427
0.276,0.00359524,-0.272478,0.962155
0.277,0.00362117,-0.27344,0.961882
0.278,0.0036472,-0.274401,0.961608
0.279,0.00367331,-0.275362,0.961334
0.28,0.00369951,-0.276323,0.961058
0.281,0.00372581,-0.277283,0.960781
0.282,0.0037522,-0.278244,0.960503
0.283,0.00377868,-0.279204,0.960224
0.284,0.00380525,-0.280163,0.959945
0.285,0.00383191,-0.281123,0.959664
0.286,0.00385866,-0.282082,0.959383
0.287,0.0038855,-0.283041,0.9591
0.288,0.00391244,-0.284,0.958816
0.289,0.00393946,-0.284958,0.958532
0.29,0.00396658,-0.285916,0.958247
0.291,0.00399379,-0.286874,0.95796
0.292,0.00402109,-0.287831,0.957673
0.293,0.00404848,-0.288788,0.957384
0.294,0.00407596,-0.289745,0.957095
0.295,0.00410353,-0.290702,0.956805
0.296,0.00413119,-0.291658,0.956514
0.297,0.00415894,-0.292614,0.956222
0.298,0.00418679,-0.293569,0.955929
0.299,0.00421472,-0.294525,0.955635
0.3,0.00424275,-0.29548,0.95534
0.301,0.00427086,-0.296435,0.955044
0.302,0.00429907,-0.297389,0.954747
0.303,0.00432737,-0.298343,0.954449
0.304,0.00435575,-0.299297,0.95415
0.305,0.00438423,-0.300251,0.95385
0.306,0.0044128,-0.301204,0.953549
0.307,0.00444146,-0.302157,0.953248
0.308,0.00447021,-0.30311,0.952945
0.309,0.00449905,-0.304062,0.952642
0.31,0.00452798,-0.305014,0.952337
0.311,0.004557,-0.305966,0.952032
0.312,0.00458612,-0.306917,0.951725
0.313,0.00461532,-0.307869,0.951418
0.314,0.00464461,-0.308819,0.951109
0.315,0.00467399,-0.30977,0.9508
0.316,0.00470347,-0.31072,0.95049
0.317,0.00473303,-0.31167,0.950179
0.318,0.00476269,-0.31262,0.949866
0.319,0.00479243,-0.313569,0.949553
0.32,0.00482226,-0.314518,0.949239
0.321,0.00485219,-0.315466,0.948924
0.322,0.0048822,-0.316415,0.948608
0.323,0.00491231,-0.317363,0.948292
0.324,0.0049425,-0.31831,0.947974
0.325,0.00497279,-0.319258,0.947655
0.326,0.00500316,-0.320205,0.947335
0.327,0.00503362,-0.321151,0.947014
0.328,0.00506418,-0.322098,0.946693
0.329,0.00509482,-0.323044,0.94637
0.33,0.00512556,-0.32399,0.946047
0.331,0.00515638,-0.324935,0.945722
0.332,0.00518729,-0.32588,0.945397
0.333,0.0052183,-0.326825,0.945071
0.334,0.00524939,-0.327769,0.944743
0.335,0.00528057,-0.328713,0.944415
0.336,0.00531185,-0.329657,0.944086
0.337,0.00534321,-0.3306,0.943756
0.338,0.00537466,-0.331543,0.943425
0.339,0.0054062,-0.332486,0.943093
0.34,0.00543783,-0.333429,0.94276
0.341,0.00546955,-0.334371,0.942426
0.342,0.00550136,-0.335312,0.942091
0.343,0.00553326,-0.336254,0.941755
0.344,0.00556525,-0.337195,0.941418
0.345,0.00559733,-0.338136,0.941081
0.346,0.0056295,-0.339076,0.940742
0.347,0.00566175,-0.340016,0.940403
0.348,0.0056941,-0.340956,0.940062
0.349,0.00572654,-0.341895,0.939721
0.35,0.00575906,-0.342834,0.939378
0.351,0.00579167,-0.343773,0.939035
0.352,0.00582438,-0.344711,0.938691
0.353,0.00585717,-0.345649,0.938346
0.354,0.00589005,-0.346587,0.937999
0.355,0.00592302,-0.347524,0.937652
0.356,0.00595608,-0.348461,0.937304
0.357,0.00598923,-0.349397,0.936955
0.358,0.00602247,-0.350334,0.936606
0.359,0.00605579,-0.351269,0.936255
0.36,0.00608921,-0.352205,0.935903
0.361,0.00612271,-0.35314,0.93555
0.362,0.0061563,-0.354075,0.935197
0.363,0.00618999,-0.355009,0.934842
0.364,0.00622376,-0.355943,0.934487
0.365,0.00625761,-0.356877,0.93413
0.366,0.00629156,-0.35781,0.933773
0.367,0.0063256,-0.358743,0.933415
0.368,0.00635972,-0.359676,0.933056
0.369,0.00639394,-0.360608,0.932695
0.37,0.00642824,-0.36154,0.932334
0.371,0.00646263,-0.362472,0.931972
0.372,0.00649711,-0.363403,0.931609
0.373,0.00653168,-0.364334,0.931246
0.374,0.00656633,-0.365264,0.930881
0.375,0.00660108,-0.366194,0.930515
0.376,0.00663591,-0.367124,0.930148
0.377,0.00667083,-0.368053,0.929781
0.378,0.00670584,-0.368982,0.929412
0.379,0.00674094,-0.369911,0.929043
0.38,0.00677612,-0.370839,0.928672
0.381,0.0068114,-0.371767,0.928301
0.382,0.00684676,-0.372694,0.927929
0.383,0.00688221,-0.373622,0.927556
0.384,0.00691775,-0.374548,0.927182
0.385,0.00695337,-0.375475,0.926807
0.386,0.00698909,-0.376401,0.926431
0.387,0.00702489,-0.377326,0.926054
0.388,0.00706078,-0.378251,0.925676
0.389,0.00709676,-0.379176,0.925297
0.39,0.00713282,-0.380101,0.924918
0.391,0.00716897,-0.381025,0.924537
0.392,0.00720522,-0.381948,0.924156
0.393,0.00724154,-0.382872,0.923773
0.394,0.00727796,-0.383794,0.92339
0.395,0.00731447,-0.384717,0.923006
0.396,0.00735106,-0.385639,0.92262
0.397,0.00738774,-0.386561,0.922234
0.398,0.0074245,-0.387482,0.921847
0.399,0.00746136,-0.388403,0.921459
0.4,0.0074983,-0.389324,0.921071
0.401,0.00753533,-0.390244,0.920681
0.402,0.00757245,-0.391164,0.92029
0.403,0.00760965,-0.392083,0.919898
0.404,0.00764694,-0.393002,0.919506
0.405,0.00768432,-0.39392,0.919112
0.406,0.00772179,-0.394839,0.918718
0.407,0.00775934,-0.395756,0.918323
0.408,0.00779698,-0.396674,0.917927
0.409,0.00783471,-0.397591,0.917529
0.41,0.00787252,-0.398507,0.917131
0.411,0.00791043,-0.399424,0.916732
