time,q0_x,q0_y,q0_z
7.68,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
7.69,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
7.7,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
7.71,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
7.72,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
7.73,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
7.74,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
7.75,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
7.76,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
7.77,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
7.78,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
7.79,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
7.8,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
7.81,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
7.82,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
7.83,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
7.84,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
7.85,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
7.86,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
7.87,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
7.88,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
7.89,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
7.9,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
7.91,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
7.92,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
7.93,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
7.94,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
7.95,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
7.96,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
7.97,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
7.98,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
7.99,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.01,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.02,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.03,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.04,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.05,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.06,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.07,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.08,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.09,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.1,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.11,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.12,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.13,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.14,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.15,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.16,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.17,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.18,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.19,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.2,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.21,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.22,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.23,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.24,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.25,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.26,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.27,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.28,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.29,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.3,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.31,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.32,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.33,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.34,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.35,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.36,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.37,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.38,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.39,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.4,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.41,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.42,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.43,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.44,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.45,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.46,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.47,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.48,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.49,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.5,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.51,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.52,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.53,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.54,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.55,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.56,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.57,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.58,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.59,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.6,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.61,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.62,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.63,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.64,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.65,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.66,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.67,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.68,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.69,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.7,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.71,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.72,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.73,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.74,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.75,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.76,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.77,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.78,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.79,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.8,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.81,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.82,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.83,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.84,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.85,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.86,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.87,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.88,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.89,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.9,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.91,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.92,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.93,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.94,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.95,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.96,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.97,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.98,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
8.99,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.01,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.02,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.03,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.04,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.05,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.06,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.07,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.08,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.09,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.1,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.11,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.12,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.13,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.14,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.15,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.16,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.17,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.18,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.19,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.2,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.21,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.22,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.23,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.24,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.25,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.26,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.27,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.28,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.29,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.3,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.31,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.32,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.33,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.34,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.35,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.36,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.37,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.38,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.39,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.4,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.41,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.42,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.42,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.43,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.44,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.45,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.46,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.47,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.48,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.49,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.5,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.51,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.52,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.53,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.54,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.55,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.56,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.57,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.58,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.59,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.6,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.61,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.62,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.63,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.64,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.65,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.66,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.67,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.68,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.69,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.7,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.71,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.72,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.73,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.74,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.75,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.76,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.77,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.78,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.79,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.8,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.81,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.82,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.83,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.84,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.85,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.86,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.87,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.88,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.89,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.9,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.91,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.92,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.93,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.94,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.95,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.96,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.97,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.98,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
9.99,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.01,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.02,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.03,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.04,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.05,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.06,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.07,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.08,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.09,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.1,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.11,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.12,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.13,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.14,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.15,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.16,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.17,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.18,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.19,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.2,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.21,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.22,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.23,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.24,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.25,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.26,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.27,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.28,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.29,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.3,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.31,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.32,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.33,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.34,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.35,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.36,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.37,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.38,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.39,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.4,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.41,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.42,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.43,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.44,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.45,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.46,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.47,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.48,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.49,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.5,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.51,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.52,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.53,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.54,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.55,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.56,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.57,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.58,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.59,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.6,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.61,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.62,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.63,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.64,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.65,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.66,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.67,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.68,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.69,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.7,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.71,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.72,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.73,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.74,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.75,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.76,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.77,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.78,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.79,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.8,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.81,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.82,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.83,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.84,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.85,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.86,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.87,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.88,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.89,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.9,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.91,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.92,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.93,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.94,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.95,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.96,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.97,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.98,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
10.99,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.01,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.02,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.03,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.04,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.05,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.06,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.07,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.08,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.09,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.1,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.11,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.12,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.13,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.14,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.15,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
