time,x,y,z
0,0,0,1
0.01,4.39993e-05,-0.0099997,0.99995
0.02,0.00017599,-0.0199976,0.9998
0.03,0.000395947,-0.029992,0.99955
0.04,0.000703833,-0.0399811,0.9992
0.05,0.00109959,-0.049963,0.99875
0.06,0.00158316,-0.0599361,0.998201
0.07,0.00215444,-0.0698986,0.997552
0.08,0.00281334,-0.0798487,0.996803
0.09,0.00355973,-0.0897846,0.995955
0.1,0.0043935,-0.0997045,0.995007
0.11,0.00531448,-0.109607,0.993961
0.12,0.00632252,-0.11949,0.992815
0.13,0.00741744,-0.129351,0.991571
0.14,0.00859903,-0.13919,0.990228
0.15,0.00986711,-0.149004,0.988787
0.16,0.0112214,-0.158791,0.987248
0.17,0.0126618,-0.168551,0.985612
0.18,0.0141878,-0.17828,0.983877
0.19,0.0157994,-0.187978,0.982046
0.2,0.0174961,-0.197643,0.980118
0.21,0.0192778,-0.207272,0.978093
0.22,0.021144,-0.216865,0.975973
0.23,0.0230945,-0.226419,0.973756
0.24,0.0251289,-0.235933,0.971444
0.25,0.0272468,-0.245405,0.969038
0.26,0.0294479,-0.254833,0.966537
0.27,0.0317317,-0.264217,0.963941
0.28,0.0340979,-0.273553,0.961252
0.29,0.0365461,-0.282841,0.95847
0.3,0.0390758,-0.292079,0.955596
0.31,0.0416865,-0.301265,0.952629
0.32,0.0443779,-0.310397,0.949571
0.33,0.0471494,-0.319474,0.946421
0.34,0.0500005,-0.328495,0.943181
0.35,0.0529307,-0.337458,0.939851
0.36,0.0559396,-0.34636,0.936432
0.37,0.0590265,-0.355201,0.932924
0.38,0.0621909,-0.363979,0.929329
0.39,0.0654323,-0.372693,0.925645
0.4,0.0687501,-0.38134,0.921875
0.41,0.0721437,-0.38992,0.918019
0.42,0.0756125,-0.39843,0.914077
0.43,0.0791559,-0.40687,0.91005
0.44,0.0827732,-0.415237,0.90594
0.45,0.0864638,-0.423531,0.901746
0.46,0.0902271,-0.43175,0.897469
0.47,0.0940624,-0.439892,0.893111
0.48,0.097969,-0.447956,0.888672
0.49,0.101946,-0.455941,0.884152
0.5,0.105993,-0.463845,0.879553
0.51,0.11011,-0.471666,0.874875
0.52,0.114294,-0.479404,0.87012
0.53,0.118547,-0.487056,0.865288
0.54,0.122866,-0.494623,0.860379
0.55,0.127252,-0.502101,0.855395
0.56,0.131703,-0.50949,0.850337
0.57,0.136219,-0.516789,0.845206
0.58,0.140798,-0.523997,0.840002
0.59,0.145441,-0.531111,0.834726
0.6,0.150146,-0.538131,0.82938
0.61,0.154912,-0.545056,0.823964
