time,x,y,z
0,0,0,1
0.001,4.5e-08,-0.001,1
0.002,1.8e-07,-0.002,0.999998
0.003,4.05e-07,-0.003,0.999996
0.004,7.19999e-07,-0.00399999,0.999992
0.005,1.125e-06,-0.00499998,0.999988
0.006,1.62e-06,-0.00599996,0.999982
0.007,2.20499e-06,-0.00699994,0.999976
0.008,2.87998e-06,-0.00799991,0.999968
0.009,3.64498e-06,-0.00899988,0.99996
0.01,4.49996e-06,-0.00999983,0.99995
0.011,5.44494e-06,-0.0109998,0.99994
0.012,6.47992e-06,-0.0119997,0.999928
0.013,7.60489e-06,-0.0129996,0.999916
0.014,8.81985e-06,-0.0139995,0.999902
0.015,1.01248e-05,-0.0149994,0.999888
0.016,1.15198e-05,-0.0159993,0.999872
0.017,1.30047e-05,-0.0169992,0.999856
0.018,1.45796e-05,-0.017999,0.999838
0.019,1.62445e-05,-0.0189988,0.99982
0.02,1.79994e-05,-0.0199987,0.9998
0.021,1.98443e-05,-0.0209984,0.99978
0.022,2.17791e-05,-0.0219982,0.999758
0.023,2.38039e-05,-0.022998,0.999736
0.024,2.59187e-05,-0.0239977,0.999712
0.025,2.81235e-05,-0.0249974,0.999688
0.026,3.04183e-05,-0.025997,0.999662
0.027,3.2803e-05,-0.0269967,0.999636
0.028,3.52777e-05,-0.0279963,0.999608
0.029,3.78423e-05,-0.0289959,0.99958
0.03,4.04969e-05,-0.0299955,0.99955
0.031,4.32415e-05,-0.030995,0.99952
0.032,4.6076e-05,-0.0319945,0.999488
0.033,4.90005e-05,-0.032994,0.999456
0.034,5.20149e-05,-0.0339934,0.999422
0.035,5.51193e-05,-0.0349928,0.999388
0.036,5.83137e-05,-0.0359922,0.999352
0.037,6.15979e-05,-0.0369915,0.999316
0.038,6.49721e-05,-0.0379908,0.999278
0.039,6.84363e-05,-0.03899,0.99924
0.04,7.19903e-05,-0.0399892,0.9992
0.041,7.56343e-05,-0.0409884,0.99916
0.042,7.93682e-05,-0.0419876,0.999118
0.043,8.31921e-05,-0.0429866,0.999076
0.044,8.71058e-05,-0.0439857,0.999032
0.045,9.11095e-05,-0.0449847,0.998988
0.046,9.52031e-05,-0.0459836,0.998942
0.047,9.93866e-05,-0.0469826,0.998896
0.048,0.00010366,-0.0479814,0.998848
0.049,0.000108023,-0.0489802,0.9988
0.05,0.000112476,-0.049979,0.99875
0.051,0.000117019,-0.0509777,0.9987
0.052,0.000121652,-0.0519764,0.998648
0.053,0.000126375,-0.052975,0.998596
0.054,0.000131188,-0.0539735,0.998542
0.055,0.00013609,-0.0549721,0.998488
0.056,0.000141083,-0.0559705,0.998432
0.057,0.000146165,-0.0569689,0.998376
0.058,0.000151337,-0.0579672,0.998318
0.059,0.000156599,-0.0589655,0.99826
0.06,0.000161951,-0.0599637,0.998201
0.061,0.000167393,-0.0609619,0.99814
0.062,0.000172924,-0.06196,0.998079
0.063,0.000178545,-0.062958,0.998016
0.064,0.000184257,-0.063956,0.997953
0.065,0.000190058,-0.0649539,0.997888
0.066,0.000195948,-0.0659517,0.997823
0.067,0.000201929,-0.0669495,0.997756
0.068,0.000207999,-0.0679472,0.997689
0.069,0.000214159,-0.0689448,0.99762
0.07,0.000220409,-0.0699424,0.997551
0.071,0.000226749,-0.0709399,0.997481
0.072,0.000233178,-0.0719373,0.997409
0.073,0.000239698,-0.0729347,0.997337
0.074,0.000246307,-0.0739319,0.997263
0.075,0.000253005,-0.0749291,0.997189
0.076,0.000259794,-0.0759263,0.997113
0.077,0.000266672,-0.0769233,0.997037
0.078,0.00027364,-0.0779203,0.99696
0.079,0.000280698,-0.0789172,0.996881
0.08,0.000287845,-0.079914,0.996802
0.081,0.000295082,-0.0809107,0.996721
0.082,0.000302409,-0.0819074,0.99664
0.083,0.000309826,-0.082904,0.996557
0.084,0.000317332,-0.0839005,0.996474
0.085,0.000324928,-0.0848969,0.99639
0.086,0.000332613,-0.0858932,0.996304
0.087,0.000340388,-0.0868894,0.996218
0.088,0.000348253,-0.0878855,0.996131
0.089,0.000356208,-0.0888816,0.996042
0.09,0.000364252,-0.0898776,0.995953
0.091,0.000372386,-0.0908734,0.995862
0.092,0.000380609,-0.0918692,0.995771
0.093,0.000388922,-0.0928649,0.995679
0.094,0.000397325,-0.0938605,0.995585
0.095,0.000405817,-0.094856,0.995491
0.096,0.000414399,-0.0958514,0.995396
0.097,0.00042307,-0.0968467,0.995299
0.098,0.000431831,-0.0978419,0.995202
0.099,0.000440682,-0.0988371,0.995104
0.1,0.000449622,-0.0998321,0.995004
0.101,0.000458652,-0.100827,0.994904
0.102,0.000467771,-0.101822,0.994803
0.103,0.00047698,-0.102817,0.9947
0.104,0.000486278,-0.103811,0.994597
0.105,0.000495666,-0.104806,0.994493
0.106,0.000505143,-0.1058,0.994387
0.107,0.00051471,-0.106794,0.994281
0.108,0.000524366,-0.107788,0.994174
0.109,0.000534112,-0.108783,0.994065
0.11,0.000543947,-0.109777,0.993956
0.111,0.000553871,-0.11077,0.993846
0.112,0.000563885,-0.111764,0.993735
0.113,0.000573989,-0.112758,0.993622
0.114,0.000584182,-0.113751,0.993509
0.115,0.000594464,-0.114745,0.993395
0.116,0.000604836,-0.115738,0.99328
0.117,0.000615297,-0.116731,0.993163
0.118,0.000625847,-0.117724,0.993046
0.119,0.000636487,-0.118717,0.992928
0.12,0.000647216,-0.11971,0.992809
0.121,0.000658035,-0.120703,0.992688
0.122,0.000668943,-0.121695,0.992567
0.123,0.00067994,-0.122688,0.992445
0.124,0.000691027,-0.12368,0.992322
0.125,0.000702203,-0.124672,0.992198
0.126,0.000713468,-0.125664,0.992073
0.127,0.000724822,-0.126656,0.991946
0.128,0.000736266,-0.127648,0.991819
0.129,0.000747799,-0.12864,0.991691
0.13,0.000759421,-0.129631,0.991562
0.131,0.000771132,-0.130623,0.991432
0.132,0.000782933,-0.131614,0.991301
0.133,0.000794823,-0.132605,0.991169
0.134,0.000806802,-0.133596,0.991036
0.135,0.00081887,-0.134587,0.990901
0.136,0.000831028,-0.135578,0.990766
0.137,0.000843274,-0.136568,0.99063
0.138,0.00085561,-0.137559,0.990493
0.139,0.000868035,-0.138549,0.990355
0.14,0.000880549,-0.139539,0.990216
0.141,0.000893152,-0.140529,0.990076
0.142,0.000905844,-0.141519,0.989935
0.143,0.000918625,-0.142509,0.989793
0.144,0.000931496,-0.143499,0.98965
0.145,0.000944455,-0.144488,0.989506
0.146,0.000957504,-0.145478,0.989361
0.147,0.000970641,-0.146467,0.989215
0.148,0.000983868,-0.147456,0.989068
0.149,0.000997183,-0.148445,0.98892
0.15,0.00101059,-0.149434,0.988771
0.151,0.00102408,-0.150422,0.988621
0.152,0.00103766,-0.151411,0.98847
0.153,0.00105134,-0.152399,0.988318
0.154,0.0010651,-0.153387,0.988166
0.155,0.00107894,-0.154375,0.988012
0.156,0.00109288,-0.155363,0.987857
0.157,0.00110691,-0.156351,0.987701
0.158,0.00112103,-0.157338,0.987544
0.159,0.00113523,-0.158325,0.987386
0.16,0.00114952,-0.159313,0.987228
0.161,0.00116391,-0.1603,0.987068
0.162,0.00117838,-0.161287,0.986907
0.163,0.00119294,-0.162273,0.986745
0.164,0.00120759,-0.16326,0.986582
0.165,0.00122233,-0.164246,0.986419
0.166,0.00123715,-0.165233,0.986254
0.167,0.00125207,-0.166219,0.986088
0.168,0.00126707,-0.167204,0.985921
0.169,0.00128216,-0.16819,0.985754
0.17,0.00129735,-0.169176,0.985585
0.171,0.00131262,-0.170161,0.985415
0.172,0.00132797,-0.171146,0.985245
0.173,0.00134342,-0.172131,0.985073
0.174,0.00135896,-0.173116,0.9849
0.175,0.00137458,-0.174101,0.984727
0.176,0.0013903,-0.175085,0.984552
0.177,0.0014061,-0.17607,0.984377
0.178,0.00142199,-0.177054,0.9842
0.179,0.00143797,-0.178038,0.984023
0.18,0.00145404,-0.179022,0.983844
0.181,0.00147019,-0.180005,0.983665
0.182,0.00148644,-0.180989,0.983484
0.183,0.00150277,-0.181972,0.983303
0.184,0.00151919,-0.182955,0.98312
0.185,0.0015357,-0.183938,0.982937
0.186,0.0015523,-0.184921,0.982752
0.187,0.00156899,-0.185903,0.982567
0.188,0.00158576,-0.186886,0.98238
